"","Animal","Genotype","Diet","Day","Sex","Time","Distance","TimeNorm","DistNorm","Quadrant"
"410","210614-11","E3HN","HFD","Probe_D5","M",8,0.1698,0.138169257340242,0.162131194500143,"SE"
"411","210614-12","E3HN","HFD","Probe_D5","M",21.6,0.4164,0.36,0.376457824789802,"SE"
"412","210614-13","E3HN","HFD","Probe_D5","F",14.9,0.2321,0.247920133111481,0.244392966199853,"SE"
"413","210614-14","E3HN","HFD","Probe_D5","F",4.7,0.0856,0.0849909584086799,0.116178067318132,"SE"
"414","210614-15","E3HN","HFD","Probe_D5","F",16.3,0.359,0.277210884353742,0.29879317519767,"SE"
"415","210614-16","E3HN","HFD","Probe_D5","F",8.9,0.1789,0.148333333333333,0.190076498087548,"SE"
"416","210614-31","E3HN","HFD","Probe_D5","F",14.3,0.3352,0.241554054054054,0.290644238272782,"SE"
"417","210614-17","E3HN","Control","Probe_D5","F",22.2,0.4262,0.38013698630137,0.387771813301792,"SE"
"418","210614-18","E3HN","Control","Probe_D5","F",22,0.3175,0.3886925795053,0.306467181467181,"SE"
"419","210614-19","E3HN","Control","Probe_D5","F",13.2,0.2697,0.225255972696246,0.218965657221726,"SE"
"420","210614-20","E3HN","Control","Probe_D5","F",16.5,0.3642,0.278716216216216,0.29930966469428,"SE"
"421","210614-21","E3HN","Control","Probe_D5","M",3.6,0.0772,0.0612244897959184,0.0774633754766205,"SE"
"422","210614-22","E3HN","Control","Probe_D5","M",14,0.2378,0.233333333333333,0.27115165336374,"SE"
"423","210614-23","E3HN","Control","Probe_D5","M",9.8,0.1616,0.164154103852596,0.152180054619079,"SE"
"424","210614-24","E3HN","Control","Probe_D5","M",14.9,0.3039,0.263250883392226,0.276599617730045,"SE"
"425","210614-25","E3HN","Control","Probe_D5","M",21.7,0.4024,0.361666666666667,0.353478566408995,"SE"
"426","210614-26","E3HN","Control","Probe_D5","M",16.3,0.3935,0.275337837837838,0.32585293143425,"SE"
"427","210614-27","E3HN","Control","Probe_D5","M",8.2,0.1739,0.138279932546374,0.142845408247084,"SE"
"428","210614-28","E3HN","Control","Probe_D5","M",12.5,0.2378,0.215889464594128,0.254904062600493,"SE"
"429","210614-29","E3HN","Control","Probe_D5","M",10.3,0.2163,0.18491921005386,0.190656676950198,"SE"
"430","210614-30","E3HN","Control","Probe_D5","M",15.2,0.3026,0.260720411663808,0.288795571673984,"SE"
"431","201026_1","E4HN","Control","Probe_D5","F",16.7,0.3215,0.278333333333333,0.307508369201339,"SE"
"432","201026_2","E4HN","Control","Probe_D5","F",22.9,0.4713,0.382303839732888,0.389568523722929,"SE"
"433","201026_3","E4HN","Control","Probe_D5","M",16.9,0.3267,0.281666666666667,0.284730695485445,"SE"
"434","201026_4","E4HN","Control","Probe_D5","M",5.6,0.1141,0.0934891485809683,0.10075055187638,"SE"
"435","210118-1","E4HN","HFD","Probe_D5","M",9.1,0.1412,0.151666666666667,0.217230769230769,"SE"
"436","210118-2","E4HN","HFD","Probe_D5","M",17.2,0.3138,0.286666666666667,0.311278642991767,"SE"
"437","210118-3","E4HN","HFD","Probe_D5","M",13.4,0.2364,0.222961730449251,0.274947662247034,"SE"
"438","210118-4","E4HN","HFD","Probe_D5","F",6.9,0.1323,0.114808652246256,0.148384925975774,"SE"
"439","210118-5","E4HN","HFD","Probe_D5","F",7.5,0.1015,0.124792013311148,0.112727676588183,"SE"
"440","210118-6","E4HN","HFD","Probe_D5","F",12.3,0.1801,0.205,0.27831865244939,"SE"
"441","210118-7","E4HN","HFD","Probe_D5","F",10.4,0.2033,0.173622704507513,0.200512871091824,"SE"
"442","210118-8","E4HN","HFD","Probe_D5","F",11.7,0.1831,0.194675540765391,0.216353538934184,"SE"
"443","210118-9","E4HN","HFD","Probe_D5","F",5.8,0.095,0.0968280467445743,0.11183048852266,"SE"
"444","210118-10","E4HN","HFD","Probe_D5","F",16.6,0.3025,0.277128547579299,0.288095238095238,"SE"
"593","190715_10","E22","Control","Probe_D5","M",14,0.2227,0.233722871452421,0.211130072051574,"NW"
"594","190715_5","E22","Control","Probe_D5","M",4,0.0803,0.0666666666666667,0.0729138291110506,"NW"
"595","190715_6","E22","Control","Probe_D5","M",18.8,0.3373,0.313856427378965,0.272587683853241,"NW"
"596","190715_7","E22","Control","Probe_D5","F",20.4,0.3482,0.340567612687813,0.304423850323483,"NW"
"597","190715_8","E22","Control","Probe_D5","F",5,0.1044,0.0834724540901502,0.0852453662121336,"NW"
"598","190715_9","E22","Control","Probe_D5","M",10.1,0.2183,0.168333333333333,0.180592322964924,"NW"
"599","191028_3","E22","Control","Probe_D5","F",18,0.3539,0.300500834724541,0.291780031329871,"NW"
"600","191028_4","E22","Control","Probe_D5","F",8.7,0.1631,0.145,0.160689655172414,"NW"
"601","191028_5","E22","Control","Probe_D5","F",6.3,0.1247,0.105,0.102972749793559,"NW"
"602","191028_6","E22","Control","Probe_D5","M",12.8,0.267,0.213333333333333,0.22144812142324,"NW"
"603","191028_7","E22","Control","Probe_D5","M",9.2,0.1738,0.153333333333333,0.154296875,"NW"
"604","210222_16","E22","Control","Probe_D5","M",12.8,0.2654,0.246628131021195,0.245082648443993,"NW"
"605","210222_17","E22","Control","Probe_D5","F",18.4,0.3794,0.306666666666667,0.314854771784232,"NW"
"606","210503-18","E22","Control","Probe_D5","M",4.9,0.0917,0.107929515418502,0.099706426008481,"NW"
"607","210503-19","E22","Control","Probe_D5","M",8.3,0.18,0.153988868274583,0.163398692810458,"NW"
"608","210503-20","E22","Control","Probe_D5","M",10.8,0.2322,0.184931506849315,0.189767898005884,"NW"
"609","210503-21","E22","Control","Probe_D5","F",12.6,0.2509,0.221441124780316,0.225995316159251,"NW"
"610","210503-22","E22","Control","Probe_D5","F",3.3,0.0646,0.0615671641791045,0.0731265564863029,"NW"
"611","190715_1","E33","Control","Probe_D5","M",9.6,0.2024,0.16,0.149615612063868,"NW"
"612","190715_2","E33","Control","Probe_D5","M",20.8,0.4535,0.346666666666667,0.342833383731479,"NW"
"613","190715_3","E33","Control","Probe_D5","M",9.1,0.1703,0.151666666666667,0.176330503209774,"NW"
"614","190909_2","E33","Control","Probe_D5","M",5.9,0.1322,0.0983333333333333,0.099055896897947,"NW"
"615","190909_3","E33","Control","Probe_D5","F",11,0.2131,0.183333333333333,0.186016061452514,"NW"
"616","190909_4","E33","Control","Probe_D5","F",5.7,0.1413,0.095,0.104257359994097,"NW"
"617","190909_8","E33","Control","Probe_D5","M",9.9,0.1957,0.166386554621849,0.154691328748716,"NW"
"618","190909_9","E33","Control","Probe_D5","F",7.9,0.1179,0.131666666666667,0.133340873105632,"NW"
"619","210118-15","E33","HFD","Probe_D5","F",7.1,0.1038,0.118136439267887,0.116511392973398,"NW"
"620","210118-16","E33","HFD","Probe_D5","F",13.2,0.2056,0.22,0.1966899454702,"NW"
"621","210118-17","E33","HFD","Probe_D5","F",7.3,0.1664,0.121869782971619,0.151149059860114,"NW"
"622","210118-18","E33","HFD","Probe_D5","F",4,0.0454,0.0666666666666667,0.0404058383766465,"NW"
"623","210118-19","E33","HFD","Probe_D5","F",5.4,0.0923,0.0898502495840266,0.0821101325504849,"NW"
"624","210118-20","E33","HFD","Probe_D5","F",12.7,0.2446,0.212020033388982,0.211610000865127,"NW"
"625","210118-21","E33","HFD","Probe_D5","F",7.8,0.146,0.13,0.129651007903383,"NW"
"626","210118-22","E33","HFD","Probe_D5","M",9.8,0.1551,0.163333333333333,0.149005668171774,"NW"
"627","210118-23","E33","HFD","Probe_D5","M",11.6,0.1314,0.193011647254576,0.143387167175906,"NW"
"628","210118-24","E33","HFD","Probe_D5","M",0.9,0.0084,0.015,0.0103397341211226,"NW"
"629","210118-25","E33","HFD","Probe_D5","M",1.2,0.0119,0.02,0.0152349251056203,"NW"
"630","210118-26","E33","HFD","Probe_D5","M",5.8,0.1006,0.0966666666666667,0.097207459657938,"NW"
"631","210118-27","E33","HFD","Probe_D5","M",15.9,0.2277,0.265,0.242105263157895,"NW"
"632","210201_1","E33","Control","Probe_D5","F",12.1,0.2479,0.201666666666667,0.191962211553353,"NW"
"633","210201_2","E33","Control","Probe_D5","F",7.6,0.1342,0.126878130217028,0.0980134385042361,"NW"
"634","210201_3","E33","Control","Probe_D5","F",6.1,0.0874,0.101836393989983,0.0783013796810607,"NW"
"635","210201_4","E33","Control","Probe_D5","F",9.5,0.2293,0.158069883527454,0.164478875260024,"NW"
"636","210201_5","E33","Control","Probe_D5","F",4.6,0.1196,0.0766666666666667,0.0998580612841279,"NW"
"637","210222_7","E33","Control","Probe_D5","F",10.1,0.2401,0.243961352657005,0.2702307259426,"NW"
"638","210222_8","E33","Control","Probe_D5","F",16.8,0.3599,0.291161178509532,0.297708660765986,"NW"
"639","210222_9","E33","Control","Probe_D5","F",5.5,0.1244,0.101663585951941,0.106370243693886,"NW"
"640","210222_10","E33","Control","Probe_D5","F",9.8,0.1725,0.163333333333333,0.164740712443893,"NW"
"641","210222_11","E33","Control","Probe_D5","F",12.7,0.2982,0.240530303030303,0.252690449961868,"NW"
"642","210222_12","E33","Control","Probe_D5","F",3.4,0.0561,0.0566666666666667,0.0548226326590443,"NW"
"643","210222_13","E33","Control","Probe_D5","M",10.7,0.224,0.178036605657238,0.196681007990166,"NW"
"644","210222_14","E33","Control","Probe_D5","M",4.3,0.0586,0.0746527777777778,0.0628350847094145,"NW"
"645","210222_15","E33","Control","Probe_D5","M",4.9,0.0723,0.086115992970123,0.0796430931923331,"NW"
"646","210503-1","E33","Control","Probe_D5","M",11.5,0.2542,0.199306759098787,0.214968287526427,"NW"
"647","210503-2","E33","Control","Probe_D5","M",12.7,0.2737,0.259183673469388,0.262718372048378,"NW"
"648","210503-3","E33","Control","Probe_D5","M",5.2,0.081,0.0920353982300885,0.0941094457999303,"NW"
"649","210503-4","E33","Control","Probe_D5","M",6.6,0.1153,0.114782608695652,0.113854053520292,"NW"
"650","210503-5","E33","Control","Probe_D5","M",9,0.1347,0.170454545454545,0.159995248841905,"NW"
"651","210503-6","E33","Control","Probe_D5","M",3.7,0.0611,0.0649122807017544,0.0645672619676635,"NW"
"652","210503-7","E33","Control","Probe_D5","F",12.8,0.2539,0.225352112676056,0.239799773328296,"NW"
"653","210503-8","E33","Control","Probe_D5","F",4.8,0.0981,0.121827411167513,0.113633731032086,"NW"
"654","210503-9","E33","Control","Probe_D5","F",9.7,0.236,0.176684881602914,0.205431754874652,"NW"
"655","210503-10","E33","Control","Probe_D5","F",18.3,0.3375,0.322183098591549,0.314333612740989,"NW"
"656","210503-11","E33","Control","Probe_D5","F",10.1,0.1948,0.223451327433628,0.233433193529059,"NW"
"657","210503-12","E33","Control","Probe_D5","F",2.2,0.036,0.0442655935613682,0.0437424058323208,"NW"
"658","210503-13","E33","Control","Probe_D5","F",5.1,0.0935,0.111353711790393,0.104820627802691,"NW"
"659","210503-14","E33","Control","Probe_D5","F",17.9,0.3727,0.466145833333333,0.451812340889805,"NW"
"660","210503-15","E33","Control","Probe_D5","F",6.4,0.1332,0.118959107806691,0.120173222663298,"NW"
"661","210503-16","E33","Control","Probe_D5","F",3.7,0.0634,0.24025974025974,0.202039515615041,"NW"
"662","210503-17","E33","Control","Probe_D5","F",9.5,0.1637,0.22093023255814,0.234392898052692,"NW"
"663","061019_1","E44","Control","Probe_D5","M",19.4,0.3416,0.323333333333333,0.306615205098286,"NW"
"664","061019_10","E44","Control","Probe_D5","F",25.5,0.5804,0.425,0.487035327683142,"NW"
"665","061019_2","E44","Control","Probe_D5","M",8.5,0.2069,0.141666666666667,0.164467408585056,"NW"
"666","061019_3","E44","Control","Probe_D5","M",9.6,0.1734,0.16,0.174411587205794,"NW"
"667","061019_4","E44","Control","Probe_D5","M",29.3,0.4208,0.488333333333333,0.429826353421859,"NW"
"668","061019_5","E44","Control","Probe_D5","M",15.2,0.3347,0.253333333333333,0.251919313563149,"NW"
"669","061019_6","E44","Control","Probe_D5","F",3.6,0.0941,0.06,0.0881994563689193,"NW"
"670","061019_7","E44","Control","Probe_D5","F",13.4,0.2614,0.223706176961603,0.232004970267152,"NW"
"671","061019_8","E44","Control","Probe_D5","F",24.6,0.3916,0.409317803660566,0.392227564102564,"NW"
"672","061019_9","E44","Control","Probe_D5","F",8.9,0.1308,0.148333333333333,0.199359853680841,"NW"
"673","210201_6","E44","Control","Probe_D5","F",7.9,0.1543,0.131666666666667,0.126870580496629,"NW"
"674","210201_7","E44","Control","Probe_D5","F",6.4,0.1487,0.106666666666667,0.110747002308781,"NW"
"675","210201_8","E44","Control","Probe_D5","F",5.9,0.1385,0.0986622073578595,0.10709038892755,"NW"
"676","210201_9","E44","Control","Probe_D5","F",7.1,0.1415,0.118333333333333,0.137498785346419,"NW"
"677","210201_10","E44","Control","Probe_D5","F",7.6,0.178,0.126666666666667,0.134036144578313,"NW"
"678","210201_11","E44","Control","Probe_D5","M",4.3,0.0725,0.0715474209650582,0.0704362187894686,"NW"
"679","210201_12","E44","Control","Probe_D5","M",7.2,0.0993,0.120200333889816,0.115869311551925,"NW"
"680","210201_13","E44","Control","Probe_D5","M",5.4,0.1099,0.0901502504173623,0.10320217860832,"NW"
"681","210201_14","E44","Control","Probe_D5","M",7.5,0.1578,0.124792013311148,0.135311267364088,"NW"
"682","210201_15","E44","Control","Probe_D5","M",13.2,0.2309,0.22,0.251552456694629,"NW"
"683","210201_16","E44","Control","Probe_D5","M",16.8,0.3019,0.28,0.256281833616299,"NW"
"684","210201_17","E44","Control","Probe_D5","M",4.2,0.0869,0.07,0.0701202291616235,"NW"
"685","210201_18","E44","Control","Probe_D5","M",7.6,0.1148,0.126666666666667,0.10641453466815,"NW"
"686","210201_19","E2HN","Control","Probe_D5","M",7.5,0.138,0.125,0.163004961020553,"NW"
"687","210614-1","E2HN","HFD","Probe_D5","F",6.5,0.0955,0.109243697478992,0.102887308769662,"NW"
"688","210614-2","E2HN","HFD","Probe_D5","F",6.4,0.0932,0.113274336283186,0.0993921296790018,"NW"
"689","210614-3","E2HN","HFD","Probe_D5","F",13.8,0.2742,0.242530755711775,0.268612852664577,"NW"
"690","210614-4","E2HN","HFD","Probe_D5","F",9.8,0.2004,0.167235494880546,0.168772107124811,"NW"
"691","210614-5","E2HN","HFD","Probe_D5","F",9.9,0.18,0.170984455958549,0.161987041036717,"NW"
"692","210614-6","E2HN","HFD","Probe_D5","M",9.1,0.1411,0.156626506024096,0.150699562106163,"NW"
"693","210614-7","E2HN","HFD","Probe_D5","M",12.7,0.2495,0.218213058419244,0.250100240577386,"NW"
"694","210118-11","E3HN","HFD","Probe_D5","F",3.3,0.0306,0.055,0.0327097808658471,"NW"
"695","210118-12","E3HN","HFD","Probe_D5","F",6.9,0.1116,0.115,0.136949318934839,"NW"
"696","210118-13","E3HN","HFD","Probe_D5","M",15.7,0.2129,0.261231281198003,0.267495916572434,"NW"
"697","210222_1","E3HN","Control","Probe_D5","F",6.1,0.1088,0.10321489001692,0.0933665150604994,"NW"
"698","210222_2","E3HN","Control","Probe_D5","F",6.8,0.1183,0.134387351778656,0.12109734875627,"NW"
"699","210222_3","E3HN","Control","Probe_D5","M",6.9,0.121,0.130188679245283,0.134265423879272,"NW"
"700","210222_4","E3HN","Control","Probe_D5","M",20.6,0.3349,0.350936967632027,0.312231959724035,"NW"
"701","210222_5","E3HN","Control","Probe_D5","M",9,0.1508,0.153321976149915,0.151496885674101,"NW"
"702","210222_6","E3HN","Control","Probe_D5","M",10.9,0.2181,0.181666666666667,0.184455345060893,"NW"
"703","210614-8","E3HN","HFD","Probe_D5","M",13.6,0.1938,0.22972972972973,0.248079877112135,"NW"
"704","210614-9","E3HN","HFD","Probe_D5","M",11.4,0.2292,0.192893401015228,0.217912150598973,"NW"
"705","210614-10","E3HN","HFD","Probe_D5","M",16.5,0.3018,0.280612244897959,0.317650773602779,"NW"
"706","210614-11","E3HN","HFD","Probe_D5","M",9.6,0.1877,0.16580310880829,0.179222763296095,"NW"
"707","210614-12","E3HN","HFD","Probe_D5","M",8.7,0.1942,0.145,0.175571828948558,"NW"
"708","210614-13","E3HN","HFD","Probe_D5","F",13.7,0.2249,0.227953410981697,0.236811624723597,"NW"
"709","210614-14","E3HN","HFD","Probe_D5","F",3.8,0.0516,0.0687160940325497,0.0700325732899023,"NW"
"710","210614-15","E3HN","HFD","Probe_D5","F",5,0.109,0.0850340136054422,0.0907199334165626,"NW"
"711","210614-16","E3HN","HFD","Probe_D5","F",7.9,0.1392,0.131666666666667,0.147896302592435,"NW"
"712","210614-31","E3HN","HFD","Probe_D5","F",10.6,0.1934,0.179054054054054,0.167692707881731,"NW"
"713","210614-17","E3HN","Control","Probe_D5","F",3.9,0.0881,0.0667808219178082,0.0801564916750068,"NW"
"714","210614-18","E3HN","Control","Probe_D5","F",5.2,0.1161,0.0918727915194346,0.112065637065637,"NW"
"715","210614-19","E3HN","Control","Probe_D5","F",13.4,0.2577,0.228668941979522,0.209223025087278,"NW"
"716","210614-20","E3HN","Control","Probe_D5","F",12.8,0.2288,0.216216216216216,0.188034188034188,"NW"
"717","210614-21","E3HN","Control","Probe_D5","M",19.2,0.3715,0.326530612244898,0.37276740919125,"NW"
"718","210614-22","E3HN","Control","Probe_D5","M",13.6,0.2115,0.226666666666667,0.241163055872292,"NW"
"719","210614-23","E3HN","Control","Probe_D5","M",14.2,0.2542,0.23785594639866,0.239382239382239,"NW"
"720","210614-24","E3HN","Control","Probe_D5","M",5.6,0.1207,0.0989399293286219,0.109857103850005,"NW"
"721","210614-25","E3HN","Control","Probe_D5","M",7.7,0.1735,0.128333333333333,0.152406886858749,"NW"
"722","210614-26","E3HN","Control","Probe_D5","M",13.1,0.2496,0.221283783783784,0.206690957270619,"NW"
"723","210614-27","E3HN","Control","Probe_D5","M",15.8,0.3133,0.266441821247892,0.257351733201906,"NW"
"724","210614-28","E3HN","Control","Probe_D5","M",9.3,0.1848,0.160621761658031,0.198091971272376,"NW"
"725","210614-29","E3HN","Control","Probe_D5","M",8.3,0.1706,0.149012567324955,0.150374614367563,"NW"
"726","210614-30","E3HN","Control","Probe_D5","M",7.1,0.1384,0.121783876500858,0.132086276006872,"NW"
"727","201026_1","E4HN","Control","Probe_D5","F",7.2,0.1281,0.12,0.122525107604017,"NW"
"728","201026_2","E4HN","Control","Probe_D5","F",11.7,0.2177,0.195325542570952,0.179947098693999,"NW"
"729","201026_3","E4HN","Control","Probe_D5","M",7.1,0.1521,0.118333333333333,0.132560571727384,"NW"
"730","201026_4","E4HN","Control","Probe_D5","M",17.6,0.3299,0.293823038397329,0.291302428256071,"NW"
"731","210118-1","E4HN","HFD","Probe_D5","M",5.5,0.0563,0.0916666666666667,0.0866153846153846,"NW"
"732","210118-2","E4HN","HFD","Probe_D5","M",9.7,0.1786,0.161666666666667,0.177164963793274,"NW"
"733","210118-3","E4HN","HFD","Probe_D5","M",16.4,0.2064,0.27287853577371,0.240055826936497,"NW"
"734","210118-4","E4HN","HFD","Probe_D5","F",18.9,0.2979,0.314475873544093,0.334118438761777,"NW"
"735","210118-5","E4HN","HFD","Probe_D5","F",8.2,0.1315,0.136439267886855,0.146046201688139,"NW"
"736","210118-6","E4HN","HFD","Probe_D5","F",0.3,0,0.005,0,"NW"
"737","210118-7","E4HN","HFD","Probe_D5","F",7.5,0.1407,0.125208681135225,0.138771081960746,"NW"
"738","210118-8","E4HN","HFD","Probe_D5","F",2.4,0.041,0.0399334442595674,0.0484461774784355,"NW"
"739","210118-9","E4HN","HFD","Probe_D5","F",8.1,0.1425,0.135225375626043,0.167745732783991,"NW"
"740","210118-10","E4HN","HFD","Probe_D5","F",12.5,0.1897,0.208681135225376,0.180666666666667,"NW"
"889","190715_10","E22","Control","Probe_D5","M",0,0,0,0,"NE"
"890","190715_5","E22","Control","Probe_D5","M",6.1,0.124,0.101666666666667,0.112594206846454,"NE"
"891","190715_6","E22","Control","Probe_D5","M",4.5,0.1098,0.0751252086811352,0.0887344431873283,"NE"
"892","190715_7","E22","Control","Probe_D5","F",10.6,0.1896,0.176961602671119,0.165763245322609,"NE"
"893","190715_8","E22","Control","Probe_D5","F",4.6,0.0915,0.0767946577629382,0.0747121744100596,"NE"
"894","190715_9","E22","Control","Probe_D5","M",20.8,0.3668,0.346666666666667,0.303441429516876,"NE"
"895","191028_3","E22","Control","Probe_D5","F",6.3,0.1325,0.105175292153589,0.109242311814659,"NE"
"896","191028_4","E22","Control","Probe_D5","F",9.1,0.1683,0.151666666666667,0.165812807881773,"NE"
"897","191028_5","E22","Control","Probe_D5","F",4.1,0.0905,0.0683333333333333,0.0747316267547481,"NE"
"898","191028_6","E22","Control","Probe_D5","M",11.5,0.2455,0.191666666666667,0.203616156589533,"NE"
"899","191028_7","E22","Control","Probe_D5","M",7,0.105,0.116666666666667,0.0932173295454545,"NE"
"900","210222_16","E22","Control","Probe_D5","M",7.1,0.1512,0.136801541425819,0.139625080801551,"NE"
"901","210222_17","E22","Control","Probe_D5","F",7.4,0.1615,0.123333333333333,0.13402489626556,"NE"
"902","210503-18","E22","Control","Probe_D5","M",5.2,0.0818,0.114537444933921,0.088942046319452,"NE"
"903","210503-19","E22","Control","Probe_D5","M",7.4,0.1565,0.137291280148423,0.142066085693537,"NE"
"904","210503-20","E22","Control","Probe_D5","M",9.2,0.1836,0.157534246575342,0.15004903563256,"NE"
"905","210503-21","E22","Control","Probe_D5","F",3,0.0629,0.0527240773286467,0.0566564582958025,"NE"
"906","210503-22","E22","Control","Probe_D5","F",12,0.1254,0.223880597014925,0.141951550826353,"NE"
"907","190715_1","E33","Control","Probe_D5","M",18,0.392,0.3,0.289769367238321,"NE"
"908","190715_2","E33","Control","Probe_D5","M",2.8,0.0734,0.0466666666666667,0.0554883580284245,"NE"
"909","190715_3","E33","Control","Probe_D5","M",0,0,0,0,"NE"
"910","190909_2","E33","Control","Probe_D5","M",6.2,0.1506,0.103333333333333,0.112842799340626,"NE"
"911","190909_3","E33","Control","Probe_D5","F",8.9,0.1722,0.148333333333333,0.150314245810056,"NE"
"912","190909_4","E33","Control","Probe_D5","F",11.8,0.276,0.196666666666667,0.203644949457685,"NE"
"913","190909_8","E33","Control","Probe_D5","M",14.5,0.3248,0.243697478991597,0.256738597739309,"NE"
"914","190909_9","E33","Control","Probe_D5","F",5.8,0.0864,0.0966666666666667,0.0977154489934404,"NE"
"915","210118-15","E33","HFD","Probe_D5","F",3.2,0.0621,0.0532445923460899,0.0697047929060501,"NE"
"916","210118-16","E33","HFD","Probe_D5","F",3.7,0.0718,0.0616666666666667,0.0686884148091457,"NE"
"917","210118-17","E33","HFD","Probe_D5","F",7,0.1486,0.11686143572621,0.134980470524117,"NE"
"918","210118-18","E33","HFD","Probe_D5","F",1.9,0.0367,0.0316666666666667,0.0326628693485226,"NE"
"919","210118-19","E33","HFD","Probe_D5","F",5,0.0989,0.0831946755407654,0.0879814963081576,"NE"
"920","210118-20","E33","HFD","Probe_D5","F",4.6,0.0915,0.0767946577629382,0.0791590968076823,"NE"
"921","210118-21","E33","HFD","Probe_D5","F",4.7,0.1032,0.0783333333333333,0.0916437261344463,"NE"
"922","210118-22","E33","HFD","Probe_D5","M",4.2,0.0831,0.07,0.0798347583821693,"NE"
"923","210118-23","E33","HFD","Probe_D5","M",14.1,0.2082,0.234608985024958,0.227193365342645,"NE"
"924","210118-24","E33","HFD","Probe_D5","M",7.4,0.1068,0.123333333333333,0.131462333825702,"NE"
"925","210118-25","E33","HFD","Probe_D5","M",0,0,0,0,"NE"
"926","210118-26","E33","HFD","Probe_D5","M",6,0.1104,0.1,0.10667697362064,"NE"
"927","210118-27","E33","HFD","Probe_D5","M",6.9,0.1359,0.115,0.144497607655502,"NE"
"928","210201_1","E33","Control","Probe_D5","F",5.9,0.1915,0.0983333333333333,0.148288678953074,"NE"
"929","210201_2","E33","Control","Probe_D5","F",4.7,0.1084,0.0784641068447412,0.0791703184341221,"NE"
"930","210201_3","E33","Control","Probe_D5","F",0,0,0,0,"NE"
"931","210201_4","E33","Control","Probe_D5","F",7.6,0.1799,0.126455906821963,0.129043827558999,"NE"
"932","210201_5","E33","Control","Probe_D5","F",9.7,0.1854,0.161666666666667,0.154796693662854,"NE"
"933","210222_7","E33","Control","Probe_D5","F",1.7,0.0355,0.0410628019323672,0.0399549803038829,"NE"
"934","210222_8","E33","Control","Probe_D5","F",2.7,0.0572,0.0467937608318891,0.0473157415832575,"NE"
"935","210222_9","E33","Control","Probe_D5","F",4.6,0.0982,0.0850277264325323,0.0839675074818298,"NE"
"936","210222_10","E33","Control","Probe_D5","F",2.9,0.0523,0.0483333333333333,0.0499474739757425,"NE"
"937","210222_11","E33","Control","Probe_D5","F",6,0.1343,0.113636363636364,0.113803914922464,"NE"
"938","210222_12","E33","Control","Probe_D5","F",0,0,0,0,"NE"
"939","210222_13","E33","Control","Probe_D5","M",9.1,0.1809,0.151414309484193,0.158837474756344,"NE"
"940","210222_14","E33","Control","Probe_D5","M",2.1,0.044,0.0364583333333333,0.0471799270855672,"NE"
"941","210222_15","E33","Control","Probe_D5","M",4.3,0.0715,0.0755711775043937,0.0787618418153778,"NE"
"942","210503-1","E33","Control","Probe_D5","M",4.3,0.0855,0.0745233968804159,0.0723044397463002,"NE"
"943","210503-2","E33","Control","Probe_D5","M",4.9,0.1085,0.1,0.104146669226339,"NE"
"944","210503-3","E33","Control","Probe_D5","M",0,0,0,0,"NE"
"945","210503-4","E33","Control","Probe_D5","M",6.1,0.1197,0.106086956521739,0.118198874296435,"NE"
"946","210503-5","E33","Control","Probe_D5","M",14.2,0.1789,0.268939393939394,0.212495545789286,"NE"
"947","210503-6","E33","Control","Probe_D5","M",2.3,0.035,0.0403508771929824,0.0369861566099546,"NE"
"948","210503-7","E33","Control","Probe_D5","F",6,0.1189,0.105633802816901,0.112296939931999,"NE"
"949","210503-8","E33","Control","Probe_D5","F",8.7,0.1964,0.220812182741117,0.227499131240588,"NE"
"950","210503-9","E33","Control","Probe_D5","F",3.4,0.0604,0.0619307832422587,0.0525766016713092,"NE"
"951","210503-10","E33","Control","Probe_D5","F",7.9,0.1317,0.139084507042254,0.122659960882928,"NE"
"952","210503-11","E33","Control","Probe_D5","F",17.6,0.3092,0.389380530973451,0.37052127022169,"NE"
"953","210503-12","E33","Control","Probe_D5","F",21.5,0.3423,0.432595573440644,0.41591737545565,"NE"
"954","210503-13","E33","Control","Probe_D5","F",2.7,0.054,0.0589519650655022,0.0605381165919283,"NE"
"955","210503-14","E33","Control","Probe_D5","F",4.5,0.0962,0.1171875,0.116620196387441,"NE"
"956","210503-15","E33","Control","Probe_D5","F",6.2,0.1285,0.115241635687732,0.115932876217972,"NE"
"957","210503-16","E33","Control","Probe_D5","F",0,0,0,0,"NE"
"958","210503-17","E33","Control","Probe_D5","F",9.8,0.154,0.227906976744186,0.220504009163803,"NE"
"959","061019_1","E44","Control","Probe_D5","M",15.5,0.3032,0.258333333333333,0.272147922089579,"NE"
"960","061019_10","E44","Control","Probe_D5","F",7.4,0.1634,0.123333333333333,0.137115045732986,"NE"
"961","061019_2","E44","Control","Probe_D5","M",9.7,0.2051,0.161666666666667,0.163036565977742,"NE"
"962","061019_3","E44","Control","Probe_D5","M",1.2,0.0187,0.02,0.0188090927378797,"NE"
"963","061019_4","E44","Control","Probe_D5","M",9.4,0.2049,0.156666666666667,0.20929519918284,"NE"
"964","061019_5","E44","Control","Probe_D5","M",11.7,0.2559,0.195,0.192608761101912,"NE"
"965","061019_6","E44","Control","Probe_D5","F",5,0.1006,0.0833333333333333,0.0942918736526385,"NE"
"966","061019_7","E44","Control","Probe_D5","F",17.8,0.3121,0.297161936560935,0.277003638945593,"NE"
"967","061019_8","E44","Control","Probe_D5","F",5.3,0.0963,0.0881863560732113,0.0964543269230769,"NE"
