"","Animal","Genotype","Diet","Day","Sex","Time","Distance","TimeNorm","DistNorm","Quadrant"
"1112","061019_5","E44","Control","Probe_D8","M",5.8,0.1244,0.0966666666666667,0.0884150675195451,"NE"
"1113","061019_6","E44","Control","Probe_D8","F",5.4,0.1367,0.09,0.110384366925065,"NE"
"1114","061019_7","E44","Control","Probe_D8","F",7.3,0.1513,0.121869782971619,0.13093898745132,"NE"
"1115","061019_8","E44","Control","Probe_D8","F",11.8,0.2531,0.196666666666667,0.20971082939763,"NE"
"1116","061019_9","E44","Control","Probe_D8","F",14.1,0.2588,0.234608985024958,0.200557966522009,"NE"
"1117","210201_6","E44","Control","Probe_D8","F",21.9,0.4739,0.365,0.347026947861746,"NE"
"1118","210201_7","E44","Control","Probe_D8","F",15.7,0.3577,0.262103505843072,0.271025913017124,"NE"
"1119","210201_8","E44","Control","Probe_D8","F",13.8,0.3394,0.230383973288815,0.221859066544646,"NE"
"1120","210201_9","E44","Control","Probe_D8","F",4.7,0.1074,0.0783333333333333,0.0754849592353107,"NE"
"1121","210201_10","E44","Control","Probe_D8","F",11.2,0.2452,0.186356073211314,0.212037357315808,"NE"
"1122","210201_11","E44","Control","Probe_D8","M",4.9,0.0932,0.0816666666666667,0.0899700743314992,"NE"
"1123","210201_12","E44","Control","Probe_D8","M",27.8,0.3183,0.463333333333333,0.432649177653935,"NE"
"1124","210201_13","E44","Control","Probe_D8","M",11.5,0.2594,0.191666666666667,0.209938491421172,"NE"
"1125","210201_14","E44","Control","Probe_D8","M",2.6,0.0642,0.043261231281198,0.0551783412118608,"NE"
"1126","210201_15","E44","Control","Probe_D8","M",13,0.1357,0.216666666666667,0.14894084074196,"NE"
"1127","210201_16","E44","Control","Probe_D8","M",10.2,0.1732,0.17,0.154408487117768,"NE"
"1128","210201_17","E44","Control","Probe_D8","M",7,0.1222,0.116666666666667,0.10768417342263,"NE"
"1129","210201_18","E44","Control","Probe_D8","M",6,0.1062,0.1,0.0916544403210495,"NE"
"1130","210201_19","E2HN","Control","Probe_D8","M",6.9,0.0955,0.115,0.094582549272061,"NE"
"1131","210614-1","E2HN","HFD","Probe_D8","F",17.2,0.3252,0.28956228956229,0.321153466324314,"NE"
"1132","210614-2","E2HN","HFD","Probe_D8","F",16.5,0.3195,0.282534246575342,0.255948089401586,"NE"
"1133","210614-3","E2HN","HFD","Probe_D8","F",9.1,0.1283,0.159649122807018,0.124466433837796,"NE"
"1134","210614-4","E2HN","HFD","Probe_D8","F",13.6,0.2952,0.232478632478632,0.207361618432144,"NE"
"1135","210614-5","E2HN","HFD","Probe_D8","F",16.3,0.3338,0.277683134582624,0.272489795918367,"NE"
"1136","210614-6","E2HN","HFD","Probe_D8","M",18.1,0.3146,0.302170283806344,0.258887425938117,"NE"
"1137","210614-7","E2HN","HFD","Probe_D8","M",2.7,0.058,0.0463917525773196,0.0563161471987572,"NE"
"1138","210118-11","E3HN","HFD","Probe_D8","F",9.1,0.0683,0.151919866444073,0.0781017724413951,"NE"
"1139","210118-12","E3HN","HFD","Probe_D8","F",6.2,0.0797,0.103333333333333,0.0922880963408986,"NE"
"1140","210118-13","E3HN","HFD","Probe_D8","M",2.5,0.0393,0.0416666666666667,0.0387612190551336,"NE"
"1141","210222_1","E3HN","Control","Probe_D8","F",6.4,0.1267,0.110535405872193,0.0975666101955952,"NE"
"1142","210222_2","E3HN","Control","Probe_D8","F",13.2,0.1729,0.230769230769231,0.148488491927173,"NE"
"1143","210222_3","E3HN","Control","Probe_D8","M",5.1,0.0913,0.10828025477707,0.115818850691361,"NE"
"1144","210222_4","E3HN","Control","Probe_D8","M",11.7,0.1911,0.202772963604853,0.185732335503936,"NE"
"1145","210222_5","E3HN","Control","Probe_D8","M",10.3,0.1367,0.175767918088737,0.136372705506784,"NE"
"1146","210222_6","E3HN","Control","Probe_D8","M",12.3,0.2706,0.205,0.201489203276247,"NE"
"1147","210614-8","E3HN","HFD","Probe_D8","M",6.9,0.1074,0.115191986644407,0.101569888405523,"NE"
"1148","210614-9","E3HN","HFD","Probe_D8","M",17.9,0.3465,0.300840336134454,0.278156859597014,"NE"
"1149","210614-10","E3HN","HFD","Probe_D8","M",11,0.1663,0.183333333333333,0.16155041771906,"NE"
"1150","210614-11","E3HN","HFD","Probe_D8","M",21.2,0.3356,0.355704697986577,0.28008679686196,"NE"
"1151","210614-12","E3HN","HFD","Probe_D8","M",17,0.3233,0.284757118927973,0.265718747431577,"NE"
"1152","210614-13","E3HN","HFD","Probe_D8","F",19.5,0.3678,0.325,0.318772750910036,"NE"
"1153","210614-14","E3HN","HFD","Probe_D8","F",0.7,0.0044,0.0123022847100176,0.0042710153368278,"NE"
"1154","210614-15","E3HN","HFD","Probe_D8","F",19.7,0.3932,0.337328767123288,0.314082594456426,"NE"
"1155","210614-16","E3HN","HFD","Probe_D8","F",15.8,0.3214,0.267796610169492,0.242987827927724,"NE"
"1156","210614-31","E3HN","HFD","Probe_D8","F",24.6,0.4067,0.41,0.350996806766203,"NE"
"1157","210614-17","E3HN","Control","Probe_D8","F",11.1,0.2408,0.187183811129848,0.181667295360241,"NE"
"1158","210614-18","E3HN","Control","Probe_D8","F",13.1,0.2757,0.220168067226891,0.232894069944247,"NE"
"1159","210614-19","E3HN","Control","Probe_D8","F",17.9,0.3272,0.304421768707483,0.277147213281382,"NE"
"1160","210614-20","E3HN","Control","Probe_D8","F",7.2,0.1563,0.12141652613828,0.113195249130939,"NE"
"1161","210614-21","E3HN","Control","Probe_D8","M",12.7,0.2617,0.21344537815126,0.20707390409875,"NE"
"1162","210614-22","E3HN","Control","Probe_D8","M",16.8,0.3206,0.282352941176471,0.274627377077266,"NE"
"1163","210614-23","E3HN","Control","Probe_D8","M",17.3,0.3988,0.28881469115192,0.289531000435603,"NE"
"1164","210614-24","E3HN","Control","Probe_D8","M",3.9,0.062,0.0707803992740472,0.0586732279738809,"NE"
"1165","210614-25","E3HN","Control","Probe_D8","M",0.1,0,0.00174825174825175,0,"NE"
"1166","210614-26","E3HN","Control","Probe_D8","M",14,0.3483,0.232945091514143,0.258191252779837,"NE"
"1167","210614-27","E3HN","Control","Probe_D8","M",16.8,0.3797,0.291161178509532,0.277619360970973,"NE"
"1168","210614-28","E3HN","Control","Probe_D8","M",20.8,0.3239,0.358620689655172,0.290180971152123,"NE"
"1169","210614-29","E3HN","Control","Probe_D8","M",12.1,0.2479,0.207191780821918,0.196512088783195,"NE"
"1170","210614-30","E3HN","Control","Probe_D8","M",6.1,0.1319,0.105172413793103,0.104607819811246,"NE"
"1171","201026_1","E4HN","Control","Probe_D8","F",15.3,0.2795,0.254575707154742,0.250695129608037,"NE"
"1172","201026_2","E4HN","Control","Probe_D8","F",16.2,0.3568,0.27,0.272158657513349,"NE"
"1173","201026_3","E4HN","Control","Probe_D8","M",14.5,0.3237,0.241666666666667,0.243474990597969,"NE"
"1174","201026_4","E4HN","Control","Probe_D8","M",30.3,0.5432,0.505,0.509281830114382,"NE"
"1175","210118-1","E4HN","HFD","Probe_D8","M",13,0.1365,0.216666666666667,0.173377365680173,"NE"
"1176","210118-2","E4HN","HFD","Probe_D8","M",12.9,0.1945,0.214642262895175,0.200680973999175,"NE"
"1177","210118-3","E4HN","HFD","Probe_D8","M",10,0.1064,0.166389351081531,0.128146453089245,"NE"
"1178","210118-4","E4HN","HFD","Probe_D8","F",4.2,0.0734,0.07,0.0707129094412331,"NE"
"1179","210118-5","E4HN","HFD","Probe_D8","F",14.2,0.207,0.236666666666667,0.235468092367194,"NE"
"1180","210118-6","E4HN","HFD","Probe_D8","F",10.7,0.1503,0.178631051752922,0.159351145038168,"NE"
"1181","210118-7","E4HN","HFD","Probe_D8","F",1.2,0.0131,0.02,0.012886090891206,"NE"
"1182","210118-8","E4HN","HFD","Probe_D8","F",5.4,0.0721,0.0898502495840266,0.0714994049980167,"NE"
"1183","210118-9","E4HN","HFD","Probe_D8","F",16.4,0.2685,0.273333333333333,0.26070492280804,"NE"
"1184","210118-10","E4HN","HFD","Probe_D8","F",7.2,0.1133,0.120200333889816,0.104078633106743,"NE"
