Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration,Distance,Mean speed,NE : time,NE : distance,NE : average speed,NW : time,NW : distance,NW : average speed,SE : time,SE : distance,SE : average speed,SW : time,SW : distance,SW : average speed,Island : distance to first entry,Island : latency to first entry,Thigmitaxis : time,Thigmitaxis : distance,Thigmitaxis : average speed,Diet,Sex,Age
586,210614_27,E3HN_M,C,Day5,3,MWM_150,6/25/21,15.1,2.236,0.148,3.5,0.615,0.173,2.1,0.515,0.242,2.3,0.445,0.193,3.1,0.626,0.202,2.2,11.1,0,0,,Control,M,12
587,210614_28,E3HN_M,C,Day5,3,MWM_150,6/25/21,18.5,1.608,0.087,0,0,,10.7,0.983,0.092,0.9,0.122,0.141,2.9,0.461,0.157,1.565,14.5,4.7,0.236,0.05,Control,M,12
588,210614_29,E3HN_M,C,Day5,3,MWM_150,6/25/21,10.9,1.173,0.108,1.2,0.245,0.21,3.7,0.6,0.164,0,0,,2,0.294,0.147,1.139,6.8,0,0,,Control,M,12
589,210614_30,E3HN_M,C,Day5,3,MWM_150,6/25/21,13,1.613,0.124,1,0.087,0.086,1.2,0.265,0.215,2.3,0.289,0.126,4.4,0.898,0.206,1.538,8.9,0,0,,Control,M,12
590,210614_1,E3HN_M,C,Day5,4,MWM_150,6/25/21,29,2.597,0.09,21.6,2.042,0.094,1,0.183,0.177,0,0,,2.3,0.279,0.123,2.504,24.9,15,0.75,0.05,HFD,F,12
591,210614_2,E2HN_F,D,Day5,4,MWM_150,6/25/21,13.9,1.268,0.091,4.8,0.482,0.101,0,0,,2.3,0.322,0.142,2.9,0.426,0.148,1.229,9.9,0,0,,HFD,F,12
592,210614_3,E2HN_F,D,Day5,4,MWM_150,6/25/21,36.8,7.226,0.196,2.1,0.419,0.198,1.8,0.447,0.249,7.5,1.601,0.213,25.2,4.717,0.187,6.707,32.7,1.9,0.314,0.165,HFD,F,12
593,210614_4,E2HN_F,D,Day5,4,MWM_150,6/25/21,23.5,3.425,0.146,7.6,0.827,0.109,2.1,0.528,0.255,1.9,0.506,0.266,7.9,1.565,0.198,3.425,19.5,4.7,0.353,0.074,HFD,F,12
594,210614_5,E2HN_F,D,Day5,4,MWM_150,6/25/21,10,1.327,0.133,0,0,,0,0,,4.4,0.916,0.209,1.6,0.328,0.21,1.244,5.9,0,0,,HFD,F,12
595,210614_6,E2HN_M,B,Day5,4,MWM_150,6/25/21,52,8.744,0.168,7,0.994,0.141,12.7,2.264,0.178,10.9,2.104,0.192,17.2,3.347,0.195,8.708,47.9,5.1,0.712,0.139,HFD,M,12
596,210614_7,E2HN_M,B,Day5,4,MWM_150,6/25/21,7.4,0.848,0.115,1.2,0.266,0.219,0.9,0.313,0.348,0,0,,1.2,0.162,0.135,0.742,3.3,0,0,,HFD,M,12
597,210614_8,E3HN_M,C,Day5,4,MWM_150,6/25/21,24.7,2.505,0.102,4.5,0.304,0.068,0,0,,8,1.205,0.151,8.2,0.916,0.111,2.426,20.6,4.7,0.363,0.078,HFD,M,12
598,210614_9,E3HN_M,C,Day5,4,MWM_150,6/25/21,18.6,1.344,0.072,8.3,0.351,0.042,0.8,0.212,0.254,3.8,0.398,0.104,1.6,0.305,0.195,1.267,14.6,0,0,,HFD,M,12
599,210614_10,E3HN_M,C,Day5,4,MWM_150,6/25/21,24,3.168,0.132,10.3,0.91,0.089,2.4,0.629,0.266,0,0,,7.3,1.553,0.213,3.092,19.9,0.5,0.095,0.204,HFD,M,12
600,210614_11,E3HN_M,C,Day5,4,MWM_150,6/25/21,24.9,2.394,0.096,16.9,1.436,0.085,0,0,,2.5,0.57,0.225,1.4,0.346,0.247,2.352,20.9,8.8,0.371,0.042,HFD,M,12
601,210614_12,E3HN_M,C,Day5,4,MWM_150,6/25/21,18.8,1.866,0.099,5,0.393,0.078,5.1,0.941,0.186,3.1,0.326,0.104,1.6,0.159,0.102,1.819,14.8,0,0,,HFD,M,12
602,210614_13,E3HN_F,A,Day5,4,MWM_150,6/25/21,60,11.358,0.189,24.6,4.422,0.18,11.4,2.396,0.21,13,2.437,0.187,10.9,2.103,0.193,,,46.2,8.533,0.185,HFD,F,12
603,210614_14,E3HN_F,A,Day5,4,MWM_150,6/25/21,32.2,4.708,0.146,8.5,1.085,0.127,2.3,0.339,0.147,5,0.952,0.189,12.3,2.282,0.186,4.659,28.1,2,0.197,0.096,HFD,F,12
604,210614_15,E3HN_F,A,Day5,4,MWM_150,6/25/21,58.1,11.87,0.204,7.8,1.768,0.228,1.9,0.524,0.276,25.5,5.714,0.224,18.9,3.786,0.2,11.792,54,17.4,3.35,0.192,HFD,F,12
605,210614_16,E3HN_F,A,Day5,4,MWM_150,6/25/21,13.2,1.743,0.132,3.2,0.418,0.132,0,0,,4.1,0.865,0.213,1.9,0.419,0.225,1.702,9.1,0,0,,HFD,F,12
606,210614_31,E3HN_F,A,Day5,4,MWM_150,6/25/21,60,7.864,0.131,21.4,2.799,0.131,14.3,1.516,0.106,11.8,1.855,0.157,12.5,1.695,0.136,,,29.4,2.316,0.079,HFD,F,12
607,210614_17,E3HN_F,A,Day5,4,MWM_150,6/25/21,19.3,2.36,0.122,1.2,0.099,0.081,0,0,,3.3,0.829,0.251,10.8,1.363,0.127,2.291,15.3,2.2,0.27,0.122,Control,F,12
608,210614_18,E3HN_F,A,Day5,4,MWM_150,6/25/21,33.3,4.116,0.124,7.7,0.415,0.054,0,0,,16.8,2.684,0.16,4.8,0.915,0.192,4.013,29.3,7.4,0.348,0.047,Control,F,12
609,210614_19,E3HN_F,A,Day5,4,MWM_150,6/25/21,9.7,1.194,0.123,3.7,0.694,0.188,0.5,0.162,0.304,0,0,,1.4,0.252,0.18,1.108,5.6,0,0,,Control,F,12
610,210614_20,E3HN_F,A,Day5,4,MWM_150,6/25/21,9.4,1.134,0.121,0,0,,0,0,,3.5,0.722,0.204,1.8,0.376,0.213,1.098,5.3,0,0,,Control,F,12
611,210614_21,E3HN_M,C,Day5,4,MWM_150,6/25/21,14.8,1.719,0.116,5.7,0.657,0.115,2.8,0.502,0.179,0.1,0.038,0.28,2.1,0.489,0.233,1.685,10.8,0,0,,Control,F,12
612,210614_22,E3HN_M,C,Day5,4,MWM_150,6/25/21,58.6,8.966,0.153,11.3,1.595,0.141,20.3,3.161,0.156,3,0.203,0.068,24,4.008,0.167,8.38,54.6,9.1,0.865,0.095,Control,M,12
613,210614_23,E3HN_M,C,Day5,4,MWM_150,6/25/21,24.4,3.099,0.127,11.5,1.369,0.119,1.4,0.326,0.233,3.2,0.679,0.21,4.2,0.684,0.163,3.057,20.3,0.8,0.038,0.045,Control,M,12
614,210614_24,E3HN_M,C,Day5,4,MWM_150,6/25/21,15,1.62,0.108,5.2,0.654,0.125,0,0,,3.5,0.552,0.156,2.2,0.371,0.171,1.577,10.9,0.4,0.034,0.094,Control,M,12
615,210614_25,E3HN_M,C,Day5,4,MWM_150,6/25/21,31.8,3.598,0.113,22.1,2.357,0.107,0,0,,1,0.281,0.291,4.8,0.891,0.184,3.529,27.7,9.1,0.676,0.074,Control,M,12
616,210614_26,E3HN_M,C,Day5,4,MWM_150,6/25/21,20.6,3.318,0.161,2.2,0.437,0.199,3.2,0.516,0.163,5.8,1.383,0.24,5.5,0.939,0.172,3.275,16.6,0,0,,Control,M,12
617,210614_27,E3HN_M,C,Day5,4,MWM_150,6/25/21,10.5,1.469,0.14,3.5,0.748,0.211,0.6,0.143,0.252,0,0,,2.3,0.509,0.221,1.399,6.4,0,0,,Control,M,12
618,210614_28,E3HN_M,C,Day5,4,MWM_150,6/25/21,26.1,3.118,0.119,13.9,1.597,0.115,1,0.238,0.231,3.6,0.643,0.179,3.6,0.606,0.17,3.085,22.1,4.7,0.111,0.024,Control,M,12
619,210614_29,E3HN_M,C,Day5,4,MWM_150,6/25/21,15.7,2.347,0.149,3,0.533,0.179,2.1,0.476,0.23,2.6,0.481,0.185,4,0.787,0.195,2.277,11.7,0,0,,Control,M,12
620,210614_30,E3HN_M,C,Day5,4,MWM_150,6/25/21,12.7,1.104,0.087,4.6,0.417,0.091,0,0,,1.8,0.288,0.163,2.3,0.328,0.143,1.034,8.6,0,0,,Control,M,12
621,210614_1,E3HN_M,C,Probe_D5,1,MWM_150,6/25/21,60,9.434,0.157,24.4,3.718,0.153,6.5,0.955,0.147,18.4,2.891,0.157,10.2,1.718,0.169,1.719,10.5,12.6,1.352,0.108,HFD,F,12
622,210614_2,E2HN_F,D,Probe_D5,1,MWM_150,6/25/21,60,9.898,0.165,9,1.283,0.142,6.4,0.932,0.147,18,3.407,0.189,23.1,3.755,0.163,3.447,22.5,5,0.484,0.097,HFD,F,12
623,210614_3,E2HN_F,D,Probe_D5,1,MWM_150,6/25/21,60,10.779,0.18,13.3,1.493,0.112,13.8,2.742,0.199,6.8,1.488,0.22,23,4.485,0.195,2.261,15.3,3.3,0.266,0.08,HFD,F,12
624,210614_4,E2HN_F,D,Probe_D5,1,MWM_150,6/25/21,60,12.238,0.204,9.5,1.771,0.186,9.8,2.004,0.205,11.2,2.422,0.216,28.1,5.677,0.202,2.061,10.8,3.8,0.596,0.157,HFD,F,12
625,210614_5,E2HN_F,D,Probe_D5,1,MWM_150,6/25/21,60,11.495,0.192,11.7,2.234,0.19,9.9,1.8,0.182,12.3,2.452,0.199,24,4.626,0.193,1.796,8.9,2.9,0.49,0.169,HFD,F,12
626,210614_6,E2HN_M,B,Probe_D5,1,MWM_150,6/25/21,60,9.795,0.163,13.4,1.508,0.113,9.1,1.411,0.155,14.4,2.26,0.157,21.2,4.184,0.197,3.358,23.9,10.6,1.28,0.121,HFD,M,12
627,210614_7,E2HN_M,B,Probe_D5,1,MWM_150,6/25/21,60,10.364,0.173,13.7,1.945,0.142,12.7,2.495,0.197,9.6,1.821,0.19,22.2,3.715,0.167,1.521,8,12.1,1.59,0.132,HFD,M,12
628,210614_8,E3HN_M,C,Probe_D5,1,MWM_150,6/25/21,60,7.925,0.132,26.2,2.535,0.097,13.6,1.938,0.142,11.9,1.741,0.146,7.5,1.598,0.213,1.947,19.7,16.7,1.869,0.112,HFD,M,12
629,210614_9,E3HN_M,C,Probe_D5,1,MWM_150,6/25/21,60,10.804,0.18,15.3,2.091,0.137,11.4,2.292,0.202,8.9,1.51,0.17,23.5,4.625,0.197,3.97,28.3,10.1,1.408,0.14,HFD,M,12
630,210614_10,E3HN_M,C,Probe_D5,1,MWM_150,6/25/21,60,9.819,0.164,10.4,1.397,0.135,16.5,3.018,0.183,5.8,0.763,0.131,26.1,4.323,0.166,4.33,28.1,5.7,0.613,0.108,HFD,M,12
631,210614_11,E3HN_M,C,Probe_D5,1,MWM_150,6/25/21,60,10.995,0.183,17.1,2.116,0.124,9.6,1.877,0.195,8,1.698,0.212,23.2,4.782,0.206,1.791,15.7,9,0.941,0.104,HFD,M,12
632,210614_12,E3HN_M,C,Probe_D5,1,MWM_150,6/25/21,60,11.062,0.184,13.6,2.481,0.182,8.7,1.942,0.223,21.6,4.164,0.193,16.1,2.474,0.154,,,22.1,3.245,0.147,HFD,M,12
633,210614_13,E3HN_F,A,Probe_D5,1,MWM_150,6/25/21,60,9.497,0.158,18.3,2.686,0.147,13.7,2.249,0.165,14.9,2.321,0.156,13.2,2.241,0.17,,,48.8,7.967,0.163,HFD,F,12
634,210614_14,E3HN_F,A,Probe_D5,1,MWM_150,6/25/21,60,7.969,0.133,15.8,1.725,0.109,3.8,0.516,0.136,4.7,0.856,0.182,31,4.271,0.138,4.399,32.4,5.6,0.412,0.074,HFD,F,12
635,210614_15,E3HN_F,A,Probe_D5,1,MWM_150,6/25/21,60,12.317,0.205,19.7,3.836,0.194,5,1.09,0.217,16.3,3.59,0.22,17.8,3.499,0.197,6.037,31.6,12.3,1.931,0.157,HFD,F,12
636,210614_16,E3HN_F,A,Probe_D5,1,MWM_150,6/25/21,60,9.411,0.157,41.1,5.774,0.141,7.9,1.392,0.176,8.9,1.789,0.2,2.1,0.457,0.221,,,8.5,1.456,0.171,HFD,F,12
637,210614_31,E3HN_F,A,Probe_D5,1,MWM_150,6/25/21,60,11.756,0.196,10.3,1.852,0.18,10.6,1.934,0.182,14.3,3.352,0.234,24,4.395,0.183,2.465,15.2,5.1,1.118,0.218,HFD,F,12
638,210614_17,E3HN_F,A,Probe_D5,1,MWM_150,6/25/21,60,11.275,0.188,13.1,1.985,0.152,3.9,0.881,0.226,22.2,4.262,0.192,19.2,3.863,0.201,3.356,19.6,19.3,2.939,0.152,Control,F,12
639,210614_18,E3HN_F,A,Probe_D5,1,MWM_150,6/25/21,60,10.885,0.181,6,1.084,0.181,5.2,1.161,0.225,22,3.175,0.145,23.4,4.94,0.211,1.513,16,4.4,0.904,0.207,Control,F,12
640,210614_19,E3HN_F,A,Probe_D5,1,MWM_150,6/25/21,60,12.716,0.212,6.8,1.597,0.234,13.4,2.577,0.192,13.2,2.697,0.204,25.2,5.446,0.216,0.965,4.6,14.3,2.775,0.194,Control,F,12
641,210614_20,E3HN_F,A,Probe_D5,1,MWM_150,6/25/21,60,12.421,0.207,12.8,2.377,0.186,12.8,2.288,0.179,16.5,3.642,0.22,17.1,3.861,0.226,3.95,20.8,4.6,0.8,0.173,Control,F,12
642,210614_21,E3HN_M,C,Probe_D5,1,MWM_150,6/25/21,60,10.142,0.169,18.6,2.268,0.122,19.2,3.715,0.194,3.6,0.772,0.216,17.4,3.211,0.185,3.064,22.6,5.8,0.809,0.141,Control,F,12
643,210614_22,E3HN_M,C,Probe_D5,1,MWM_150,6/25/21,60,8.771,0.146,18.8,1.884,0.1,13.6,2.115,0.156,14,2.378,0.169,13.6,2.393,0.176,,,38.6,6.198,0.161,Control,M,12
644,210614_23,E3HN_M,C,Probe_D5,1,MWM_150,6/25/21,60,10.719,0.179,11.1,1.668,0.151,14.2,2.542,0.179,9.8,1.616,0.164,24.6,4.793,0.195,4.676,29.1,26.8,3.866,0.144,Control,M,12
645,210614_24,E3HN_M,C,Probe_D5,1,MWM_150,6/25/21,60,11.456,0.191,9.7,1.627,0.168,5.6,1.207,0.217,14.9,3.039,0.204,26.4,5.114,0.193,1.062,7.6,6.8,1.073,0.158,Control,M,12
646,210614_25,E3HN_M,C,Probe_D5,1,MWM_150,6/25/21,60,11.383,0.19,16.2,3.147,0.194,7.7,1.735,0.226,21.7,4.024,0.185,14.4,2.478,0.172,,,18.8,2.305,0.123,Control,M,12
647,210614_26,E3HN_M,C,Probe_D5,1,MWM_150,6/25/21,60,12.271,0.205,7.3,1.2,0.164,13.1,2.496,0.19,16.3,3.935,0.241,22.5,4.445,0.198,3.564,20.4,7.7,0.949,0.123,Control,M,12
648,210614_27,E3HN_M,C,Probe_D5,1,MWM_150,6/25/21,60,12.323,0.205,9.7,2.065,0.213,15.8,3.133,0.198,8.2,1.739,0.212,25.6,5.237,0.205,2.769,14.9,2.6,0.606,0.236,Control,M,12
649,210614_28,E3HN_M,C,Probe_D5,1,MWM_150,6/25/21,60,9.657,0.161,17.6,2.176,0.124,9.3,1.848,0.198,12.5,2.378,0.19,18.5,2.927,0.158,1.295,13.1,22.2,2.886,0.13,Control,M,12
650,210614_29,E3HN_M,C,Probe_D5,1,MWM_150,6/25/21,60,11.971,0.2,7.9,1.651,0.21,8.3,1.706,0.206,10.3,2.163,0.21,29.2,5.825,0.2,1.06,5.4,2.3,0.377,0.164,Control,M,12
651,210614_30,E3HN_M,C,Probe_D5,1,MWM_150,6/25/21,60,10.729,0.179,10.2,0.849,0.083,7.1,1.384,0.196,15.2,3.026,0.199,25.8,5.219,0.202,7.601,44.9,8.8,0.6,0.068,Control,M,12
652,210614_1,E3HN_M,C,Probe_D8,1,MWM_150,6/28/21,60,10.241,0.171,17.2,3.252,0.189,8.4,1.315,0.157,14.7,2.336,0.159,19.1,3.223,0.168,9.519,55.7,23.2,2.955,0.127,HFD,F,12
653,210614_2,E2HN_F,D,Probe_D8,1,MWM_150,6/28/21,60,12.835,0.214,16.5,3.195,0.194,7.6,1.73,0.227,8.8,1.955,0.223,25.5,5.603,0.22,1.892,8.6,5.9,0.945,0.16,HFD,F,12
654,210614_3,E2HN_F,D,Probe_D8,1,MWM_150,6/28/21,60,10.815,0.18,9.1,1.283,0.141,10.4,1.696,0.164,15,2.599,0.173,22.5,4.73,0.21,3.848,21.1,14.8,1.976,0.133,HFD,F,12
655,210614_4,E2HN_F,D,Probe_D8,1,MWM_150,6/28/21,60,14.571,0.243,13.6,2.952,0.218,16.8,4.17,0.248,12.3,3.188,0.258,15.8,3.926,0.249,4.575,19.1,1.8,0.252,0.14,HFD,F,12
656,210614_5,E2HN_F,D,Probe_D8,1,MWM_150,6/28/21,60,12.547,0.209,16.3,3.338,0.205,16.2,3.391,0.209,13.3,2.692,0.203,12.9,2.829,0.219,4.777,24,1.3,0.276,0.212,HFD,F,12
657,210614_6,E2HN_M,B,Probe_D8,1,MWM_150,6/28/21,60,12.152,0.203,18.1,3.146,0.173,5.6,1.054,0.187,22.3,4.812,0.215,13.9,3.14,0.226,,,11.7,2.381,0.203,HFD,M,12
658,210614_7,E2HN_M,B,Probe_D8,1,MWM_150,6/28/21,60,10.595,0.177,2.7,0.58,0.214,13.3,2.826,0.213,16.5,2.39,0.145,25.7,4.503,0.175,0.6,3.1,15.7,1.621,0.103,HFD,M,12
659,210614_8,E3HN_M,C,Probe_D8,1,MWM_150,6/28/21,60,10.633,0.177,6.9,1.074,0.156,23.5,4.357,0.186,14.8,2.149,0.145,14.7,2.994,0.203,1.622,10.4,20.3,3.142,0.155,HFD,M,12
660,210614_9,E3HN_M,C,Probe_D8,1,MWM_150,6/28/21,60,12.603,0.21,17.9,3.465,0.194,17.2,3.468,0.202,8.6,2.007,0.233,15.8,3.517,0.223,9.258,43.3,14.6,2.694,0.184,HFD,M,12
661,210614_10,E3HN_M,C,Probe_D8,1,MWM_150,6/28/21,60,10.294,0.172,11,1.663,0.151,41.9,7.755,0.185,0,0,,7.1,0.876,0.123,,,10.9,1.707,0.157,HFD,M,12
662,210614_11,E3HN_M,C,Probe_D8,1,MWM_150,6/28/21,60,12.044,0.201,21.2,3.356,0.158,14.9,3.111,0.208,8.3,2.041,0.245,15.2,3.474,0.229,8.377,43.8,5,0.683,0.137,HFD,M,12
663,210614_12,E3HN_M,C,Probe_D8,1,MWM_150,6/28/21,60,12.214,0.204,17,3.233,0.19,9.1,1.908,0.21,18.3,3.795,0.207,15.3,3.231,0.211,1.703,9.5,21.6,3.79,0.175,HFD,M,12
664,210614_13,E3HN_F,A,Probe_D8,1,MWM_150,6/28/21,60,11.538,0.192,19.5,3.678,0.189,16.8,3.194,0.19,10.7,2.272,0.212,13,2.394,0.184,,,56.9,11.054,0.194,HFD,F,12
665,210614_14,E3HN_F,A,Probe_D8,1,MWM_150,6/28/21,60,10.907,0.182,0.7,0.044,0.066,0,0,,27.2,4.774,0.175,29,5.484,0.189,2.699,18.9,3.4,0.659,0.196,HFD,F,12
666,210614_15,E3HN_F,A,Probe_D8,1,MWM_150,6/28/21,60,12.916,0.215,19.7,3.932,0.199,6.1,1.392,0.229,18.2,3.936,0.216,14.4,3.259,0.226,3.427,18,7.8,1.39,0.178,HFD,F,12
667,210614_16,E3HN_F,A,Probe_D8,1,MWM_150,6/28/21,60,13.489,0.225,15.8,3.214,0.203,10.7,2.542,0.238,13.5,3.277,0.242,19,4.194,0.221,1.656,9.1,6.5,1.418,0.217,HFD,F,12
668,210614_31,E3HN_F,A,Probe_D8,1,MWM_150,6/28/21,60,11.586,0.193,24.6,4.067,0.166,10,2.117,0.212,16.7,3.324,0.199,8.7,2.079,0.238,,,30.7,5.811,0.189,HFD,F,12
669,210614_17,E3HN_F,A,Probe_D8,1,MWM_150,6/28/21,60,13.46,0.224,11.1,2.408,0.218,11.5,2.508,0.219,18.8,4.318,0.23,17.9,4.021,0.225,1.512,6.6,8.2,1.311,0.16,Control,F,12
670,210614_18,E3HN_F,A,Probe_D8,1,MWM_150,6/28/21,60,11.957,0.199,13.1,2.757,0.21,12.4,2.653,0.214,15.4,2.401,0.156,18.6,4.027,0.216,5.436,29.9,9.8,0.808,0.083,Control,F,12
671,210614_19,E3HN_F,A,Probe_D8,1,MWM_150,6/28/21,60,12.072,0.201,17.9,3.272,0.183,14.2,2.741,0.193,15.3,3.371,0.22,11.4,2.422,0.213,8.542,42.1,1.8,0.295,0.164,Control,F,12
672,210614_20,E3HN_F,A,Probe_D8,1,MWM_150,6/28/21,60,14.022,0.234,7.2,1.563,0.216,16.1,3.65,0.227,16.2,4.009,0.247,19.8,4.586,0.232,5.681,24.7,8.7,1.868,0.214,Control,F,12
673,210614_21,E3HN_M,C,Probe_D8,1,MWM_150,6/28/21,60,12.762,0.213,12.7,2.617,0.206,10.3,1.875,0.183,18.6,4.294,0.231,17.9,3.852,0.215,4.259,19.9,9.1,1.15,0.127,Control,F,12
674,210614_22,E3HN_M,C,Probe_D8,1,MWM_150,6/28/21,60,11.766,0.196,16.8,3.206,0.19,7.4,1.347,0.183,16.3,3.368,0.206,19,3.753,0.197,6.447,33.7,16.3,2.572,0.158,Control,M,12
675,210614_23,E3HN_M,C,Probe_D8,1,MWM_150,6/28/21,60,13.826,0.23,17.3,3.988,0.23,8.8,2.251,0.257,16.9,3.767,0.223,16.9,3.768,0.223,3.686,15.6,19.9,4.109,0.207,Control,M,12
676,210614_24,E3HN_M,C,Probe_D8,1,MWM_150,6/28/21,60,11.334,0.189,3.9,0.62,0.158,6.8,1.445,0.212,13.8,2.901,0.21,30.6,5.601,0.183,1.428,10.1,5.4,0.791,0.147,Control,M,12
677,210614_25,E3HN_M,C,Probe_D8,1,MWM_150,6/28/21,60,13.038,0.217,0.1,0,0,7.1,1.551,0.22,17.1,3.71,0.217,32.9,7.034,0.213,1.272,5.5,5.2,0.68,0.132,Control,M,12
678,210614_26,E3HN_M,C,Probe_D8,1,MWM_150,6/28/21,60,13.49,0.225,14,3.483,0.249,18.7,3.81,0.204,20.7,4.395,0.212,6.7,1.802,0.271,,,14.4,1.974,0.137,Control,M,12
679,210614_27,E3HN_M,C,Probe_D8,1,MWM_150,6/28/21,60,14.195,0.237,16.8,3.797,0.226,19.1,4.508,0.236,10.4,2.553,0.245,11.4,2.819,0.247,2.845,12.4,5.9,1.308,0.223,Control,M,12
680,210614_28,E3HN_M,C,Probe_D8,1,MWM_150,6/28/21,60,11.611,0.194,20.8,3.239,0.156,11.9,2.341,0.196,13.2,3.006,0.227,12.1,2.576,0.212,1.251,8.8,8.8,1.602,0.181,Control,M,12
681,210614_29,E3HN_M,C,Probe_D8,1,MWM_150,6/28/21,60,12.865,0.214,12.1,2.479,0.205,18.7,4.086,0.218,10.5,2.404,0.23,17.1,3.646,0.213,7.917,34.7,5.1,0.849,0.165,Control,M,12
682,210614_30,E3HN_M,C,Probe_D8,1,MWM_150,6/28/21,60,13.065,0.218,6.1,1.319,0.215,13.8,2.923,0.212,14.2,3.108,0.219,23.9,5.259,0.22,3.617,18.1,0,0,,Control,M,12
