Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration,Distance,First zone entered,Mean speed,NE : time,NE : distance,NE : average speed,NW : time,NW : distance,NW : average speed,SE : time,SE : distance,SE : average speed,SW : time,SW : distance,SW : latency to first entry,SW : average speed,Island : distance to first entry,Island : latency to first entry,Thigmitaxis : time,Thigmitaxis : distance,Thigmitaxis : average speed,Diet
122,201012_19,E33_F,B,Day2,1,MWM_150,1/19/21,14.4,2.506,NE,0.174,2.1,0.444,0.214,0,0,,6.8,1.602,0.234,5.5,0.459,8.9,0.083,2.42,10.3,1,0.204,0.197,HFD
123,201012_20,E33_F,B,Day2,1,MWM_150,1/19/21,11.8,1.672,NE,0.141,6.5,1.188,0.182,0,0,,0,0,,5.3,0.484,6.5,0.091,1.581,7.8,0,0,,HFD
124,201012_21,E33_F,B,Day2,1,MWM_150,1/19/21,26.8,5.012,NE,0.187,5.4,1.159,0.215,8.3,1.71,0.205,3.2,0.739,0.231,9.9,1.404,15.1,0.142,4.918,22.8,11.1,2.329,0.211,HFD
125,201012_22,E33_M,E,Day2,1,MWM_150,1/19/21,60,10.628,NE,0.177,10.6,2.264,0.214,21.3,2.868,0.134,15.6,3.286,0.21,12.4,2.209,7.9,0.178,,,38.9,6.25,0.161,HFD
126,201012_23,E33_M,E,Day2,1,MWM_150,1/19/21,60,9.886,NE,0.165,15.6,2.231,0.143,20.5,3.179,0.155,12.3,2.304,0.187,11.6,2.172,12.2,0.187,,,29.8,4.193,0.141,HFD
127,201012_24,E33_M,E,Day2,1,MWM_150,1/19/21,60,7.384,NE,0.123,47.5,5.995,0.126,4.9,0.617,0.126,7.6,0.772,0.101,0,0,,,,,23.6,2.86,0.121,HFD
128,201012_25,E33_M,E,Day2,1,MWM_150,1/19/21,9,1.353,NE,0.151,1.5,0.27,0.18,0,0,,1.8,0.587,0.332,5.7,0.496,3.3,0.087,1.265,4.9,0,0,,HFD
129,201012_26,E33_M,E,Day2,1,MWM_150,1/19/21,18.1,2.507,NE,0.138,8.9,1.424,0.16,2,0.477,0.238,0,0,,7.2,0.606,10.9,0.084,2.428,14.1,1.6,0.185,0.113,HFD
130,201012_27,E33_M,E,Day2,1,MWM_150,1/19/21,36.2,5.589,NE,0.154,10.8,1.572,0.146,1.6,0.231,0.141,17.6,3.208,0.182,6.2,0.577,9.3,0.094,5.513,32.2,2.2,0.212,0.095,HFD
131,201012_1,E4HN_M,D,Day2,2,MWM_150,1/19/21,60,9.898,SW,0.165,8.9,1.659,0.187,12.3,2.287,0.185,24,3.335,0.139,14.8,2.616,0,0.177,,,38.5,5.895,0.153,HFD
132,201012_2,E4HN_M,D,Day2,2,MWM_150,1/19/21,40.1,5.946,SW,0.148,7.1,0.943,0.133,21.6,3.269,0.152,0,0,,11.4,1.734,0,0.152,5.413,36,8.9,0.813,0.091,HFD
133,201012_3,E4HN_M,D,Day2,2,MWM_150,1/19/21,60,10.298,SW,0.172,9.3,1.869,0.202,12.8,2.241,0.175,10.8,1.766,0.164,27.1,4.423,0,0.163,,,32.6,5.723,0.176,HFD
134,201012_4,E4HN_F,F,Day2,2,MWM_150,1/19/21,60,9.59,SW,0.16,10.4,1.623,0.156,5.8,1.111,0.191,30.2,4.736,0.157,13.6,2.12,0,0.156,,,26.9,3.44,0.128,HFD
135,201012_5,E4HN_F,F,Day2,2,MWM_150,1/19/21,26.8,4.439,SW,0.166,2.7,0.608,0.222,6,1.152,0.191,3,0.719,0.242,15.1,1.96,0,0.13,4.402,22.8,3.6,0.592,0.164,HFD
136,201012_6,E4HN_F,F,Day2,2,MWM_150,1/19/21,28.1,4.804,SE,0.171,2.5,0.467,0.185,6.1,1.131,0.186,3.2,0.55,0.17,16.3,2.656,1.1,0.163,4.766,24.1,4.3,0.75,0.176,HFD
137,201012_7,E4HN_F,F,Day2,2,MWM_150,1/19/21,36.7,6.159,SE,0.168,8.9,1.777,0.2,3.6,0.419,0.117,9.2,1.797,0.195,15,2.165,18.6,0.145,6.04,32.6,10.2,1.461,0.143,HFD
138,201012_8,E4HN_F,F,Day2,2,MWM_150,1/19/21,31.4,4.263,SE,0.136,0,0,,0,0,,16.8,2.472,0.147,14.7,1.791,6.1,0.122,4.174,27.3,15.5,2.282,0.147,HFD
139,201012_9,E4HN_F,F,Day2,2,MWM_150,1/19/21,60,12.03,SW,0.201,11.1,2.216,0.199,22.4,4.31,0.192,13.4,2.725,0.204,13.1,2.779,0,0.213,,,33.2,6.384,0.192,HFD
140,201012_10,E4HN_F,F,Day2,2,MWM_150,1/19/21,60,9.789,NE,0.163,5.9,0.852,0.145,14.4,1.952,0.136,16.7,3.469,0.208,23.1,3.515,10.3,0.152,,,27.7,4.464,0.161,HFD
141,201012_11,E3HN_F,A,Day2,2,MWM_150,1/19/21,33.7,5.205,SW,0.155,11.4,1.784,0.157,5.7,1.058,0.185,4.3,1.055,0.245,12.3,1.308,0,0.107,5.159,29.6,16.3,2.364,0.145,HFD
142,201012_12,E3HN_F,A,Day2,2,MWM_150,1/19/21,60,10.59,SW,0.177,8.4,1.707,0.203,17.8,3,0.169,13.7,2.33,0.17,20.1,3.554,0,0.177,,,25.3,4.038,0.16,HFD
143,201012_13,E3HN_M,C,Day2,2,MWM_150,1/19/21,60,11.362,NE,0.189,13.1,2.228,0.171,7.8,1.38,0.178,18.2,4.064,0.224,20.6,3.571,9.5,0.173,,,44.9,8.098,0.18,HFD
144,201012_15,E33_F,B,Day2,2,MWM_150,1/19/21,20.7,2.776,SW,0.134,0,0,,4.8,0.798,0.167,0,0,,15.9,1.978,0,0.125,2.776,16.6,0.9,0.076,0.081,HFD
145,201012_16,E33_F,B,Day2,2,MWM_150,1/19/21,60,12.232,SW,0.204,13.2,2.584,0.195,19.6,3.912,0.2,12.8,2.766,0.216,14.4,2.97,0,0.206,,,28.2,5.719,0.203,HFD
146,201012_17,E33_F,B,Day2,2,MWM_150,1/19/21,10,1.59,SW,0.159,0.5,0.091,0.172,0.5,0.167,0.359,1.5,0.452,0.301,7.5,0.879,0,0.118,1.552,5.9,0,0,,HFD
147,201012_18,E33_F,B,Day2,2,MWM_150,1/19/21,23.7,4.519,SW,0.191,4.7,1.06,0.224,5.4,1.265,0.234,2.5,0.52,0.205,11,1.675,0,0.152,4.431,19.6,6,1.169,0.194,HFD
148,201012_19,E33_F,B,Day2,2,MWM_150,1/19/21,4.5,0.139,SW,0.031,0,0,,0,0,,0,0,,4.5,0.139,0,0.031,,0.4,0,0,,HFD
149,201012_20,E33_F,B,Day2,2,MWM_150,1/19/21,36.5,7.129,SW,0.196,5.4,1.142,0.213,6.7,1.532,0.23,7.2,1.522,0.212,17.3,2.933,0,0.17,7.041,32.4,11.4,2.193,0.192,HFD
150,201012_21,E33_F,B,Day2,2,MWM_150,1/19/21,24.6,4.24,SW,0.172,0,0,,2.2,0.401,0.182,4.4,0.978,0.222,18,2.861,0,0.159,4.154,20.6,2.5,0.402,0.163,HFD
151,201012_22,E33_M,E,Day2,2,MWM_150,1/19/21,14.8,1.804,SW,0.122,0,0,,0,0,,2.7,0.592,0.216,12.1,1.213,0,0.1,1.765,10.8,5.8,0.672,0.116,HFD
152,201012_23,E33_M,E,Day2,2,MWM_150,1/19/21,60,8.978,SW,0.15,6.1,1.153,0.19,19.1,3.262,0.171,5.2,1.178,0.228,29.5,3.385,0,0.115,,,47.7,7.114,0.149,HFD
153,201012_24,E33_M,E,Day2,2,MWM_150,1/19/21,9.1,0.892,SW,0.099,0,0,,1.7,0.255,0.153,0,0,,7.4,0.638,0,0.086,0.76,5,0,0,,HFD
154,201012_25,E33_M,E,Day2,2,MWM_150,1/19/21,46.4,7.015,SW,0.151,23.8,3.64,0.153,0.1,0,0,10.5,1.75,0.166,12,1.625,0,0.136,6.374,42.4,4.5,0.645,0.143,HFD
155,201012_26,E33_M,E,Day2,2,MWM_150,1/19/21,11.5,1.462,SW,0.127,0,0,,1.7,0.266,0.157,0,0,,9.8,1.195,0,0.122,1.373,7.4,2.7,0.688,0.257,HFD
156,201012_27,E33_M,E,Day2,2,MWM_150,1/19/21,5.4,0.253,SW,0.047,0,0,,0,0,,0,0,,5.4,0.253,0,0.047,0.15,1.3,0,0,,HFD
157,201012_1,E4HN_M,D,Day2,3,MWM_150,1/19/21,34.3,4.203,SE,0.122,0.6,0.11,0.174,15.2,2.048,0.135,1.5,0.272,0.182,17,1.773,1.5,0.104,4.164,30.3,15.1,1.773,0.117,HFD
158,201012_2,E4HN_M,D,Day2,3,MWM_150,1/19/21,19.7,2.588,SE,0.131,0,0,,0,0,,14.5,2.23,0.154,5.2,0.359,14.5,0.068,2.464,15.7,2.3,0.212,0.094,HFD
159,201012_3,E4HN_M,D,Day2,3,MWM_150,1/19/21,60,9.73,SE,0.162,5.1,0.959,0.187,13.8,2.279,0.165,23,3.57,0.155,18.1,2.923,4.6,0.162,,,22.8,3.744,0.165,HFD
160,201012_4,E4HN_F,F,Day2,3,MWM_150,1/19/21,60,10.257,SE,0.171,6.7,1.192,0.179,7.1,0.902,0.127,22,3.864,0.175,24.2,4.3,6.5,0.178,10.257,60,26.2,3.589,0.137,HFD
161,201012_5,E4HN_F,F,Day2,3,MWM_150,1/19/21,56.9,8.68,SE,0.152,1.4,0.202,0.144,22.5,3.606,0.16,1.7,0.334,0.192,31.3,4.538,1.7,0.145,8.64,52.9,18.5,2.907,0.157,HFD
162,201012_6,E4HN_F,F,Day2,3,MWM_150,1/19/21,21.7,3.3,SE,0.152,0,0,,0,0,,12,1.724,0.144,9.7,1.576,7.5,0.162,2.696,17.6,0,0,,HFD
163,201012_7,E4HN_F,F,Day2,3,MWM_150,1/19/21,23.1,3.369,SE,0.146,2.1,0.46,0.215,0.7,0.11,0.157,11.9,2.055,0.173,8.4,0.744,6.6,0.089,3.323,19.1,1.9,0.228,0.122,HFD
164,201012_8,E4HN_F,F,Day2,3,MWM_150,1/19/21,15.4,1.895,SE,0.123,0,0,,0,0,,9.5,1.412,0.149,5.9,0.483,9.5,0.081,1.852,11.4,4.7,0.704,0.151,HFD
165,201012_9,E4HN_F,F,Day2,3,MWM_150,1/19/21,17.7,3.131,SE,0.177,0,0,,2.9,0.598,0.209,5.9,1.195,0.203,8.9,1.338,5.9,0.15,3.004,13.7,0.9,0.214,0.247,HFD
166,201012_10,E4HN_F,F,Day2,3,MWM_150,1/19/21,21.2,2.128,SE,0.101,0,0,,0,0,,10.2,1.144,0.113,11,0.984,7.9,0.089,2.092,17.1,0.5,0.049,0.104,HFD
167,201012_11,E3HN_F,A,Day2,3,MWM_150,1/19/21,53.1,8.142,SE,0.153,4.4,0.545,0.124,5.2,0.837,0.16,22.8,3.683,0.162,20.7,3.077,4,0.149,8.104,49,13.4,1.718,0.128,HFD
168,201012_12,E3HN_F,A,Day2,3,MWM_150,1/19/21,60,9.733,SE,0.162,11.8,2.1,0.177,8.4,1.32,0.156,21,3.263,0.155,18.7,3.049,19.1,0.163,,,23,2.968,0.129,HFD
169,201012_13,E3HN_M,C,Day2,3,MWM_150,1/19/21,60,8.03,SE,0.134,13,2.087,0.161,15.4,1.23,0.08,22.1,3.279,0.149,9.1,1.357,8.2,0.15,,,34.7,4.061,0.117,HFD
170,201012_15,E33_F,B,Day2,3,MWM_150,1/19/21,11.2,1.293,SE,0.116,0,0,,1.2,0.174,0.145,3,0.526,0.173,6.9,0.593,3,0.085,1.248,7.1,0,0,,HFD
171,201012_16,E33_F,B,Day2,3,MWM_150,1/19/21,60,11.038,SE,0.184,15.1,2.315,0.154,8.4,1.675,0.2,24.7,4.359,0.177,11.9,2.689,11.3,0.226,,,32.9,6.273,0.191,HFD
172,201012_17,E33_F,B,Day2,3,MWM_150,1/19/21,13.6,0.494,SE,0.036,0,0,,0,0,,3.3,0.494,0.148,10.3,0,3.3,0,,,0,0,,HFD
173,201012_18,E33_F,B,Day2,3,MWM_150,1/19/21,11.7,1.821,SE,0.156,2.3,0.394,0.174,0,0,,4.5,1.095,0.244,4.9,0.332,6.8,0.068,1.744,7.6,0,0,,HFD
174,201012_19,E33_F,B,Day2,3,MWM_150,1/19/21,41.5,7.868,SW,0.19,0,0,,2.9,0.449,0.157,9.5,1.988,0.21,29.2,5.432,0,0.186,7.827,37.4,11.2,2.176,0.194,HFD
175,201012_20,E33_F,B,Day2,3,MWM_150,1/19/21,6.7,0.606,SE,0.09,0,0,,0,0,,1.5,0.156,0.107,5.2,0.449,1.5,0.086,0.524,2.7,0,0,,HFD
176,201012_21,E33_F,B,Day2,3,MWM_150,1/19/21,18,3.362,SE,0.186,2.9,0.789,0.269,2.7,0.74,0.274,4.8,1.092,0.226,7.6,0.741,0.7,0.098,3.265,14,1.1,0.253,0.23,HFD
177,201012_22,E33_M,E,Day2,3,MWM_150,1/19/21,9.1,1.069,SE,0.117,0,0,,0,0,,1.7,0.335,0.193,7.4,0.734,1.7,0.099,1.031,5.1,2.7,0.605,0.224,HFD
178,201012_23,E33_M,E,Day2,3,MWM_150,1/19/21,60,8.974,SE,0.15,10.5,1.205,0.115,7.4,1.246,0.169,18.6,2.982,0.16,23.6,3.541,5.4,0.15,,,37.5,5.757,0.154,HFD
179,201012_24,E33_M,E,Day2,3,MWM_150,1/19/21,16.1,1.732,SE,0.108,0,0,,0,0,,5.8,0.516,0.089,10.3,1.215,2.4,0.118,1.694,12,6,0.587,0.098,HFD
180,201012_25,E33_M,E,Day2,3,MWM_150,1/19/21,8,0.788,SE,0.099,0,0,,0,0,,2.6,0.338,0.131,5.4,0.45,2.6,0.084,0.61,3.9,0,0,,HFD
181,201012_26,E33_M,E,Day2,3,MWM_150,1/19/21,33,5.431,SE,0.165,0,0,,9.2,1.855,0.201,3.9,0.666,0.169,19.8,2.91,2.1,0.147,5.339,29,4.2,0.485,0.115,HFD
182,201012_27,E33_M,E,Day2,3,MWM_150,1/19/21,9.7,0.971,SE,0.1,0,0,,0,0,,3.7,0.506,0.138,6,0.465,3.7,0.078,0.846,5.6,0,0,,HFD
183,201012_1,E4HN_M,D,Day2,4,MWM_150,1/19/21,60,10.084,NW,0.168,7.8,1.422,0.183,16.2,2.743,0.169,16.5,2.644,0.161,19.6,3.275,9.3,0.167,,,22.2,3.352,0.151,HFD
184,201012_2,E4HN_M,D,Day2,4,MWM_150,1/19/21,60,10.664,NW,0.178,12.8,2.072,0.162,17.9,2.856,0.159,9.4,2.102,0.223,19.9,3.634,2.2,0.183,,,31,5.22,0.168,HFD
185,201012_3,E4HN_M,D,Day2,4,MWM_150,1/19/21,13.8,1.283,NW,0.093,0,0,,6.2,0.826,0.132,0,0,,7.6,0.458,6.2,0.061,1.244,9.7,1.2,0.129,0.107,HFD
186,201012_4,E4HN_F,F,Day2,4,MWM_150,1/19/21,60,10.056,NE,0.168,8.3,1.274,0.153,12.8,1.971,0.154,13.7,2.555,0.187,25.2,4.257,10.5,0.169,,,24.4,3.256,0.133,HFD
187,201012_5,E4HN_F,F,Day2,4,MWM_150,1/19/21,60,10.283,NW,0.171,8.6,1.639,0.19,22.7,3.734,0.165,5.9,1.041,0.175,22.8,3.869,1.3,0.17,,,9.9,1.564,0.158,HFD
188,201012_6,E4HN_F,F,Day2,4,MWM_150,1/19/21,14,1.386,NW,0.099,0,0,,8.4,1.044,0.124,0,0,,5.6,0.342,8.4,0.061,1.348,10,0,0,,HFD
189,201012_7,E4HN_F,F,Day2,4,MWM_150,1/19/21,55.7,8.518,NW,0.153,4.9,0.992,0.202,17.5,2.839,0.162,5,1.106,0.221,28.2,3.581,1.6,0.127,8.484,51.6,7.1,0.902,0.128,HFD
190,201012_8,E4HN_F,F,Day2,4,MWM_150,1/19/21,39.9,5.96,NW,0.149,8.3,1.423,0.171,16.3,2.827,0.174,0,0,,15.3,1.71,9,0.111,5.917,35.8,8.7,1.185,0.136,HFD
191,201012_9,E4HN_F,F,Day2,4,MWM_150,1/19/21,19.4,2.809,NW,0.145,0,0,,4.7,0.845,0.181,1,0.083,0.083,13.8,1.881,4.7,0.137,2.683,15.4,4.9,0.913,0.188,HFD
192,201012_10,E4HN_F,F,Day2,4,MWM_150,1/19/21,60,7.276,NW,0.121,12.9,1.363,0.106,17.4,1.815,0.104,1.7,0.113,0.065,28,3.985,21.7,0.143,,,9.4,0.594,0.063,HFD
193,201012_11,E3HN_F,A,Day2,4,MWM_150,1/19/21,12.2,1.005,NW,0.083,0.8,0.09,0.118,5.6,0.568,0.102,0,0,,5.9,0.346,6.3,0.059,1.005,8.1,0,0,,HFD
194,201012_12,E3HN_F,A,Day2,4,MWM_150,1/19/21,54.4,9.313,NW,0.171,5.5,1.17,0.213,20.5,3.106,0.152,12.8,2.646,0.207,15.6,2.392,11.1,0.153,9.233,50.4,7.2,0.919,0.128,HFD
195,201012_13,E3HN_M,C,Day2,4,MWM_150,1/19/21,28.5,3.848,NE,0.135,3.6,0.674,0.189,2.6,0.443,0.171,6.3,1.01,0.16,16,1.721,9.9,0.107,3.812,24.4,11.3,1.421,0.125,HFD
196,201012_15,E33_F,B,Day2,4,MWM_150,1/19/21,21.2,2.779,NW,0.131,0,0,,2.8,0.59,0.21,0,0,,18.4,2.188,2.8,0.119,2.741,17.1,1.7,0.178,0.105,HFD
197,201012_16,E33_F,B,Day2,4,MWM_150,1/19/21,38.6,6.493,NW,0.168,7.7,1.238,0.161,10.8,2.394,0.222,5,0.913,0.184,15.2,1.949,8.1,0.128,6.37,34.5,14.3,2.186,0.153,HFD
198,201012_17,E33_F,B,Day2,4,MWM_150,1/19/21,16.1,2.958,NW,0.184,0,0,,4.4,0.926,0.211,2.5,0.635,0.251,9.2,1.397,4.4,0.152,2.876,12.1,1.8,0.292,0.166,HFD
199,201012_18,E33_F,B,Day2,4,MWM_150,1/19/21,37.1,6.76,NW,0.182,1.5,0.324,0.211,4.5,0.928,0.208,4.3,0.875,0.204,26.8,4.633,1,0.173,6.676,33.1,5.5,0.96,0.175,HFD
200,201012_19,E33_F,B,Day2,4,MWM_150,1/19/21,11.4,1.148,NW,0.101,0,0,,4.9,0.681,0.139,0,0,,6.5,0.466,4.9,0.072,1.107,7.3,1.4,0.118,0.084,HFD
201,201012_20,E33_F,B,Day2,4,MWM_150,1/19/21,11.3,1.407,NW,0.125,0,0,,3.2,0.54,0.167,0,0,,8,0.868,3.2,0.108,1.407,7.2,0,0,,HFD
202,201012_21,E33_F,B,Day2,4,MWM_150,1/19/21,21.5,4.452,NW,0.207,4,1.161,0.288,5.5,1.265,0.229,3.3,0.94,0.282,8.6,1.086,2.4,0.127,4.408,17.4,5.3,1.468,0.277,HFD
203,201012_22,E33_M,E,Day2,4,MWM_150,1/19/21,10.8,1.301,NW,0.12,0,0,,5.8,1.008,0.174,0,0,,5,0.293,5.8,0.058,1.251,6.8,1.5,0.178,0.119,HFD
204,201012_23,E33_M,E,Day2,4,MWM_150,1/19/21,28.1,4.713,NW,0.168,5,1.093,0.217,10.5,1.851,0.177,5.3,1.089,0.204,6.8,0.622,3,0.091,4.583,24.1,9.9,1.677,0.169,HFD
205,201012_24,E33_M,E,Day2,4,MWM_150,1/19/21,19.7,2.651,NW,0.134,0,0,,11.2,1.917,0.171,0,0,,8.5,0.734,11.2,0.086,2.564,15.7,2.9,0.292,0.102,HFD
206,201012_25,E33_M,E,Day2,4,MWM_150,1/19/21,60,7.386,NW,0.123,0.8,0.088,0.105,29.3,3.451,0.118,1.4,0.117,0.086,28.5,3.729,5.3,0.131,,,10.9,0.983,0.09,HFD
207,201012_26,E33_M,E,Day2,4,MWM_150,1/19/21,7.8,0.77,NW,0.099,0,0,,2.8,0.453,0.16,0,0,,5,0.317,2.8,0.064,0.646,3.7,0,0,,HFD
208,201012_27,E33_M,E,Day2,4,MWM_150,1/19/21,19,2.509,NW,0.132,1.5,0.22,0.147,5.8,0.881,0.153,1.4,0.252,0.176,10.3,1.156,4,0.112,2.399,15,0,0,,HFD
209,201012_1,E4HN_M,D,Day3,1,MWM_150,1/20/21,60,9.642,NW,0.161,13.6,2.171,0.16,17.4,2.788,0.16,11.8,1.995,0.17,16.6,2.594,3.7,0.156,,,38.1,5.693,0.149,HFD
210,201012_2,E4HN_M,D,Day3,1,MWM_150,1/20/21,52.4,5.827,NW,0.111,0,0,,25.1,3.318,0.132,0.7,0.034,0.051,26.6,2.474,13.8,0.093,5.34,48.3,5.7,0.667,0.116,HFD
211,201012_3,E4HN_M,D,Day3,1,MWM_150,1/20/21,60,9.817,NW,0.164,8,1.423,0.178,25.2,3.557,0.141,10.2,1.907,0.186,16.6,2.931,4.3,0.177,,,23.7,3.328,0.14,HFD
212,201012_4,E4HN_F,F,Day3,1,MWM_150,1/20/21,35.4,5.013,SE,0.142,0,0,,4.7,0.431,0.092,12,2.001,0.167,18.7,2.582,3.2,0.138,4.977,31.4,19.3,2.92,0.152,HFD
213,201012_5,E4HN_F,F,Day3,1,MWM_150,1/20/21,23,2.917,NW,0.127,4.6,0.756,0.164,11,1.512,0.137,2,0.386,0.196,5.4,0.262,17.6,0.048,2.917,19,0,0,,HFD
214,201012_6,E4HN_F,F,Day3,1,MWM_150,1/20/21,16.4,1.75,NW,0.107,6.1,0.817,0.133,1.9,0.189,0.101,1.6,0.25,0.16,6.8,0.494,9.6,0.072,1.711,12.4,0,0,,HFD
215,201012_7,E4HN_F,F,Day3,1,MWM_150,1/20/21,60,10.14,NW,0.169,3.8,0.46,0.12,13.8,1.885,0.136,13.6,2.65,0.195,28.8,5.145,10.6,0.179,,,11.4,1.409,0.123,HFD
216,201012_8,E4HN_F,F,Day3,1,MWM_150,1/20/21,9.5,1.315,NW,0.138,0,0,,4,1.021,0.255,0,0,,5.5,0.294,4,0.053,1.263,5.5,0.4,0.575,1.553,HFD
217,201012_9,E4HN_F,F,Day3,1,MWM_150,1/20/21,30.8,4.988,NW,0.162,2.2,0.379,0.172,12.9,1.836,0.142,6,1.499,0.249,9.6,1.275,12.9,0.132,4.953,26.7,3.1,0.447,0.144,HFD
218,201012_10,E4HN_F,F,Day3,1,MWM_150,1/20/21,37.1,5.178,NW,0.139,13.2,1.584,0.12,6.7,1.25,0.186,1,0.178,0.178,16.2,2.165,19.9,0.134,5.07,33.1,14.4,2.225,0.155,HFD
219,201012_11,E3HN_F,A,Day3,1,MWM_150,1/20/21,46.7,5.908,NW,0.126,0,0,,13.7,2.189,0.16,1.4,0.254,0.182,31.7,3.465,6.1,0.109,5.869,42.7,7.8,0.805,0.103,HFD
220,201012_12,E3HN_F,A,Day3,1,MWM_150,1/20/21,43.6,8.561,NW,0.197,2.9,0.659,0.227,8.8,1.567,0.177,16.2,3.403,0.21,15.6,2.932,13.1,0.188,8.005,39.5,9.9,1.314,0.132,HFD
221,201012_13,E3HN_M,C,Day3,1,MWM_150,1/20/21,28.4,3.807,NW,0.134,0,0,,16.1,2.493,0.155,0,0,,12.3,1.314,5.6,0.107,3.774,24.4,11.7,1.828,0.157,HFD
222,201012_15,E33_F,B,Day3,1,MWM_150,1/20/21,21.5,2.661,NW,0.124,0,0,,9.2,1.47,0.159,0,0,,12.3,1.191,4.5,0.097,2.661,17.5,0.3,0.047,0.174,HFD
223,201012_16,E33_F,B,Day3,1,MWM_150,1/20/21,23.2,4.237,NW,0.183,3.9,0.908,0.233,6.8,1.22,0.179,2.6,0.752,0.289,9.9,1.357,9.2,0.137,4.168,19.2,7.6,1.373,0.181,HFD
224,201012_17,E33_F,B,Day3,1,MWM_150,1/20/21,19.1,3.491,NW,0.182,2.6,0.772,0.301,3.3,0.624,0.191,2.6,0.759,0.288,10.7,1.335,6.7,0.125,3.455,15.1,2.3,0.443,0.19,HFD
225,201012_18,E33_F,B,Day3,1,MWM_150,1/20/21,16,1.983,NW,0.124,0,0,,3.9,0.694,0.177,0,0,,12.1,1.289,3.9,0.106,1.901,12,2.3,0.284,0.123,HFD
226,201012_19,E33_F,B,Day3,1,MWM_150,1/20/21,14.9,2.094,NW,0.141,0,0,,9,1.615,0.179,0,0,,5.9,0.479,4.8,0.081,2.016,10.9,0,0,,HFD
227,201012_20,E33_F,B,Day3,1,MWM_150,1/20/21,9.7,1.182,NW,0.122,0,0,,2.4,0.461,0.191,0,0,,7.3,0.721,2.4,0.099,1.056,5.6,1.2,0.247,0.2,HFD
228,201012_21,E33_F,B,Day3,1,MWM_150,1/20/21,14.8,2.534,NW,0.171,0,0,,3.2,0.739,0.228,0,0,,11.6,1.795,1.4,0.155,2.496,10.8,0,0,,HFD
229,201012_22,E33_M,E,Day3,1,MWM_150,1/20/21,60,9.431,NW,0.157,17.7,2.92,0.165,12.8,2.055,0.16,15,2.236,0.149,14.4,2.22,17.5,0.154,,,26.8,3.723,0.139,HFD
230,201012_23,E33_M,E,Day3,1,MWM_150,1/20/21,60,11.028,NW,0.184,19.8,3.58,0.181,16.4,3.132,0.191,11.8,2.183,0.186,12.1,2.133,12.8,0.177,,,34.1,6.151,0.18,HFD
231,201012_24,E33_M,E,Day3,1,MWM_150,1/20/21,60,9.379,NW,0.156,29.3,4.377,0.149,12.5,1.871,0.149,9,1.671,0.185,9.1,1.459,25.7,0.16,,,23.3,2.332,0.1,HFD
232,201012_25,E33_M,E,Day3,1,MWM_150,1/20/21,60,7.909,NW,0.132,0,0,,32,3.896,0.122,0,0,,28,4.013,15.4,0.144,,,23.9,2.819,0.118,HFD
233,201012_26,E33_M,E,Day3,1,MWM_150,1/20/21,10.6,1.086,NW,0.103,0,0,,4.4,0.641,0.147,0,0,,6.2,0.445,2.3,0.072,0.998,6.5,0,0,,HFD
234,201012_27,E33_M,E,Day3,1,MWM_150,1/20/21,12.7,1.364,NW,0.108,0,0,,5.1,0.7,0.137,0,0,,7.6,0.664,3,0.088,1.26,8.6,0.5,0,0,HFD
235,201012_1,E4HN_M,D,Day3,2,MWM_150,1/20/21,60,9.884,NE,0.165,13.5,2.358,0.175,17.7,3.152,0.178,15.3,2.191,0.143,13.2,2.143,12.3,0.163,,,30.8,4.573,0.148,HFD
236,201012_2,E4HN_M,D,Day3,2,MWM_150,1/20/21,18.3,1.77,NE,0.097,3.7,0.527,0.144,9.5,0.91,0.096,0,0,,5.1,0.333,13.1,0.065,1.669,14.2,0,0,,HFD
237,201012_3,E4HN_M,D,Day3,2,MWM_150,1/20/21,11.1,1.201,NE,0.109,1.2,0.137,0.111,0,0,,4,0.702,0.177,5.9,0.362,5.2,0.062,1.154,7,0,0,,HFD
238,201012_4,E4HN_F,F,Day3,2,MWM_150,1/20/21,60,10.507,NE,0.175,18.4,3.209,0.174,13,2.52,0.194,12.9,2.235,0.173,15.7,2.543,8.9,0.162,10.471,57.6,25,4.003,0.16,HFD
239,201012_5,E4HN_F,F,Day3,2,MWM_150,1/20/21,6.5,0.527,SE,0.081,0,0,,0,0,,1.4,0.171,0.121,5.1,0.356,1.4,0.069,0.45,2.5,0,0,,HFD
240,201012_6,E4HN_F,F,Day3,2,MWM_150,1/20/21,16.8,2.553,NE,0.152,7.3,0.905,0.123,1.1,0.093,0.082,3.6,0.669,0.184,4.7,0.887,11,0.187,1.924,12.8,0,0,,HFD
241,201012_7,E4HN_F,F,Day3,2,MWM_150,1/20/21,20.2,3.202,SW,0.158,1.4,0.301,0.21,8.1,1.489,0.184,0.6,0.162,0.271,10.1,1.25,0,0.124,3.124,16.2,3.7,0.519,0.141,HFD
242,201012_8,E4HN_F,F,Day3,2,MWM_150,1/20/21,60,11.319,NE,0.189,10.4,1.901,0.183,9.7,2.035,0.21,15,2.941,0.196,24.9,4.442,9.6,0.178,,,23.1,3.594,0.155,HFD
243,201012_9,E4HN_F,F,Day3,2,MWM_150,1/20/21,53.3,8.782,NE,0.165,4.2,0.703,0.169,19,3.971,0.209,3.1,0.801,0.261,27,3.307,16.7,0.122,8.743,49.2,8.1,1.218,0.15,HFD
