Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration,Distance,Mean speed,NE : time,NE : distance,NE : average speed,NW : time,NW : distance,NW : average speed,SE : time,SE : distance,SE : average speed,SW : time,SW : distance,SW : average speed,Island : distance to first entry,Island : latency to first entry,Thigmitaxis : time,Thigmitaxis : distance,Thigmitaxis : average speed,Diet
1,200331_1,APOE22F,A,Day1,1,MWM_150,3/31/2020,42.7,6.691,0.157,0.0,0.000,,6.6,1.248,0.189,10.0,1.247,0.125,26.1,4.195,0.161,6.291,40.7,34.2,5.136,0.150,Control
2,200331_2,APOE22F,A,Day1,1,MWM_150,3/31/2020,60.0,9.802,0.163,28.3,4.305,0.152,31.7,5.497,0.173,0.0,0.000,,0.0,0.000,,,,37.5,5.762,0.154,Control
3,200331_3,APOE22F,A,Day1,1,MWM_150,3/31/2020,60.0,10.765,0.179,18.1,2.976,0.164,9.7,1.678,0.173,18.1,3.457,0.191,14.1,2.654,0.188,,,49.7,8.883,0.179,Control
4,200331_4,APOE22F,A,Day1,1,MWM_150,3/31/2020,60.0,10.965,0.183,18.6,3.273,0.176,13.1,2.327,0.177,16.3,3.118,0.191,12.0,2.248,0.187,,,51.8,9.434,0.182,Control
5,200331_5,APOE22F,A,Day1,1,MWM_150,3/31/2020,60.0,9.011,0.150,7.4,1.162,0.158,13.7,2.097,0.153,26.0,4.071,0.157,12.9,1.682,0.130,,,44.7,6.507,0.146,Control
6,200331_6,APOE22F,A,Day1,1,MWM_150,3/31/2020,60.0,9.800,0.163,4.0,0.641,0.160,11.9,2.141,0.180,8.3,1.274,0.153,35.7,5.744,0.161,,,49.8,7.847,0.158,Control
7,200331_7,APOE22F,A,Day1,1,MWM_150,3/31/2020,60.0,10.117,0.169,13.9,2.314,0.166,19.9,3.466,0.174,12.1,2.222,0.184,14.1,2.115,0.150,,,53.3,8.977,0.169,Control
8,200331_8,APOE22F,A,Day1,1,MWM_150,3/31/2020,54.3,9.406,0.173,0.0,0.000,,13.2,2.663,0.202,7.8,0.938,0.120,33.3,5.805,0.174,9.100,52.2,31.9,5.001,0.157,Control
9,200331_9,APOE22F,A,Day1,1,MWM_150,3/31/2020,60.0,7.730,0.129,0.0,0.000,,0.7,0.037,0.056,20.8,2.967,0.143,38.5,4.726,0.123,,,49.5,6.103,0.123,Control
10,200331_10,APOE22F,A,Day1,1,MWM_150,3/31/2020,60.0,8.909,0.148,1.7,0.375,0.220,3.6,0.626,0.172,36.4,5.190,0.142,18.2,2.719,0.149,,,46.9,6.432,0.137,Control
11,200331_11,APOE22M,C,Day1,1,MWM_150,3/31/2020,60.0,11.322,0.189,10.6,1.812,0.170,15.9,2.358,0.148,16.6,3.175,0.192,16.9,3.977,0.236,,,49.1,8.551,0.174,Control
12,200331_12,APOE22M,C,Day1,1,MWM_150,3/31/2020,60.0,11.434,0.191,11.8,2.391,0.203,19.9,3.467,0.174,11.0,2.331,0.213,17.4,3.246,0.186,,,32.5,5.723,0.176,Control
13,200331_13,APOE22M,C,Day1,1,MWM_150,3/31/2020,60.0,12.189,0.203,5.7,1.147,0.200,19.8,3.876,0.196,12.9,2.952,0.229,21.6,4.214,0.195,,,36.4,7.247,0.199,Control
14,200331_14,APOE44M,D,Day1,1,MWM_150,3/31/2020,60.0,10.690,0.178,28.3,4.557,0.161,15.4,2.445,0.159,8.6,2.031,0.235,7.7,1.657,0.216,,,36.8,5.679,0.154,Control
15,200331_15,APOE44M,D,Day1,1,MWM_150,3/31/2020,58.6,11.855,0.202,13.6,2.683,0.198,6.6,1.207,0.183,12.3,2.568,0.209,26.2,5.397,0.206,11.448,56.6,33.5,5.911,0.177,Control
16,200331_16,APOE44M,D,Day1,1,MWM_150,3/31/2020,60.0,9.476,0.158,13.0,2.429,0.188,15.5,2.511,0.162,23.3,3.353,0.144,8.3,1.184,0.143,,,37.9,4.799,0.127,Control
17,200331_17,APOE44F,B,Day1,1,MWM_150,3/31/2020,60.0,12.323,0.205,24.4,4.910,0.201,18.5,3.874,0.209,13.4,2.984,0.223,3.7,0.555,0.151,,,28.6,5.259,0.184,Control
18,200331_18,APOE44M,D,Day1,1,MWM_150,3/31/2020,10.3,0.953,0.093,0.0,0.000,,0.0,0.000,,1.7,0.309,0.182,8.6,0.644,0.075,0.916,8.2,1.4,0.092,0.065,Control
19,200331_19,APOE44F,B,Day1,1,MWM_150,3/31/2020,60.0,9.878,0.165,3.8,0.771,0.205,26.5,4.019,0.152,0.4,0.054,0.148,29.4,5.034,0.171,,,30.4,3.443,0.113,Control
20,200331_20,APOE44M,D,Day1,1,MWM_150,3/31/2020,60.0,8.355,0.139,7.6,0.916,0.121,23.3,3.084,0.133,14.0,2.114,0.151,15.2,2.240,0.147,,,52.5,6.809,0.130,Control
21,200331_21,APOE44F,B,Day1,1,MWM_150,3/31/2020,60.0,8.711,0.145,22.3,3.266,0.147,7.2,0.976,0.136,24.8,3.552,0.143,5.7,0.917,0.160,,,32.2,3.091,0.096,Control
22,200331_1,APOE22F,A,Day1,2,MWM_150,3/31/2020,60.0,11.589,0.193,5.6,1.266,0.225,15.7,3.088,0.196,15.7,2.852,0.182,23.0,4.383,0.191,,,38.4,6.613,0.172,Control
23,200331_2,APOE22F,A,Day1,2,MWM_150,3/31/2020,26.1,4.760,0.182,8.0,1.387,0.173,6.0,1.336,0.224,9.5,1.545,0.163,2.7,0.492,0.184,4.433,24.1,14.1,2.196,0.155,Control
24,200331_3,APOE22F,A,Day1,2,MWM_150,3/31/2020,60.0,11.316,0.189,24.2,4.630,0.192,20.1,3.817,0.190,4.3,0.800,0.187,11.4,2.069,0.181,,,40.3,7.313,0.181,Control
25,200331_4,APOE22F,A,Day1,2,MWM_150,3/31/2020,60.0,11.541,0.192,14.5,2.863,0.198,15.4,2.710,0.176,14.3,2.930,0.204,15.8,3.038,0.192,,,48.9,9.076,0.186,Control
26,200331_5,APOE22F,A,Day1,2,MWM_150,3/31/2020,60.0,12.159,0.203,19.9,3.963,0.199,8.7,1.817,0.208,20.0,4.162,0.208,11.3,2.216,0.195,,,30.4,6.040,0.199,Control
27,200331_6,APOE22F,A,Day1,2,MWM_150,3/31/2020,60.0,11.622,0.194,17.0,2.919,0.172,0.0,0.000,,34.6,6.786,0.196,8.4,1.917,0.228,,,29.4,5.001,0.170,Control
28,200331_7,APOE22F,A,Day1,2,MWM_150,3/31/2020,60.0,12.346,0.206,12.9,2.482,0.193,14.4,3.199,0.222,17.1,3.477,0.203,15.6,3.187,0.204,,,49.3,9.963,0.202,Control
29,200331_8,APOE22F,A,Day1,2,MWM_150,3/31/2020,60.0,10.238,0.171,26.9,4.610,0.172,4.3,0.606,0.141,21.5,3.784,0.176,7.4,1.238,0.168,,,39.7,6.008,0.151,Control
30,200331_9,APOE22F,A,Day1,2,MWM_150,3/31/2020,60.0,8.464,0.141,16.8,2.081,0.124,19.9,2.963,0.149,6.6,1.132,0.171,16.7,2.288,0.137,,,51.1,7.136,0.140,Control
31,200331_10,APOE22F,A,Day1,2,MWM_150,3/31/2020,60.0,11.288,0.188,26.0,4.459,0.172,15.7,3.105,0.198,5.5,1.184,0.214,12.8,2.540,0.199,,,34.3,6.150,0.179,Control
32,200331_11,APOE22M,C,Day1,2,MWM_150,3/31/2020,60.0,12.270,0.205,12.3,2.120,0.173,15.6,3.197,0.205,13.1,2.639,0.201,19.0,4.314,0.227,,,29.3,5.120,0.175,Control
33,200331_12,APOE22M,C,Day1,2,MWM_150,3/31/2020,60.0,11.353,0.189,16.3,3.190,0.196,16.7,2.892,0.173,13.7,2.909,0.213,13.3,2.363,0.177,,,48.5,8.936,0.184,Control
34,200331_13,APOE22M,C,Day1,2,MWM_150,3/31/2020,10.6,1.680,0.158,0.0,0.000,,0.0,0.000,,4.2,0.728,0.173,6.4,0.952,0.149,1.402,8.6,0.8,0.087,0.104,Control
35,200331_14,APOE44M,D,Day1,2,MWM_150,3/31/2020,60.0,11.486,0.191,15.1,2.899,0.192,18.3,3.323,0.182,10.4,1.866,0.180,16.3,3.398,0.209,,,45.2,8.238,0.182,Control
36,200331_15,APOE44M,D,Day1,2,MWM_150,3/31/2020,60.0,11.509,0.192,7.9,1.323,0.167,33.5,6.230,0.186,5.7,1.072,0.189,12.9,2.884,0.224,,,27.1,4.863,0.179,Control
37,200331_16,APOE44M,D,Day1,2,MWM_150,3/31/2020,60.0,11.424,0.190,22.4,4.050,0.181,20.1,3.602,0.180,11.6,2.475,0.213,6.0,1.296,0.217,,,33.6,5.845,0.174,Control
38,200331_17,APOE44F,B,Day1,2,MWM_150,3/31/2020,60.0,12.270,0.205,7.6,1.666,0.219,5.5,1.243,0.225,22.0,4.872,0.222,24.9,4.489,0.181,,,37.3,6.762,0.181,Control
39,200331_18,APOE44M,D,Day1,2,MWM_150,3/31/2020,60.0,8.338,0.139,25.9,2.818,0.109,0.0,0.000,,19.0,3.366,0.177,15.1,2.155,0.142,,,50.9,6.718,0.132,Control
40,200331_19,APOE44F,B,Day1,2,MWM_150,3/31/2020,36.6,6.480,0.177,15.0,2.572,0.172,7.4,1.310,0.178,5.4,1.097,0.203,8.9,1.501,0.169,6.318,34.6,22.8,3.741,0.164,Control
41,200331_20,APOE44M,D,Day1,2,MWM_150,3/31/2020,60.0,9.393,0.157,7.2,1.211,0.169,26.2,3.105,0.118,9.1,1.757,0.192,17.5,3.320,0.190,,,43.1,5.982,0.139,Control
42,200331_21,APOE44F,B,Day1,2,MWM_150,3/31/2020,60.0,9.831,0.164,29.6,4.530,0.153,14.2,2.097,0.147,11.0,2.140,0.195,5.2,1.064,0.205,,,19.9,2.878,0.145,Control
43,200331_1,APOE22F,A,Day1,3,MWM_150,3/31/2020,60.0,12.233,0.204,10.2,2.102,0.205,25.5,4.862,0.191,10.0,2.111,0.212,14.3,3.158,0.220,,,38.2,7.476,0.196,Control
44,200331_2,APOE22F,A,Day1,3,MWM_150,3/31/2020,30.1,5.158,0.172,0.0,0.000,,17.4,2.860,0.164,0.0,0.000,,12.7,2.298,0.181,4.870,28.0,18.5,3.030,0.164,Control
45,200331_3,APOE22F,A,Day1,3,MWM_150,3/31/2020,17.1,2.612,0.152,0.0,0.000,,1.2,0.107,0.088,2.1,0.403,0.195,13.8,2.102,0.152,2.498,15.1,2.4,0.318,0.135,Control
46,200331_4,APOE22F,A,Day1,3,MWM_150,3/31/2020,60.0,10.794,0.180,9.2,1.998,0.216,18.1,2.902,0.160,18.9,3.309,0.175,13.8,2.585,0.187,,,35.9,6.071,0.169,Control
47,200331_5,APOE22F,A,Day1,3,MWM_150,3/31/2020,60.0,11.641,0.194,12.6,2.514,0.199,16.2,3.119,0.193,11.4,2.560,0.225,19.8,3.449,0.174,,,23.9,4.372,0.183,Control
48,200331_6,APOE22F,A,Day1,3,MWM_150,3/31/2020,60.0,10.942,0.182,27.2,5.214,0.192,29.0,5.069,0.175,2.4,0.410,0.173,1.5,0.249,0.170,,,48.0,8.499,0.177,Control
49,200331_7,APOE22F,A,Day1,3,MWM_150,3/31/2020,60.0,11.838,0.197,16.7,3.473,0.208,12.2,2.363,0.194,15.5,3.041,0.196,15.6,2.961,0.190,,,45.2,8.760,0.194,Control
50,200331_8,APOE22F,A,Day1,3,MWM_150,3/31/2020,38.9,6.758,0.174,9.3,1.447,0.156,8.7,1.474,0.170,8.0,1.573,0.198,13.0,2.263,0.174,6.461,36.9,11.7,1.686,0.144,Control
51,200331_9,APOE22F,A,Day1,3,MWM_150,3/31/2020,36.1,5.461,0.151,4.5,0.875,0.196,10.1,1.249,0.123,5.6,0.761,0.135,15.8,2.575,0.163,5.391,34.0,14.4,1.557,0.108,Control
52,200331_10,APOE22F,A,Day1,3,MWM_150,3/31/2020,60.0,11.295,0.188,10.5,1.848,0.176,26.2,4.379,0.167,13.0,2.943,0.226,10.3,2.125,0.206,,,36.0,6.174,0.172,Control
53,200331_11,APOE22M,C,Day1,3,MWM_150,3/31/2020,60.0,11.559,0.193,16.2,3.058,0.188,8.6,1.754,0.204,9.9,1.733,0.175,25.3,5.014,0.198,,,34.0,5.513,0.162,Control
54,200331_12,APOE22M,C,Day1,3,MWM_150,3/31/2020,60.0,10.185,0.170,11.9,1.845,0.155,27.6,4.749,0.172,5.0,0.870,0.174,15.5,2.722,0.176,,,41.8,6.506,0.156,Control
55,200331_13,APOE22M,C,Day1,3,MWM_150,3/31/2020,25.8,4.597,0.178,5.2,0.983,0.190,8.2,0.778,0.095,4.6,1.060,0.230,7.8,1.776,0.227,4.126,23.7,8.4,1.919,0.229,Control
56,200331_14,APOE44M,D,Day1,3,MWM_150,3/31/2020,60.0,12.265,0.204,10.5,2.299,0.220,28.0,5.114,0.183,11.8,2.582,0.219,9.8,2.270,0.232,,,40.8,8.372,0.205,Control
57,200331_15,APOE44M,D,Day1,3,MWM_150,3/31/2020,56.6,11.157,0.197,2.1,0.478,0.224,16.7,3.236,0.194,8.6,1.773,0.206,29.2,5.670,0.194,10.848,54.5,32.5,6.136,0.189,Control
58,200331_16,APOE44M,D,Day1,3,MWM_150,3/31/2020,60.0,10.571,0.176,15.8,3.099,0.197,30.7,4.894,0.160,6.3,1.287,0.205,7.3,1.292,0.177,,,34.7,5.751,0.166,Control
59,200331_17,APOE44F,B,Day1,3,MWM_150,3/31/2020,60.0,11.705,0.195,7.3,1.424,0.196,11.6,2.357,0.203,24.9,4.697,0.189,16.2,3.227,0.199,,,26.8,4.477,0.167,Control
60,200331_18,APOE44M,D,Day1,3,MWM_150,3/31/2020,60.0,8.449,0.141,17.8,2.583,0.145,13.5,1.075,0.080,17.8,3.290,0.185,10.9,1.501,0.138,,,50.4,6.847,0.136,Control
61,200331_19,APOE44F,B,Day1,3,MWM_150,3/31/2020,60.0,11.172,0.186,16.1,3.256,0.202,23.9,3.410,0.143,10.0,2.215,0.222,10.1,2.290,0.228,,,57.8,10.684,0.185,Control
62,200331_20,APOE44M,D,Day1,3,MWM_150,3/31/2020,60.0,10.151,0.169,9.6,1.570,0.164,30.8,4.745,0.154,5.8,1.330,0.231,13.8,2.506,0.181,,,48.3,7.834,0.162,Control
63,200331_21,APOE44F,B,Day1,3,MWM_150,3/31/2020,18.6,1.954,0.105,0.0,0.000,,14.7,1.446,0.098,0.0,0.000,,3.9,0.509,0.131,1.762,16.5,8.0,1.052,0.132,Control
64,200331_1,APOE22F,A,Day1,4,MWM_150,3/31/2020,11.9,1.930,0.162,0.0,0.000,,0.0,0.000,,7.3,1.220,0.167,4.6,0.709,0.154,1.764,9.8,2.5,0.378,0.152,Control
65,200331_2,APOE22F,A,Day1,4,MWM_150,3/31/2020,41.6,7.496,0.180,1.4,0.334,0.233,0.7,0.142,0.193,16.4,3.079,0.188,23.1,3.942,0.171,7.196,39.5,17.8,3.020,0.169,Control
66,200331_3,APOE22F,A,Day1,4,MWM_150,3/31/2020,60.0,11.849,0.197,14.0,2.903,0.207,18.8,3.651,0.194,18.1,3.431,0.189,9.0,1.864,0.206,,,19.1,3.551,0.186,Control
67,200331_4,APOE22F,A,Day1,4,MWM_150,3/31/2020,60.0,10.943,0.182,17.0,3.298,0.194,12.0,2.537,0.211,18.8,2.674,0.142,12.1,2.433,0.201,,,40.8,6.768,0.166,Control
68,200331_5,APOE22F,A,Day1,4,MWM_150,3/31/2020,36.7,6.382,0.174,3.3,0.574,0.174,7.4,1.201,0.161,10.5,1.788,0.170,15.4,2.819,0.183,6.129,34.6,12.2,1.799,0.147,Control
69,200331_6,APOE22F,A,Day1,4,MWM_150,3/31/2020,60.0,9.039,0.151,0.0,0.000,,4.8,0.854,0.178,13.3,2.109,0.159,41.9,6.075,0.145,,,40.3,5.067,0.126,Control
70,200331_7,APOE22F,A,Day1,4,MWM_150,3/31/2020,60.0,10.209,0.170,11.0,2.062,0.187,17.2,2.640,0.154,17.7,2.907,0.165,14.1,2.600,0.184,,,31.1,4.678,0.150,Control
71,200331_8,APOE22F,A,Day1,4,MWM_150,3/31/2020,60.0,11.076,0.185,14.3,2.667,0.186,7.3,1.424,0.195,23.1,4.147,0.180,15.3,2.838,0.185,,,31.8,5.516,0.173,Control
72,200331_9,APOE22F,A,Day1,4,MWM_150,3/31/2020,24.0,3.399,0.141,0.0,0.000,,0.0,0.000,,12.5,1.897,0.152,11.6,1.502,0.130,3.366,21.9,4.2,0.611,0.146,Control
73,200331_10,APOE22F,A,Day1,4,MWM_150,3/31/2020,60.0,10.524,0.175,5.3,0.938,0.178,13.0,2.415,0.186,20.9,3.294,0.158,20.9,3.877,0.186,,,19.4,3.040,0.157,Control
74,200331_11,APOE22M,C,Day1,4,MWM_150,3/31/2020,60.0,9.610,0.160,1.5,0.000,0.000,12.6,2.021,0.161,33.9,4.888,0.144,12.1,2.701,0.223,,,34.8,4.498,0.129,Control
75,200331_12,APOE22M,C,Day1,4,MWM_150,3/31/2020,60.0,10.738,0.179,5.0,1.116,0.223,18.9,3.324,0.176,9.9,1.984,0.201,26.2,4.313,0.164,,,48.4,8.467,0.175,Control
76,200331_13,APOE22M,C,Day1,4,MWM_150,3/31/2020,15.6,1.974,0.127,0.0,0.000,,0.0,0.000,,4.9,0.479,0.097,10.6,1.495,0.141,1.864,13.5,5.4,0.965,0.178,Control
77,200331_14,APOE44M,D,Day1,4,MWM_150,3/31/2020,60.0,9.727,0.162,10.1,1.546,0.153,15.3,2.431,0.159,16.8,2.806,0.167,17.8,2.944,0.165,,,35.3,5.238,0.148,Control
78,200331_15,APOE44M,D,Day1,4,MWM_150,3/31/2020,60.0,11.395,0.190,15.1,3.232,0.214,9.8,1.915,0.195,19.4,3.359,0.174,15.7,2.890,0.184,,,41.1,7.748,0.189,Control
79,200331_16,APOE44M,D,Day1,4,MWM_150,3/31/2020,60.0,10.560,0.176,18.6,3.163,0.170,17.8,2.676,0.150,12.4,2.492,0.201,11.1,2.229,0.201,,,29.7,4.969,0.167,Control
80,200331_17,APOE44F,B,Day1,4,MWM_150,3/31/2020,60.0,13.302,0.222,15.7,3.727,0.238,22.1,4.581,0.207,12.5,2.831,0.226,9.7,2.164,0.224,,,35.8,7.554,0.211,Control
81,200331_18,APOE44M,D,Day1,4,MWM_150,3/31/2020,60.0,7.138,0.119,2.3,0.295,0.128,0.8,0.000,0.000,32.7,4.065,0.124,24.2,2.778,0.115,,,46.3,5.094,0.110,Control
82,200331_19,APOE44F,B,Day1,4,MWM_150,3/31/2020,60.0,9.636,0.161,25.3,4.865,0.192,12.7,1.711,0.135,17.7,2.328,0.131,4.3,0.733,0.170,,,37.9,5.222,0.138,Control
83,200331_20,APOE44M,D,Day1,4,MWM_150,3/31/2020,60.0,10.055,0.168,14.4,1.950,0.136,16.3,2.184,0.134,13.3,2.472,0.186,16.1,3.448,0.214,,,34.7,5.108,0.147,Control
84,200331_21,APOE44F,B,Day1,4,MWM_150,3/31/2020,15.3,1.735,0.113,0.0,0.000,,0.0,0.000,,4.7,0.585,0.124,10.6,1.150,0.109,1.668,13.2,0.0,0.000,,Control
85,200331_1,APOE22F,A,Day2,1,MWM_150,4/1/2020,31.6,7.391,0.234,11.2,2.349,0.210,8.1,1.816,0.224,3.8,1.045,0.275,8.5,2.181,0.257,6.952,29.6,6.3,1.511,0.240,Control
86,200331_2,APOE22F,A,Day2,1,MWM_150,4/1/2020,34.4,5.990,0.174,16.1,3.010,0.187,7.6,1.507,0.198,2.7,0.380,0.143,8.0,1.093,0.136,5.914,32.3,16.1,3.024,0.188,Control
87,200331_3,APOE22F,A,Day2,1,MWM_150,4/1/2020,46.6,8.943,0.192,16.4,3.084,0.188,9.0,1.804,0.201,13.3,2.564,0.192,7.8,1.491,0.190,8.812,44.5,17.9,3.024,0.169,Control
88,200331_4,APOE22F,A,Day2,1,MWM_150,4/1/2020,60.0,10.739,0.179,22.2,3.758,0.169,17.5,2.734,0.156,8.9,1.990,0.224,11.4,2.257,0.198,,,33.0,5.567,0.169,Control
89,200331_5,APOE22F,A,Day2,1,MWM_150,4/1/2020,60.0,11.728,0.195,20.7,3.845,0.186,6.9,1.335,0.193,22.8,4.619,0.203,9.6,1.929,0.200,,,22.1,4.179,0.189,Control
90,200331_6,APOE22F,A,Day2,1,MWM_150,4/1/2020,47.1,8.446,0.179,18.6,3.364,0.181,11.5,2.122,0.185,10.6,1.865,0.176,6.4,1.095,0.171,8.241,45.0,18.6,2.978,0.160,Control
91,200331_7,APOE22F,A,Day2,1,MWM_150,4/1/2020,60.0,12.203,0.203,12.7,2.766,0.218,10.9,2.203,0.202,20.4,3.746,0.183,16.0,3.488,0.218,,,37.7,7.026,0.187,Control
92,200331_8,APOE22F,A,Day2,1,MWM_150,4/1/2020,60.0,7.906,0.132,10.2,1.546,0.151,6.9,1.307,0.190,31.0,3.428,0.110,11.9,1.624,0.137,,,5.6,0.617,0.110,Control
93,200331_9,APOE22F,A,Day2,1,MWM_150,4/1/2020,60.0,9.310,0.155,4.1,0.651,0.160,2.7,0.317,0.118,20.1,3.270,0.163,33.1,5.072,0.153,,,15.8,2.080,0.132,Control
94,200331_10,APOE22F,A,Day2,1,MWM_150,4/1/2020,60.0,8.277,0.138,14.5,2.450,0.169,7.7,1.382,0.180,10.8,1.107,0.103,27.1,3.339,0.123,,,30.3,2.806,0.093,Control
95,200331_11,APOE22M,C,Day2,1,MWM_150,4/1/2020,44.6,7.259,0.163,25.2,3.525,0.140,4.6,0.743,0.163,8.7,1.634,0.189,6.2,1.357,0.220,6.932,42.5,22.1,2.203,0.100,Control
96,200331_12,APOE22M,C,Day2,1,MWM_150,4/1/2020,15.9,2.334,0.147,4.7,0.403,0.086,0.0,0.000,,4.9,1.026,0.208,6.3,0.905,0.144,2.078,13.8,4.8,0.439,0.092,Control
97,200331_13,APOE22M,C,Day2,1,MWM_150,4/1/2020,60.0,11.093,0.185,17.4,3.352,0.192,18.8,3.570,0.190,12.9,2.191,0.169,10.8,1.980,0.183,,,21.8,3.718,0.171,Control
98,200331_14,APOE44M,D,Day2,1,MWM_150,4/1/2020,45.1,8.443,0.187,7.9,1.295,0.164,6.3,1.154,0.182,15.7,3.210,0.204,15.2,2.785,0.183,8.135,43.1,39.4,7.407,0.188,Control
99,200331_15,APOE44M,D,Day2,1,MWM_150,4/1/2020,60.0,10.854,0.181,13.8,2.779,0.201,16.9,2.895,0.171,17.5,3.214,0.183,11.7,1.966,0.168,,,28.5,4.673,0.164,Control
100,200331_16,APOE44M,D,Day2,1,MWM_150,4/1/2020,60.0,9.773,0.163,18.7,2.448,0.131,18.4,3.024,0.164,11.1,2.030,0.183,11.8,2.272,0.193,,,30.0,3.551,0.118,Control
101,200331_17,APOE44F,B,Day2,1,MWM_150,4/1/2020,60.0,10.834,0.181,31.9,4.959,0.156,7.3,1.376,0.189,10.4,2.252,0.217,10.5,2.248,0.214,,,18.1,2.887,0.159,Control
102,200331_18,APOE44M,D,Day2,1,MWM_150,4/1/2020,33.4,3.437,0.103,13.1,0.943,0.072,0.0,0.000,,11.8,1.522,0.129,8.6,0.973,0.114,3.404,31.4,15.4,1.360,0.088,Control
103,200331_19,APOE44F,B,Day2,1,MWM_150,4/1/2020,52.5,10.193,0.194,21.0,4.265,0.203,11.5,2.361,0.205,15.1,2.912,0.193,4.9,0.655,0.133,10.117,50.5,23.3,3.864,0.166,Control
104,200331_20,APOE44M,D,Day2,1,MWM_150,4/1/2020,60.0,9.221,0.154,14.2,2.094,0.147,32.8,4.905,0.149,4.5,0.848,0.187,8.4,1.374,0.163,,,26.6,3.313,0.125,Control
105,200331_21,APOE44F,B,Day2,1,MWM_150,4/1/2020,60.0,10.012,0.167,17.8,3.204,0.180,19.3,3.217,0.166,10.4,1.757,0.170,12.5,1.834,0.147,,,9.9,1.670,0.169,Control
106,200331_1,APOE22F,A,Day2,2,MWM_150,4/1/2020,60.0,10.893,0.182,7.1,1.573,0.221,15.3,3.179,0.207,7.6,1.327,0.174,29.9,4.814,0.161,,,26.5,3.773,0.143,Control
107,200331_2,APOE22F,A,Day2,2,MWM_150,4/1/2020,54.3,8.748,0.161,0.0,0.000,,0.0,0.000,,31.9,5.019,0.157,22.4,3.729,0.166,8.580,52.3,13.7,1.901,0.139,Control
108,200331_3,APOE22F,A,Day2,2,MWM_150,4/1/2020,10.1,1.147,0.114,0.0,0.000,,0.0,0.000,,0.0,0.000,,10.1,1.147,0.114,0.965,8.0,1.3,0.194,0.149,Control
109,200331_4,APOE22F,A,Day2,2,MWM_150,4/1/2020,60.0,7.343,0.122,8.0,1.430,0.180,29.0,3.037,0.105,7.6,1.351,0.178,15.4,1.524,0.099,,,9.7,1.256,0.129,Control
110,200331_5,APOE22F,A,Day2,2,MWM_150,4/1/2020,60.0,10.001,0.167,7.3,1.114,0.152,18.5,2.692,0.146,17.7,3.541,0.200,16.5,2.654,0.161,,,29.2,3.832,0.131,Control
111,200331_6,APOE22F,A,Day2,2,MWM_150,4/1/2020,60.0,11.036,0.184,3.3,0.501,0.153,24.1,4.234,0.176,12.7,2.387,0.188,20.0,3.915,0.196,,,22.3,3.657,0.164,Control
112,200331_7,APOE22F,A,Day2,2,MWM_150,4/1/2020,60.0,11.643,0.194,19.0,4.014,0.211,15.8,2.308,0.146,14.8,3.115,0.210,10.3,2.206,0.214,,,42.2,7.572,0.179,Control
113,200331_8,APOE22F,A,Day2,2,MWM_150,4/1/2020,6.5,0.623,0.095,0.0,0.000,,3.4,0.408,0.120,0.0,0.000,,3.2,0.215,0.068,0.587,4.5,0.0,0.000,,Control
114,200331_9,APOE22F,A,Day2,2,MWM_150,4/1/2020,2.4,0.072,0.030,0.0,0.000,,0.0,0.000,,0.0,0.000,,2.4,0.072,0.030,0.000,0.0,0.0,0.000,,Control
115,200331_10,APOE22F,A,Day2,2,MWM_150,4/1/2020,14.6,2.018,0.139,0.9,0.146,0.161,0.0,0.000,,6.8,1.038,0.152,6.8,0.833,0.122,1.948,12.5,3.0,0.310,0.102,Control
116,200331_11,APOE22M,C,Day2,2,MWM_150,4/1/2020,9.2,1.212,0.132,0.0,0.000,,2.2,0.283,0.129,0.0,0.000,,7.0,0.929,0.132,1.051,7.1,0.0,0.000,,Control
117,200331_12,APOE22M,C,Day2,2,MWM_150,4/1/2020,24.4,3.452,0.142,0.0,0.000,,7.8,1.062,0.137,0.5,0.083,0.166,16.1,2.307,0.143,3.344,22.3,14.6,2.037,0.139,Control
118,200331_13,APOE22M,C,Day2,2,MWM_150,4/1/2020,34.1,4.713,0.138,0.0,0.000,,4.2,0.615,0.146,0.0,0.000,,29.9,4.098,0.137,4.679,32.1,5.6,0.953,0.171,Control
119,200331_14,APOE44M,D,Day2,2,MWM_150,4/1/2020,60.0,8.634,0.144,6.4,1.157,0.181,11.7,2.081,0.178,4.2,1.038,0.249,37.7,4.357,0.115,,,30.5,5.271,0.173,Control
120,200331_15,APOE44M,D,Day2,2,MWM_150,4/1/2020,5.5,0.455,0.083,0.0,0.000,,0.0,0.000,,0.0,0.000,,5.5,0.455,0.083,0.312,3.4,0.0,0.000,,Control
121,200331_16,APOE44M,D,Day2,2,MWM_150,4/1/2020,59.9,12.734,0.213,15.2,3.189,0.210,14.8,3.231,0.218,15.1,3.050,0.202,14.8,3.265,0.220,12.355,57.8,20.9,4.220,0.202,Control
122,200331_17,APOE44F,B,Day2,2,MWM_150,4/1/2020,53.4,10.539,0.197,9.3,1.957,0.210,15.3,2.728,0.179,10.1,2.193,0.216,18.7,3.660,0.196,10.207,51.3,20.6,3.306,0.161,Control
123,200331_18,APOE44M,D,Day2,2,MWM_150,4/1/2020,60.0,7.725,0.129,0.0,0.000,,17.4,2.363,0.136,3.6,0.326,0.091,39.0,5.036,0.129,,,43.0,5.139,0.119,Control
