Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration,Distance,Mean speed,NE : time,NE : distance,NE : average speed,NW : time,NW : distance,NW : average speed,SE : time,SE : distance,SE : average speed,SW : time,SW : distance,SW : average speed,Island : distance to first entry,Island : latency to first entry,Thigmitaxis : time,Thigmitaxis : distance,Thigmitaxis : average speed,Diet,Sex,Age
366,210906_6,E2HN_M,C,Day4,4,MWM_150,9/16/2021,14,1.545,0.11,0,0,,0,0,,3,0.485,0.162,11,1.06,0.096,1.47,9.9,1.6,0.202,0.129,Control,M,12
367,210906_7,E2HN_F,B,Day4,4,MWM_150,9/16/2021,6.4,0.476,0.074,0,0,,0,0,,0.6,0.166,0.294,5.8,0.31,0.053,0.409,2.4,0,0,,Control,F,12
368,210906_8,E2HN_F,B,Day4,4,MWM_150,9/16/2021,4.3,0.104,0.024,0,0,,0,0,,0,0,,4.3,0.104,0.024,0,0,0,0,,Control,F,12
369,210906_9,E44,A,Day4,4,MWM_150,9/16/2021,7.8,0.722,0.093,0,0,,0,0,,1,0.182,0.188,6.8,0.54,0.079,0.622,3.7,0,0,,HFD,F,12
370,210906_10,E44,A,Day4,4,MWM_150,9/16/2021,7.2,0.562,0.078,0,0,,0,0,,0,0,,7.2,0.562,0.078,0.518,3.2,0,0,,HFD,F,12
371,210906_11,E44,A,Day4,4,MWM_150,9/16/2021,60,10.788,0.18,1.2,0.24,0.194,15.6,3.33,0.213,11.2,1.866,0.167,31.9,5.352,0.168,,,7.6,0.746,0.098,HFD,F,12
372,210906_12,E44,A,Day4,4,MWM_150,9/16/2021,4.7,0.126,0.027,0,0,,0,0,,0,0,,4.7,0.126,0.027,0.053,0.7,0,0,,HFD,F,12
373,210906_13,E44,A,Day4,4,MWM_150,9/16/2021,13.5,1.545,0.114,0,0,,0.4,0.043,0.116,0.7,0.133,0.19,12.5,1.37,0.11,1.469,9.4,0,0,,HFD,F,12
374,210906_14,E44,A,Day4,4,MWM_150,9/16/2021,8.6,0.995,0.115,0,0,,0,0,,3.4,0.687,0.202,5.2,0.308,0.059,0.895,4.6,0,0,,HFD,F,12
375,210906_15,E44,A,Day4,4,MWM_150,9/16/2021,5.9,0.434,0.073,0,0,,0,0,,0,0,,5.9,0.434,0.073,0.397,1.9,0,0,,HFD,F,12
376,210906_16,E44,A,Day4,4,MWM_150,9/16/2021,5.6,0.286,0.051,0,0,,0,0,,0,0,,5.6,0.286,0.051,0.216,1.6,0,0,,HFD,F,12
377,210906_17,E44,A,Day4,4,MWM_150,9/16/2021,11.9,1.092,0.092,0,0,,0,0,,1.3,0.129,0.101,10.6,0.963,0.091,1.051,7.8,0,0,,HFD,F,12
378,210906_18,E44,A,Day4,4,MWM_150,9/16/2021,8.3,0.818,0.098,0,0,,0,0,,2.1,0.357,0.169,6.2,0.46,0.074,0.75,4.3,0,0,,HFD,F,12
379,210906_19,E44,A,Day4,4,MWM_150,9/16/2021,7.2,0.587,0.082,0,0,,0,0,,0,0,,7.2,0.587,0.082,0.509,3.1,0,0,,HFD,F,12
380,210906_20,E44,A,Day4,4,MWM_150,9/16/2021,19.6,2.24,0.114,0,0,,0,0,,4.1,0.516,0.125,15.5,1.724,0.111,2.201,15.6,0.7,0.041,0.062,HFD,F,12
381,210906_21,E44,A,Day4,4,MWM_150,9/16/2021,5,0.12,0.024,0,0,,0,0,,0,0,,5,0.12,0.024,0.088,0.9,0,0,,HFD,F,12
382,210906_22,E44,A,Day4,4,MWM_150,9/16/2021,9.9,0.56,0.057,0,0,,0,0,,0,0,,9.9,0.56,0.057,0.483,5.8,0,0,,HFD,F,12
383,210906_23,E44,A,Day4,4,MWM_150,9/16/2021,8.8,0.928,0.106,0,0,,0,0,,0.9,0.196,0.227,7.9,0.732,0.092,0.856,4.7,0,0,,Control,F,12
384,210906_24,E44,A,Day4,4,MWM_150,9/16/2021,10.6,1.009,0.095,0,0,,0.6,0.114,0.181,0,0,,10,0.894,0.089,0.975,6.6,0,0,,Control,F,12
385,210906_1,E2HN_F,B,Day5,1,MWM_150,9/17/2021,9,0.634,0.07,0,0,,0,0,,0,0,,9,0.634,0.07,0.568,5,0,0,,Control,F,12
386,210906_2,E2HN_F,B,Day5,1,MWM_150,9/17/2021,5.5,0.141,0.026,0,0,,0,0,,0,0,,5.5,0.141,0.026,0.072,1.4,0,0,,Control,F,12
387,210906_3,E2HN_F,B,Day5,1,MWM_150,9/17/2021,4.5,0.067,0.015,0,0,,0,0,,0,0,,4.5,0.067,0.015,,0.5,0,0,,Control,F,12
388,210906_4,E2HN_F,B,Day5,1,MWM_150,9/17/2021,6.1,0.383,0.063,0,0,,0,0,,0,0,,6.1,0.383,0.063,0.25,2.1,0,0,,Control,F,12
389,210906_5,E2HN_F,B,Day5,1,MWM_150,9/17/2021,7,0.678,0.096,0,0,,0,0,,1,0.23,0.23,6,0.449,0.074,0.61,3,0,0,,Control,F,12
390,210906_6,E2HN_M,C,Day5,1,MWM_150,9/17/2021,9,0.514,0.057,0,0,,0,0,,3.1,0.229,0.074,5.9,0.285,0.048,0.514,4.9,0,0,,Control,M,12
391,210906_7,E2HN_F,B,Day5,1,MWM_150,9/17/2021,20.5,2.611,0.127,0,0,,0,0,,12,1.796,0.15,8.6,0.815,0.095,2.542,16.5,0,0,,Control,F,12
392,210906_8,E2HN_F,B,Day5,1,MWM_150,9/17/2021,5.1,0.267,0.052,0,0,,0,0,,0,0,,5.1,0.267,0.052,0.199,1,0,0,,Control,F,12
393,210906_9,E44,A,Day5,1,MWM_150,9/17/2021,7.3,0.686,0.093,0,0,,0,0,,1.8,0.303,0.172,5.6,0.382,0.069,0.617,3.3,0,0,,HFD,F,12
394,210906_10,E44,A,Day5,1,MWM_150,9/17/2021,5.4,0.253,0.047,0,0,,0,0,,0,0,,5.4,0.253,0.047,0.211,1.4,0,0,,HFD,F,12
395,210906_11,E44,A,Day5,1,MWM_150,9/17/2021,16.4,1.604,0.098,0.8,0.046,0.06,1.5,0.31,0.207,3.4,0.628,0.185,10.7,0.621,0.058,1.534,12.3,0,0,,HFD,F,12
396,210906_12,E44,A,Day5,1,MWM_150,9/17/2021,4.4,0.033,0.008,0,0,,0,0,,0,0,,4.4,0.033,0.008,0,0,0,0,,HFD,F,12
397,210906_13,E44,A,Day5,1,MWM_150,9/17/2021,10.8,0.762,0.071,0,0,,0,0,,6.7,0.713,0.106,4,0.049,0.012,0.713,6.7,6.7,0.713,0.106,HFD,F,12
398,210906_14,E44,A,Day5,1,MWM_150,9/17/2021,8,0.848,0.106,0,0,,0,0,,3,0.583,0.195,5,0.264,0.053,0.774,4,0,0,,HFD,F,12
399,210906_15,E44,A,Day5,1,MWM_150,9/17/2021,11.1,1.198,0.108,0,0,,0.6,0.037,0.064,0,0,,10.5,1.162,0.111,1.165,7,0,0,,HFD,F,12
400,210906_16,E44,A,Day5,1,MWM_150,9/17/2021,10,0.728,0.073,0,0,,0,0,,1.3,0.161,0.127,8.7,0.567,0.065,0.728,5.9,0,0,,HFD,F,12
401,210906_17,E44,A,Day5,1,MWM_150,9/17/2021,23.2,1.94,0.084,0,0,,5.2,0.353,0.068,1.6,0.156,0.097,16.4,1.431,0.087,1.871,19.1,0,0,,HFD,F,12
402,210906_18,E44,A,Day5,1,MWM_150,9/17/2021,60,11.542,0.192,6.8,1.315,0.193,5.2,0.978,0.189,32,6.449,0.202,16.1,2.8,0.174,,,4,0.609,0.151,HFD,F,12
403,210906_19,E44,A,Day5,1,MWM_150,9/17/2021,4.4,0.076,0.017,0,0,,0,0,,0,0,,4.4,0.076,0.017,0,0,0,0,,HFD,F,12
404,210906_20,E44,A,Day5,1,MWM_150,9/17/2021,20.7,2.634,0.127,3.5,0.617,0.176,0.5,0.05,0.107,1.7,0.363,0.218,15,1.604,0.107,2.594,16.6,0,0,,HFD,F,12
405,210906_21,E44,A,Day5,1,MWM_150,9/17/2021,60,10.151,0.169,6.6,1.522,0.229,8.4,2.052,0.244,16.2,2.43,0.15,28.8,4.146,0.144,,,10.1,1.535,0.151,HFD,F,12
406,210906_22,E44,A,Day5,1,MWM_150,9/17/2021,4.5,0.04,0.009,0,0,,0,0,,0,0,,4.5,0.04,0.009,0,0,0,0,,HFD,F,12
407,210906_23,E44,A,Day5,1,MWM_150,9/17/2021,14.1,1.914,0.135,0,0,,1,0.079,0.075,1.1,0.161,0.151,12,1.674,0.139,1.846,10.1,0,0,,Control,F,12
408,210906_24,E44,A,Day5,1,MWM_150,9/17/2021,10.7,1.031,0.096,0,0,,0.8,0.119,0.148,0,0,,9.9,0.912,0.092,0.998,6.7,0,0,,Control,F,12
409,210906_1,E2HN_F,B,Day5,2,MWM_150,9/17/2021,7.7,0.662,0.086,0,0,,0,0,,2.3,0.308,0.136,5.4,0.354,0.065,0.591,3.7,0,0,,Control,F,12
410,210906_2,E2HN_F,B,Day5,2,MWM_150,9/17/2021,15.5,1.566,0.101,1.5,0.16,0.106,0,0,,7.6,1.043,0.138,6.4,0.363,0.057,1.498,11.4,0,0,,Control,F,12
411,210906_3,E2HN_F,B,Day5,2,MWM_150,9/17/2021,8.5,0.703,0.082,0,0,,0,0,,1.2,0.22,0.177,7.3,0.484,0.066,0.635,4.5,0,0,,Control,F,12
412,210906_4,E2HN_F,B,Day5,2,MWM_150,9/17/2021,31.8,4.999,0.157,2.8,0.663,0.237,3.1,0.809,0.258,13.7,2.13,0.155,12.1,1.396,0.116,4.999,27.7,0,0,,Control,F,12
413,210906_5,E2HN_F,B,Day5,2,MWM_150,9/17/2021,53.9,9.251,0.171,0,0,,0.8,0.121,0.158,18.4,3.182,0.173,34.8,5.948,0.171,8.892,49.9,6.8,0.914,0.134,Control,F,12
414,210906_6,E2HN_M,C,Day5,2,MWM_150,9/17/2021,14.3,1.017,0.071,0,0,,0,0,,3.6,0.33,0.091,10.7,0.687,0.064,0.976,10.3,1.7,0.136,0.08,Control,M,12
415,210906_7,E2HN_F,B,Day5,2,MWM_150,9/17/2021,13.9,1.488,0.107,0,0,,0,0,,8.1,1.193,0.148,5.9,0.295,0.05,1.421,9.9,0,0,,Control,F,12
416,210906_8,E2HN_F,B,Day5,2,MWM_150,9/17/2021,10.4,1.151,0.11,0,0,,0,0,,2.2,0.396,0.183,8.3,0.755,0.091,1.078,6.4,0,0,,Control,F,12
417,210906_9,E44,A,Day5,2,MWM_150,9/17/2021,8.9,0.713,0.08,0,0,,0,0,,1.8,0.302,0.167,7.1,0.411,0.058,0.611,4.8,0,0,,HFD,F,12
418,210906_10,E44,A,Day5,2,MWM_150,9/17/2021,11.1,1.308,0.117,0.7,0.127,0.191,1,0.17,0.176,2,0.354,0.182,7.6,0.657,0.087,1.269,7.1,0,0,,HFD,F,12
419,210906_11,E44,A,Day5,2,MWM_150,9/17/2021,21.3,3.342,0.157,0,0,,6.4,1.456,0.226,4.9,0.853,0.173,9.9,1.034,0.104,3.242,17.3,0.8,0.072,0.093,HFD,F,12
420,210906_12,E44,A,Day5,2,MWM_150,9/17/2021,11.8,1.126,0.095,0,0,,0,0,,3.1,0.368,0.117,8.7,0.758,0.088,1.091,7.7,0,0,,HFD,F,12
421,210906_13,E44,A,Day5,2,MWM_150,9/17/2021,6.3,0.549,0.088,0,0,,0,0,,1.3,0.213,0.159,4.9,0.336,0.068,0.441,2.2,0,0,,HFD,F,12
422,210906_14,E44,A,Day5,2,MWM_150,9/17/2021,7.7,0.74,0.096,0,0,,0,0,,2.1,0.45,0.214,5.6,0.29,0.051,0.634,3.7,0,0,,HFD,F,12
423,210906_15,E44,A,Day5,2,MWM_150,9/17/2021,6.4,0.449,0.07,0,0,,0,0,,0.9,0.162,0.186,5.6,0.287,0.051,0.449,2.4,0,0,,HFD,F,12
424,210906_16,E44,A,Day5,2,MWM_150,9/17/2021,21,1.693,0.081,0,0,0,3.1,0.244,0.079,4.2,0.389,0.092,13.7,1.06,0.077,1.693,16.9,0,0,,HFD,F,12
425,210906_17,E44,A,Day5,2,MWM_150,9/17/2021,8,0.467,0.059,0,0,,0,0,,1.6,0.155,0.094,6.3,0.313,0.049,0.432,3.9,0,0,,HFD,F,12
426,210906_18,E44,A,Day5,2,MWM_150,9/17/2021,11.5,0.88,0.077,0,0,,0,0,,3.2,0.256,0.08,8.3,0.624,0.075,0.806,7.4,0,0,,HFD,F,12
427,210906_19,E44,A,Day5,2,MWM_150,9/17/2021,12.3,1.199,0.098,2.3,0.249,0.108,0,0,,4.6,0.721,0.157,5.4,0.229,0.043,1.199,8.2,0,0,,HFD,F,12
428,210906_20,E44,A,Day5,2,MWM_150,9/17/2021,13.1,1.046,0.08,0,0,,0,0,,3.7,0.436,0.117,9.3,0.61,0.065,0.963,9,0,0,,HFD,F,12
429,210906_21,E44,A,Day5,2,MWM_150,9/17/2021,12.9,1.308,0.101,0,0,,0,0,,5.4,0.847,0.157,7.5,0.461,0.061,1.276,8.9,0,0,,HFD,F,12
430,210906_22,E44,A,Day5,2,MWM_150,9/17/2021,11.9,0.59,0.05,0.1,0.04,0.303,1.2,0.042,0.034,2.5,0.173,0.069,8,0.335,0.042,0.551,7.9,0,0,,HFD,F,12
431,210906_23,E44,A,Day5,2,MWM_150,9/17/2021,9.5,1.288,0.136,0,0,,0,0,,4.3,0.941,0.221,5.2,0.347,0.067,1.206,5.4,0,0,,Control,F,12
432,210906_24,E44,A,Day5,2,MWM_150,9/17/2021,15.3,1.556,0.101,0,0,,0,0,,2.7,0.429,0.159,12.6,1.127,0.089,1.523,11.3,0,0,,Control,F,12
433,210906_1,E2HN_F,B,Day5,3,MWM_150,9/17/2021,9.8,0.762,0.077,0,0,,3.5,0.445,0.128,0,0,,6.4,0.317,0.05,0.69,5.8,0,0,,Control,F,12
434,210906_2,E2HN_F,B,Day5,3,MWM_150,9/17/2021,9.5,0.828,0.087,0,0,,2.6,0.324,0.124,0,0,,6.9,0.504,0.073,0.759,5.5,0,0,,Control,F,12
435,210906_3,E2HN_F,B,Day5,3,MWM_150,9/17/2021,39.3,4.867,0.124,2.6,0.378,0.145,22.4,2.58,0.115,2.3,0.495,0.215,12,1.414,0.117,4.834,35.3,0,0,,Control,F,12
436,210906_4,E2HN_F,B,Day5,3,MWM_150,9/17/2021,15.5,1.283,0.083,0,0,,5.4,0.536,0.1,0,0,,10.1,0.747,0.074,1.216,11.4,0,0,,Control,F,12
437,210906_5,E2HN_F,B,Day5,3,MWM_150,9/17/2021,8.7,0.883,0.101,0,0,,1.3,0.258,0.199,0,0,,7.4,0.625,0.084,0.849,4.7,0,0,,Control,F,12
438,210906_6,E2HN_M,C,Day5,3,MWM_150,9/17/2021,16.7,1.177,0.071,0,0,,4.9,0.412,0.084,0,0,,11.7,0.765,0.065,1.177,12.6,0,0,,Control,M,12
439,210906_7,E2HN_F,B,Day5,3,MWM_150,9/17/2021,15.4,1.541,0.1,3.5,0.381,0.11,1.6,0.201,0.123,3.2,0.499,0.154,7,0.46,0.065,1.508,11.3,0,0,,Control,F,12
440,210906_8,E2HN_F,B,Day5,3,MWM_150,9/17/2021,22.2,4.166,0.188,4.2,0.863,0.204,5.7,1.23,0.216,3,0.711,0.239,9.3,1.362,0.147,4.061,18.1,0,0,,Control,F,12
441,210906_9,E44,A,Day5,3,MWM_150,9/17/2021,8.5,0.76,0.09,0,0,,2.8,0.468,0.169,0,0,,5.7,0.292,0.051,0.725,4.4,0,0,,HFD,F,12
442,210906_10,E44,A,Day5,3,MWM_150,9/17/2021,7.6,0.671,0.088,0,0,,1.1,0.156,0.136,0,0,,6.5,0.515,0.08,0.582,3.6,0,0,,HFD,F,12
443,210906_11,E44,A,Day5,3,MWM_150,9/17/2021,26.8,3.881,0.145,0,0,,3.6,0.558,0.154,5.1,0.957,0.189,18.1,2.366,0.131,3.847,22.7,0,0,,HFD,F,12
444,210906_12,E44,A,Day5,3,MWM_150,9/17/2021,7,0.591,0.084,0,0,,1.6,0.25,0.153,0,0,,5.4,0.342,0.064,0.488,3,0,0,,HFD,F,12
445,210906_13,E44,A,Day5,3,MWM_150,9/17/2021,15.2,1.735,0.114,0,0,,0.9,0.106,0.122,0.3,0,0,14.1,1.629,0.116,1.655,11.2,0.6,0.074,0.13,HFD,F,12
446,210906_14,E44,A,Day5,3,MWM_150,9/17/2021,8.1,0.716,0.088,0,0,,1.4,0.231,0.165,0,0,,6.7,0.485,0.072,0.644,4.1,0,0,,HFD,F,12
447,210906_15,E44,A,Day5,3,MWM_150,9/17/2021,5.9,0.42,0.072,0,0,,1,0.181,0.174,0,0,,4.8,0.239,0.05,0.42,1.8,0,0,,HFD,F,12
448,210906_16,E44,A,Day5,3,MWM_150,9/17/2021,9.6,0.673,0.07,0,0,,0.9,0.087,0.099,0,0,,8.7,0.586,0.067,0.64,5.5,0,0,,HFD,F,12
449,210906_17,E44,A,Day5,3,MWM_150,9/17/2021,7.5,0.585,0.078,0,0,,1.6,0.198,0.121,0,0,,5.9,0.387,0.066,0.516,3.5,0,0,,HFD,F,12
450,210906_18,E44,A,Day5,3,MWM_150,9/17/2021,10.4,0.964,0.093,0,0,,1.1,0.198,0.179,0,0,,9.3,0.767,0.082,0.889,6.4,0,0,,HFD,F,12
451,210906_19,E44,A,Day5,3,MWM_150,9/17/2021,31.9,4.871,0.152,2,0.439,0.22,11.1,1.81,0.163,4.7,0.842,0.18,14.2,1.779,0.126,4.871,27.9,0,0,,HFD,F,12
452,210906_20,E44,A,Day5,3,MWM_150,9/17/2021,9.2,0.78,0.085,0,0,,2.3,0.335,0.143,0,0,,6.8,0.446,0.065,0.694,5.1,0,0,,HFD,F,12
453,210906_21,E44,A,Day5,3,MWM_150,9/17/2021,12.8,1.316,0.103,0.1,0.037,0.277,6.8,1.033,0.152,0,0,,5.8,0.246,0.042,1.281,8.7,0,0,,HFD,F,12
454,210906_22,E44,A,Day5,3,MWM_150,9/17/2021,10.7,0.722,0.067,0,0,,4.4,0.43,0.097,0,0,,6.3,0.292,0.046,0.683,6.7,0,0,,HFD,F,12
455,210906_23,E44,A,Day5,3,MWM_150,9/17/2021,11.9,1.549,0.13,0,0,,0.9,0.127,0.147,0.3,0.037,0.11,10.7,1.385,0.129,1.476,7.8,0.2,0,0,Control,F,12
456,210906_24,E44,A,Day5,3,MWM_150,9/17/2021,5.7,0.311,0.055,0,0,,0.6,0.035,0.06,0,0,,5.1,0.276,0.054,0.243,1.6,0,0,,Control,F,12
457,210906_1,E2HN_F,B,Day5,4,MWM_150,9/17/2021,7.8,0.732,0.094,1.5,0.233,0.154,0,0,,0.1,0.047,0.348,6.2,0.452,0.073,0.631,3.8,0,0,,Control,F,12
458,210906_2,E2HN_F,B,Day5,4,MWM_150,9/17/2021,8.5,0.856,0.101,1.1,0.13,0.117,0,0,,2.2,0.442,0.204,5.2,0.283,0.054,0.753,4.5,0,0,,Control,F,12
459,210906_3,E2HN_F,B,Day5,4,MWM_150,9/17/2021,31.3,4.603,0.147,6.6,1.211,0.184,12.2,1.834,0.15,2.1,0.447,0.213,10.5,1.112,0.106,4.536,27.3,8.3,1.372,0.166,Control,F,12
460,210906_4,E2HN_F,B,Day5,4,MWM_150,9/17/2021,11.3,1.226,0.109,4,0.564,0.141,1.5,0.341,0.232,0,0,,5.8,0.321,0.056,1.158,7.2,0,0,,Control,F,12
461,210906_5,E2HN_F,B,Day5,4,MWM_150,9/17/2021,14,1.972,0.141,1.6,0.328,0.205,0,0,,6.2,1.304,0.209,6.1,0.34,0.055,1.937,9.9,0,0,,Control,F,12
462,210906_6,E2HN_M,C,Day5,4,MWM_150,9/17/2021,27.7,4.066,0.147,2.9,0.461,0.159,2.8,0.579,0.209,6.3,0.923,0.146,15.7,2.103,0.134,4.029,23.6,1.9,0.184,0.098,Control,M,12
463,210906_7,E2HN_F,B,Day5,4,MWM_150,9/17/2021,22.7,3.243,0.143,3.2,0.544,0.171,2.1,0.376,0.179,4.1,0.765,0.187,13.3,1.558,0.117,3.243,18.6,0,0,,Control,F,12
464,210906_8,E2HN_F,B,Day5,4,MWM_150,9/17/2021,8.4,0.782,0.093,0.7,0.056,0.083,1.5,0.299,0.204,0,0,,6.3,0.428,0.068,0.741,4.4,0,0,,Control,F,12
465,210906_9,E44,A,Day5,4,MWM_150,9/17/2021,9,0.94,0.105,1.5,0.224,0.148,0,0,,1.5,0.36,0.235,5.9,0.356,0.06,0.886,4.9,0,0,,HFD,F,12
466,210906_10,E44,A,Day5,4,MWM_150,9/17/2021,7.4,0.624,0.084,0,0,,1.5,0.248,0.162,0,0,,5.9,0.375,0.064,0.539,3.4,0,0,,HFD,F,12
467,210906_11,E44,A,Day5,4,MWM_150,9/17/2021,53.5,9.576,0.179,5.8,1.08,0.186,10.3,2.069,0.201,15.1,2.819,0.187,22.3,3.609,0.162,9.542,49.4,11.1,2.216,0.199,HFD,F,12
468,210906_12,E44,A,Day5,4,MWM_150,9/17/2021,9,0.98,0.109,1.2,0.223,0.179,0.8,0.19,0.238,0,0,,7,0.566,0.081,0.91,4.9,0,0,,HFD,F,12
469,210906_13,E44,A,Day5,4,MWM_150,9/17/2021,6,0.42,0.07,0,0,,0,0,,0.8,0.074,0.09,5.2,0.345,0.066,0.346,2,0,0,,HFD,F,12
470,210906_14,E44,A,Day5,4,MWM_150,9/17/2021,8.5,0.831,0.098,2.4,0.427,0.178,0,0,,0,0.038,1.108,6.1,0.366,0.06,0.763,4.5,0,0,,HFD,F,12
471,210906_15,E44,A,Day5,4,MWM_150,9/17/2021,11.1,1.341,0.121,2.1,0.47,0.224,0.2,0.052,0.223,0,0,,8.8,0.819,0.093,1.307,7.1,0,0,,HFD,F,12
472,210906_16,E44,A,Day5,4,MWM_150,9/17/2021,24.3,2.921,0.12,4.4,0.592,0.134,1.2,0.241,0.201,7,0.918,0.131,11.7,1.17,0.1,2.886,20.2,0,0,,HFD,F,12
473,210906_17,E44,A,Day5,4,MWM_150,9/17/2021,12.4,0.988,0.08,2.2,0.23,0.106,0,0,,2.5,0.315,0.126,7.7,0.442,0.057,0.953,8.3,0,0,,HFD,F,12
474,210906_18,E44,A,Day5,4,MWM_150,9/17/2021,12.4,1.41,0.114,0,0,,0,0,,1.8,0.304,0.168,10.5,1.106,0.105,1.337,8.3,0,0,,HFD,F,12
475,210906_19,E44,A,Day5,4,MWM_150,9/17/2021,10.8,1.18,0.11,4.1,0.639,0.155,1.4,0.28,0.2,0,0,,5.3,0.262,0.05,1.143,6.7,0,0,,HFD,F,12
476,210906_20,E44,A,Day5,4,MWM_150,9/17/2021,8.9,1.145,0.129,2.7,0.257,0.094,0.3,0.06,0.226,0.2,0.213,1.111,5.7,0.614,0.108,0.57,4.8,0,0,,HFD,F,12
477,210906_21,E44,A,Day5,4,MWM_150,9/17/2021,16.1,1.835,0.114,3.5,0.608,0.176,5.7,0.814,0.143,0,0,,6.9,0.414,0.06,1.74,12,0,0,,HFD,F,12
478,210906_22,E44,A,Day5,4,MWM_150,9/17/2021,11.8,1.767,0.15,3.9,0.479,0.124,1.2,0.191,0.155,0.5,0.325,0.607,6.2,0.772,0.125,0.909,7.7,0.4,0.067,0.165,HFD,F,12
479,210906_23,E44,A,Day5,4,MWM_150,9/17/2021,8,1.001,0.125,2.4,0.577,0.24,0.2,0.043,0.186,0,0,,5.4,0.381,0.071,0.892,3.9,0,0,,Control,F,12
480,210906_24,E44,A,Day5,4,MWM_150,9/17/2021,21.2,2.688,0.127,1,0.082,0.078,2.3,0.369,0.158,5.6,0.91,0.162,12.2,1.326,0.109,2.618,17.1,0,0,,Control,F,12
481,210906_1,E2HN_F,B,Probe_D5,1,MWM_150,9/17/2021,60,10.19,0.17,3.2,0.564,0.178,19.1,3.2,0.168,10.2,1.682,0.164,27.5,4.743,0.173,5.611,35,7.2,1.158,0.162,Control,F,12
482,210906_2,E2HN_F,B,Probe_D5,1,MWM_150,9/17/2021,60,10.406,0.173,9.5,1.473,0.155,3.6,0.572,0.159,17.2,3.127,0.181,29.7,5.234,0.176,0.86,4.5,1.9,0.266,0.142,Control,F,12
483,210906_3,E2HN_F,B,Probe_D5,1,MWM_150,9/17/2021,60,12.044,0.201,6.1,1.156,0.191,16.6,3.306,0.2,7.3,1.807,0.247,30.1,5.775,0.192,2.282,11.8,8.8,1.837,0.208,Control,F,12
484,210906_4,E2HN_F,B,Probe_D5,1,MWM_150,9/17/2021,60,10.937,0.182,12.2,2.242,0.184,8.7,1.564,0.18,25.6,4.737,0.185,13.5,2.394,0.177,8.439,46.6,0.9,0.112,0.123,Control,F,12
485,210906_5,E2HN_F,B,Probe_D5,1,MWM_150,9/17/2021,60,11.371,0.19,3.2,0.615,0.19,0.7,0.079,0.108,24.3,4.608,0.19,31.7,6.068,0.191,2.764,16.8,5.6,1.01,0.179,Control,F,12
486,210906_6,E2HN_M,C,Probe_D5,1,MWM_150,9/17/2021,60,10.4,0.173,8.9,1.562,0.175,9.2,1.741,0.189,15.5,2.641,0.171,26.4,4.455,0.169,4.029,28.4,9,1.282,0.142,Control,M,12
487,210906_7,E2HN_F,B,Probe_D5,1,MWM_150,9/17/2021,60,10.395,0.173,7,1.137,0.163,13.6,2.276,0.167,6.2,1.112,0.18,33.3,5.87,0.177,10.136,58.4,1.7,0.227,0.131,Control,F,12
488,210906_8,E2HN_F,B,Probe_D5,1,MWM_150,9/17/2021,60,12.423,0.207,5.9,1.113,0.19,8.2,1.703,0.208,14.3,2.746,0.192,31.7,6.862,0.217,2.479,12.4,0.8,0.08,0.105,Control,F,12
489,210906_9,E44,A,Probe_D5,1,MWM_150,9/17/2021,60,10.791,0.18,5.4,0.982,0.184,12.4,2.084,0.168,12,2.397,0.199,30.2,5.329,0.177,0.865,4.8,5.3,0.673,0.128,HFD,F,12
490,210906_10,E44,A,Probe_D5,1,MWM_150,9/17/2021,60,9.728,0.162,7,1.172,0.168,11.3,1.719,0.152,9.2,1.715,0.186,32.5,5.121,0.158,0.947,5.6,2,0.352,0.179,HFD,F,12
491,210906_11,E44,A,Probe_D5,1,MWM_150,9/17/2021,60,10.266,0.171,10.6,1.961,0.185,10.1,1.755,0.174,14.4,2.615,0.182,24.9,3.935,0.158,1.599,12.4,14.6,2.781,0.19,HFD,F,12
492,210906_12,E44,A,Probe_D5,1,MWM_150,9/17/2021,60,11.208,0.187,10.5,1.984,0.188,5.1,1.04,0.202,16.1,2.947,0.183,28.2,5.237,0.186,1.312,8.5,0,0,,HFD,F,12
493,210906_13,E44,A,Probe_D5,1,MWM_150,9/17/2021,60,11.685,0.195,4.6,0.952,0.206,9.5,1.708,0.18,14.8,3.044,0.205,31.1,5.981,0.193,3.978,22.2,7.7,1.142,0.148,HFD,F,12
494,210906_14,E44,A,Probe_D5,1,MWM_150,9/17/2021,60,10.818,0.18,3.5,0.617,0.176,15.3,2.834,0.186,1.3,0.333,0.249,39.9,7.034,0.176,0.93,5.3,3.8,0.471,0.125,HFD,F,12
495,210906_15,E44,A,Probe_D5,1,MWM_150,9/17/2021,60,11.125,0.185,3.5,0.568,0.16,7.1,1.219,0.171,17,2.775,0.163,32.3,6.564,0.203,1.048,5.7,3.8,0.421,0.11,HFD,F,12
496,210906_16,E44,A,Probe_D5,1,MWM_150,9/17/2021,60,10.733,0.179,10.9,2.153,0.197,12.3,2.258,0.184,7.9,1.716,0.217,28.9,4.606,0.16,10.207,54.9,19.5,3.56,0.183,HFD,F,12
497,210906_17,E44,A,Probe_D5,1,MWM_150,9/17/2021,60,8.688,0.145,5.4,0.793,0.146,6.2,1.108,0.18,10.6,1.716,0.162,37.8,5.071,0.134,1.187,9.7,5.4,0.81,0.15,HFD,F,12
498,210906_18,E44,A,Probe_D5,1,MWM_150,9/17/2021,60,10.85,0.181,2.9,0.525,0.183,3.8,0.684,0.178,17.5,3.204,0.183,35.8,6.438,0.18,0.982,7,4,0.814,0.202,HFD,F,12
