Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration,Distance,Mean speed,NE : time,NE : distance,NE : average speed,NW : time,NW : distance,NW : average speed,SE : time,SE : distance,SE : average speed,SW : time,SW : distance,SW : average speed,Island : distance to first entry,Island : latency to first entry,Thigmitaxis : time,Thigmitaxis : distance,Thigmitaxis : average speed,Diet,Sex,Age
118,220207_17,E3HN_F_18 month HFD,A,Day2,2,MWM_150,2/22/2022,22.2,3.006,0.135,5.5,0.913,0.165,1.8,0.364,0.206,5.8,1.026,0.177,9.1,0.703,0.077,2.962,17.1,2.2,0.302,0.139,HFD,F,18
119,220207_18,E3HN_F_18 month HFD,A,Day2,2,MWM_150,2/22/2022,15.2,0.855,0.056,0,0,,0,0,,0,0,,15.2,0.855,0.056,0.813,10.2,1.3,0.134,0.1,HFD,F,18
120,220207_19,E3HN_M_18 month Control,C,Day2,2,MWM_150,2/22/2022,60,13.78,0.23,14.6,3.559,0.243,13.1,3.243,0.247,15.2,3.353,0.221,17.1,3.624,0.212,,,45.3,10.18,0.225,Control,M,18
121,220207_20,E3HN_M_18 month Control,C,Day2,2,MWM_150,2/22/2022,60,13.258,0.221,9.8,2.485,0.254,12.3,2.963,0.242,11.9,2.8,0.235,26,5.011,0.192,,,29.5,6.044,0.205,Control,M,18
122,220207_21,E3HN_M_18 month Control,C,Day2,2,MWM_150,2/22/2022,49.7,8.977,0.181,5.4,1.239,0.228,15.5,2.897,0.187,10.2,2.098,0.206,18.5,2.744,0.148,8.848,44.6,19.3,3.791,0.197,Control,M,18
123,220207_22,E3HN_M_18 month Control,C,Day2,2,MWM_150,2/22/2022,15.1,1.879,0.124,0,0,,0,0,,7.1,1.21,0.17,8,0.669,0.083,1.738,10.1,0.7,0.096,0.136,Control,M,18
124,220207_23,E3HN_M_18 month Control,C,Day2,2,MWM_150,2/22/2022,32.7,5.602,0.172,3.8,0.935,0.246,7.2,1.349,0.187,3.1,0.762,0.249,18.6,2.555,0.138,5.517,27.6,4.2,0.524,0.125,Control,M,18
125,220207_24,E3HN_M_18 month HFD,D,Day2,2,MWM_150,2/22/2022,33.4,4.707,0.141,5.7,1.133,0.199,5.7,1.001,0.176,6.1,1.162,0.189,15.9,1.411,0.089,4.574,28.4,16,2.7,0.169,HFD,M,18
126,220207_25,E3HN_M_18 month HFD,D,Day2,2,MWM_150,2/22/2022,60,9.519,0.159,9.8,1.793,0.184,7.9,1.445,0.182,16.3,2.551,0.156,26,3.731,0.144,,,22.6,3.17,0.14,HFD,M,18
127,220207_1,E3HN_M_18 month HFD,D,Day2,3,MWM_150,2/22/2022,60,8.88,0.148,0,0,,4.5,0.713,0.157,19.2,2.609,0.136,36.2,5.557,0.153,,,33.1,4.928,0.149,HFD,M,18
128,220207_2,E3HN_M_18 month HFD,D,Day2,3,MWM_150,2/22/2022,43.2,6.2,0.143,3.1,0.439,0.142,6.9,1.083,0.158,18.6,2.805,0.151,14.6,1.873,0.128,6.156,38.2,11.7,1.633,0.139,HFD,M,18
129,220207_3,E3HN_M_18 month HFD,D,Day2,3,MWM_150,2/22/2022,60,10.165,0.169,8.4,1.511,0.181,3.7,0.833,0.225,34.2,5.937,0.174,13.7,1.884,0.137,10.124,56.8,7.5,1,0.133,HFD,M,18
130,220207_4,E3HN_M_18 month HFD,D,Day2,3,MWM_150,2/22/2022,45.7,7.742,0.169,3,0.528,0.176,16.9,3.189,0.189,12.8,2.258,0.177,13.1,1.766,0.135,7.698,40.7,7.3,0.875,0.12,HFD,M,18
131,220207_9,E3HN_F_18 month Control,B,Day2,3,MWM_150,2/22/2022,23.6,2.943,0.125,9.8,1.555,0.158,0,0,,5,1.057,0.211,8.7,0.332,0.038,2.863,18.5,2.5,0.399,0.16,Control,F,18
132,220207_10,E3HN_F_18 month Control,B,Day2,3,MWM_150,2/22/2022,60,12.346,0.206,8.1,1.539,0.19,19.5,3.841,0.197,14,2.944,0.21,18.4,4.022,0.219,,,27.1,5.199,0.192,Control,F,18
133,220207_11,E3HN_F_18 month Control,B,Day2,3,MWM_150,2/22/2022,60,11.883,0.198,16.4,2.895,0.177,7.4,1.424,0.192,16.5,3.328,0.202,19.7,4.236,0.215,,,36.1,6.72,0.186,Control,F,18
134,220207_12,E3HN_F_18 month Control,B,Day2,3,MWM_150,2/22/2022,60,11.34,0.189,21.6,4.047,0.187,12.6,2.572,0.205,13.8,2.555,0.186,12.1,2.165,0.179,,,41.5,7.708,0.186,Control,F,18
135,220207_13,E3HN_F_18 month Control,B,Day2,3,MWM_150,2/22/2022,60,11.138,0.186,11.6,2.283,0.197,1.8,0.316,0.173,23.4,4.32,0.184,23.2,4.219,0.182,,,24.3,4.263,0.175,Control,F,18
136,220207_14,E3HN_F_18 month HFD,A,Day2,3,MWM_150,2/22/2022,60,8.829,0.147,16.5,2.337,0.141,6.5,1.128,0.173,25.8,3.41,0.132,11.1,1.954,0.176,,,31.7,4.764,0.15,HFD,F,18
137,220207_15,E3HN_F_18 month HFD,A,Day2,3,MWM_150,2/22/2022,60,9.181,0.153,0,0,,0,0,,37.1,6.101,0.164,22.9,3.08,0.135,9.133,57.4,24.9,3.183,0.128,HFD,F,18
138,220207_16,E3HN_F_18 month HFD,A,Day2,3,MWM_150,2/22/2022,60,8.384,0.14,7.6,1.191,0.156,23.9,2.669,0.111,11.1,2.109,0.191,17.4,2.416,0.139,,,33.7,4.2,0.125,HFD,F,18
139,220207_17,E3HN_F_18 month HFD,A,Day2,3,MWM_150,2/22/2022,24.9,2.84,0.114,1.2,0.223,0.181,0,0,,17.4,2.402,0.138,6.2,0.215,0.035,2.794,19.8,3.6,0.429,0.119,HFD,F,18
140,220207_18,E3HN_F_18 month HFD,A,Day2,3,MWM_150,2/22/2022,60,6.853,0.114,21.1,2.181,0.103,7.4,1.109,0.15,25,2.56,0.102,6.5,1.003,0.154,,,22.6,2.68,0.118,HFD,F,18
141,220207_19,E3HN_M_18 month Control,C,Day2,3,MWM_150,2/22/2022,60,12.729,0.212,12,2.58,0.215,21.8,4.52,0.207,13.5,2.77,0.205,12.6,2.859,0.226,,,33.6,6.084,0.181,Control,M,18
142,220207_20,E3HN_M_18 month Control,C,Day2,3,MWM_150,2/22/2022,60,13.447,0.224,11.3,2.864,0.253,9.3,2.411,0.258,23.6,4.813,0.204,15.8,3.358,0.213,,,25.9,5.433,0.21,Control,M,18
143,220207_21,E3HN_M_18 month Control,C,Day2,3,MWM_150,2/22/2022,15.1,1.812,0.12,0,0,,0,0,,6.3,1.309,0.208,8.8,0.503,0.057,1.675,10.1,1.9,0.354,0.19,Control,M,18
144,220207_22,E3HN_M_18 month Control,C,Day2,3,MWM_150,2/22/2022,47.7,7.644,0.16,10.2,1.791,0.175,6.1,1.271,0.207,17.2,2.799,0.163,14.2,1.784,0.126,7.562,42.7,16.7,2.28,0.137,Control,M,18
145,220207_23,E3HN_M_18 month Control,C,Day2,3,MWM_150,2/22/2022,60,9.756,0.163,4.8,0.91,0.188,15.4,1.933,0.125,24,4.039,0.169,15.8,2.873,0.182,,,19.8,3.364,0.17,Control,M,18
146,220207_24,E3HN_M_18 month HFD,D,Day2,3,MWM_150,2/22/2022,60,9.759,0.163,7,1.35,0.194,11.8,2.153,0.182,16.9,2.619,0.155,24.3,3.636,0.15,,,19.6,2.523,0.129,HFD,M,18
147,220207_25,E3HN_M_18 month HFD,D,Day2,3,MWM_150,2/22/2022,45.4,5.766,0.127,4.4,0.96,0.217,4.5,1.019,0.225,25.5,2.852,0.112,10.9,0.934,0.086,5.725,40.4,6.9,1.298,0.189,HFD,M,18
148,220207_1,E3HN_M_18 month HFD,D,Day2,4,MWM_150,2/22/2022,60,9.109,0.152,11.2,2.188,0.195,24.2,3.152,0.13,12.8,1.913,0.15,11.8,1.856,0.157,,,34.9,5.686,0.163,HFD,M,18
149,220207_2,E3HN_M_18 month HFD,D,Day2,4,MWM_150,2/22/2022,60,9.963,0.166,20.3,3.297,0.162,20.7,2.823,0.136,9.6,1.946,0.203,9.4,1.897,0.202,,,14,1.88,0.135,HFD,M,18
150,220207_3,E3HN_M_18 month HFD,D,Day2,4,MWM_150,2/22/2022,51.5,8.736,0.17,5.2,1.193,0.231,9.3,1.757,0.189,11,2.11,0.192,26,3.675,0.141,8.608,46.4,1.3,0.185,0.143,HFD,M,18
151,220207_4,E3HN_M_18 month HFD,D,Day2,4,MWM_150,2/22/2022,41.4,6.281,0.152,1.2,0.291,0.243,8.3,1.42,0.17,10,1.75,0.175,21.9,2.82,0.129,6.198,36.4,8.2,1.217,0.148,HFD,M,18
152,220207_9,E3HN_F_18 month Control,B,Day2,4,MWM_150,2/22/2022,14,1.64,0.117,4.1,0.753,0.185,3.3,0.568,0.17,0,0,,6.6,0.319,0.048,1.6,9,1.2,0.124,0.1,Control,F,18
153,220207_10,E3HN_F_18 month Control,B,Day2,4,MWM_150,2/22/2022,60,11.143,0.186,8,1.498,0.187,20.6,3.529,0.171,10,2.065,0.206,21.3,4.05,0.19,,,15.4,2.633,0.171,Control,F,18
154,220207_11,E3HN_F_18 month Control,B,Day2,4,MWM_150,2/22/2022,60,11.509,0.192,9.3,1.603,0.172,24.6,4.592,0.186,13.6,2.947,0.216,12.4,2.367,0.19,,,26.8,4.381,0.163,Control,F,18
155,220207_12,E3HN_F_18 month Control,B,Day2,4,MWM_150,2/22/2022,60,9.654,0.161,10.2,1.676,0.164,13.9,1.959,0.141,25.8,3.959,0.154,10.1,2.06,0.204,,,23.5,3.159,0.135,Control,F,18
156,220207_13,E3HN_F_18 month Control,B,Day2,4,MWM_150,2/22/2022,60,9.103,0.152,3.1,0.587,0.191,24.3,3.023,0.125,13.3,2.445,0.184,19.4,3.048,0.157,,,9.7,1.262,0.13,Control,F,18
157,220207_14,E3HN_F_18 month HFD,A,Day2,4,MWM_150,2/22/2022,60,10.396,0.173,8.9,1.715,0.194,21.6,3.53,0.164,10.8,2.127,0.197,18.8,3.024,0.161,,,19.9,3.356,0.169,HFD,F,18
158,220207_15,E3HN_F_18 month HFD,A,Day2,4,MWM_150,2/22/2022,11.7,1.137,0.097,0,0,,4.3,0.692,0.161,0,0,,7.4,0.445,0.06,1.091,6.6,0,0,,HFD,F,18
159,220207_16,E3HN_F_18 month HFD,A,Day2,4,MWM_150,2/22/2022,60,8.345,0.139,11.5,1.727,0.15,13.3,1.673,0.126,14.3,2.231,0.156,20.9,2.714,0.13,8.345,55.6,29.7,3.904,0.132,HFD,F,18
160,220207_17,E3HN_F_18 month HFD,A,Day2,4,MWM_150,2/22/2022,8.9,0.601,0.068,0,0,,2.1,0.26,0.126,0,0,,6.8,0.341,0.05,0.471,3.8,0,0,,HFD,F,18
161,220207_18,E3HN_F_18 month HFD,A,Day2,4,MWM_150,2/22/2022,60,9.258,0.154,5.5,1.049,0.191,29.7,3.983,0.134,7.1,1.402,0.197,17.7,2.824,0.16,,,26.5,4.543,0.171,HFD,F,18
162,220207_19,E3HN_M_18 month Control,C,Day2,4,MWM_150,2/22/2022,60,13.272,0.221,7.7,2.069,0.269,20,4.201,0.21,18,3.624,0.201,14.2,3.378,0.237,,,31,6.379,0.206,Control,M,18
163,220207_20,E3HN_M_18 month Control,C,Day2,4,MWM_150,2/22/2022,14.7,1.729,0.117,0,0,,5.4,0.901,0.165,0,0,,9.3,0.828,0.089,1.601,9.7,1,0.097,0.097,Control,M,18
164,220207_21,E3HN_M_18 month Control,C,Day2,4,MWM_150,2/22/2022,10.8,0.905,0.084,0,0,,4.6,0.644,0.14,0,0,,6.2,0.261,0.042,0.859,5.7,0,0,,Control,M,18
165,220207_22,E3HN_M_18 month Control,C,Day2,4,MWM_150,2/22/2022,31.1,5.174,0.167,8.4,2.098,0.249,16.4,2.755,0.168,0,0,,6.2,0.321,0.052,5.086,26,7.1,1.281,0.181,Control,M,18
166,220207_23,E3HN_M_18 month Control,C,Day2,4,MWM_150,2/22/2022,47.1,6.985,0.148,0,0,,9,1.295,0.143,12.5,2.303,0.184,25.5,3.387,0.133,6.898,42,8.9,1.154,0.13,Control,M,18
167,220207_24,E3HN_M_18 month HFD,D,Day2,4,MWM_150,2/22/2022,41.6,5.923,0.142,2.2,0.454,0.206,16.8,2.5,0.148,5.8,1.146,0.198,16.8,1.823,0.108,5.881,36.6,6.7,0.947,0.142,HFD,M,18
168,220207_25,E3HN_M_18 month HFD,D,Day2,4,MWM_150,2/22/2022,22.2,1.992,0.09,1,0.088,0.088,14.7,1.602,0.109,0,0,,6.5,0.302,0.046,1.897,17.1,0,0,,HFD,M,18
169,220207_1,E3HN_M_18 month HFD,D,Day3,1,MWM_150,2/23/2022,60,6.805,0.113,15.4,2.172,0.141,15.6,1.592,0.102,27.7,2.992,0.108,1.3,0.048,0.038,,,34.1,4.59,0.134,HFD,M,18
170,220207_2,E3HN_M_18 month HFD,D,Day3,1,MWM_150,2/23/2022,60,8.49,0.141,6.4,1.08,0.17,11.7,0.968,0.083,24,3.988,0.166,18,2.453,0.136,,,9,1.144,0.128,HFD,M,18
171,220207_3,E3HN_M_18 month HFD,D,Day3,1,MWM_150,2/23/2022,23.3,2.929,0.125,9.4,1.621,0.173,7.4,1.038,0.141,0,0,,6.6,0.27,0.041,2.847,18.3,2.2,0.178,0.081,HFD,M,18
172,220207_4,E3HN_M_18 month HFD,D,Day3,1,MWM_150,2/23/2022,26.6,3.938,0.148,2.7,0.612,0.229,2.8,0.488,0.174,6.2,1.163,0.189,14.9,1.676,0.112,3.938,21.5,2.4,0.45,0.185,HFD,M,18
173,220207_9,E3HN_F_18 month Control,B,Day3,1,MWM_150,2/23/2022,7.7,0.551,0.071,0,0,,1.6,0.301,0.185,0,0,,6.1,0.249,0.041,0.551,2.7,0,0,,Control,F,18
174,220207_10,E3HN_F_18 month Control,B,Day3,1,MWM_150,2/23/2022,39.1,6.027,0.154,4.2,0.877,0.207,10.3,1.461,0.142,6.1,1.265,0.208,18.5,2.424,0.131,5.988,34,8.5,1.142,0.134,Control,F,18
175,220207_11,E3HN_F_18 month Control,B,Day3,1,MWM_150,2/23/2022,60,12.155,0.203,10.9,2.063,0.189,5.4,0.975,0.181,19.1,4.181,0.219,24.7,4.937,0.2,,,34.3,6.724,0.196,Control,F,18
176,220207_12,E3HN_F_18 month Control,B,Day3,1,MWM_150,2/23/2022,60,9.888,0.165,15.6,2.398,0.154,14.3,2.401,0.167,17.1,2.755,0.161,13,2.334,0.18,,,36.2,6.203,0.171,Control,F,18
177,220207_13,E3HN_F_18 month Control,B,Day3,1,MWM_150,2/23/2022,33.2,4.43,0.133,3.5,0.606,0.175,11.7,1.425,0.122,4,0.753,0.187,14.1,1.646,0.117,4.354,28.2,5.6,0.433,0.077,Control,F,18
178,220207_14,E3HN_F_18 month HFD,A,Day3,1,MWM_150,2/23/2022,20.7,1.886,0.091,0.5,0.099,0.186,2.5,0.353,0.141,8.3,1.022,0.123,9.3,0.412,0.044,1.886,15.6,2.1,0.198,0.093,HFD,F,18
179,220207_15,E3HN_F_18 month HFD,A,Day3,1,MWM_150,2/23/2022,60,9.194,0.153,17.5,2.979,0.17,8.8,1.408,0.159,25.8,3.461,0.134,7.9,1.346,0.171,,,29.9,3.414,0.114,HFD,F,18
180,220207_16,E3HN_F_18 month HFD,A,Day3,1,MWM_150,2/23/2022,60,9.004,0.15,5.1,0.762,0.151,21.6,3.225,0.149,11,1.69,0.154,22.4,3.327,0.149,,,30.7,4.129,0.135,HFD,F,18
181,220207_17,E3HN_F_18 month HFD,A,Day3,1,MWM_150,2/23/2022,8.5,0.536,0.063,0,0,,2.1,0.295,0.138,0,0,,6.3,0.241,0.038,0.454,3.4,0,0,,HFD,F,18
182,220207_18,E3HN_F_18 month HFD,A,Day3,1,MWM_150,2/23/2022,60,7.794,0.13,4,0.467,0.117,26.3,2.934,0.112,10.2,1.719,0.168,19.5,2.674,0.137,,,22.4,2.848,0.127,HFD,F,18
183,220207_19,E3HN_M_18 month Control,C,Day3,1,MWM_150,2/23/2022,60,12.181,0.203,13.1,2.576,0.197,18.5,3.604,0.195,13.2,3.011,0.228,15.2,2.99,0.197,,,33.3,5.91,0.177,Control,M,18
184,220207_20,E3HN_M_18 month Control,C,Day3,1,MWM_150,2/23/2022,25,4.134,0.166,1,0.272,0.272,9.2,1.636,0.178,3.3,0.774,0.237,11.5,1.453,0.126,4.09,19.9,3.5,0.561,0.162,Control,M,18
185,220207_21,E3HN_M_18 month Control,C,Day3,1,MWM_150,2/23/2022,42.7,7.181,0.168,3.5,0.864,0.249,8.8,1.835,0.209,11.3,1.965,0.173,19.1,2.518,0.132,7.181,37.6,11.4,1.432,0.126,Control,M,18
186,220207_22,E3HN_M_18 month Control,C,Day3,1,MWM_150,2/23/2022,60,10.787,0.18,6.5,1.462,0.226,27.4,3.65,0.133,13.1,2.876,0.219,13,2.799,0.215,,,14.6,2.035,0.139,Control,M,18
187,220207_23,E3HN_M_18 month Control,C,Day3,1,MWM_150,2/23/2022,24.8,2.696,0.109,0,0,,5.3,0.422,0.08,4.7,0.747,0.158,14.8,1.527,0.103,2.564,19.8,2.1,0.278,0.135,Control,M,18
188,220207_24,E3HN_M_18 month HFD,D,Day3,1,MWM_150,2/23/2022,60,8.112,0.135,9,1.454,0.162,32,4.061,0.127,6.1,0.985,0.161,12.9,1.612,0.125,,,14.5,1.34,0.092,HFD,M,18
189,220207_25,E3HN_M_18 month HFD,D,Day3,1,MWM_150,2/23/2022,60,10.12,0.169,16.6,2.829,0.17,9.6,1.084,0.113,20.2,3.739,0.185,13.6,2.467,0.181,,,8.1,1.317,0.162,HFD,M,18
190,220207_1,E3HN_M_18 month HFD,D,Day3,2,MWM_150,2/23/2022,60,9.608,0.16,20.8,2.508,0.12,13.4,2.2,0.164,14.2,2.636,0.186,11.6,2.264,0.196,,,36.1,6.504,0.18,HFD,M,18
