Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration,Distance,Mean speed,NE : time,NE : distance,NE : average speed,NW : time,NW : distance,NW : average speed,SE : time,SE : distance,SE : average speed,SW : time,SW : distance,SW : average speed,Island : distance to first entry,Island : latency to first entry,Thigmitaxis : time,Thigmitaxis : distance,Thigmitaxis : average speed,Diet
572,210112_6,E4HN_M,F,Probe_D8,1,MWM_150,4/26/21,60,11.7,0.195,7.2,1.248,0.172,9.2,1.701,0.184,13.8,2.758,0.2,28.1,5.698,0.203,2.505,12.9,1.6,0.295,0.185,Control
573,210112_7,E4HN_M,F,Probe_D8,1,MWM_150,4/26/21,60,12.434,0.207,12,2.495,0.208,7,1.669,0.237,6.1,1.216,0.2,33.7,6.85,0.203,1.557,9.1,1.2,0.204,0.17,Control
574,210112_8,E4HN_M,F,Probe_D8,1,MWM_150,4/26/21,60,12.942,0.216,23.3,3.718,0.16,16.6,4.297,0.259,4.5,1.132,0.253,15.6,3.796,0.243,1.466,13.1,0,0,,Control
575,210112_9,E4HN_M,F,Probe_D8,1,MWM_150,4/26/21,60,14.259,0.238,7.6,1.643,0.217,6.9,1.572,0.227,20.1,4.991,0.248,21.9,5.394,0.246,3.251,15,3.5,0.659,0.188,HFD
576,210112_10,E4HN_M,F,Probe_D8,1,MWM_150,4/26/21,60,12.515,0.209,6.1,1.144,0.188,8.7,1.878,0.217,13.6,2.845,0.209,31.3,6.603,0.211,2.551,12.4,0.3,0.044,0.133,HFD
577,210112_11,E4HN_M,F,Probe_D8,1,MWM_150,4/26/21,60,11.335,0.189,16.9,3.007,0.178,9.6,2.109,0.219,17.5,3.158,0.18,11.6,2.442,0.211,4.336,23.5,4.4,0.618,0.14,HFD
578,210112_12,E4HN_M,F,Probe_D8,1,MWM_150,4/26/21,60,10.177,0.17,3,0.433,0.143,5.2,1.089,0.208,23.3,4.058,0.174,20.3,3.709,0.183,,,8.2,0.888,0.108,HFD
579,210112_13,E4HN_F,D,Probe_D8,1,MWM_150,4/26/21,60,13.77,0.23,9.8,2.24,0.228,4.6,1.048,0.227,15.4,3.857,0.25,27.9,6.18,0.222,1.17,5.5,2.3,0.445,0.196,Control
580,210112_14,E4HN_F,D,Probe_D8,1,MWM_150,4/26/21,60,11.24,0.187,12.2,2.068,0.17,0.6,0.135,0.213,23,4.64,0.202,13.3,2.541,0.191,6.419,34.7,10.9,1.857,0.17,Control
581,210112_15,E4HN_F,D,Probe_D8,1,MWM_150,4/26/21,60,14.258,0.238,7.6,1.607,0.211,10.9,2.543,0.233,13.6,3.517,0.259,11,2.714,0.247,,,16.9,3.877,0.229,Control
582,210112_16,E4HN_F,D,Probe_D8,1,MWM_150,4/26/21,60,12.106,0.202,5.3,1.124,0.213,6.2,1.351,0.218,15.3,3.101,0.202,30.5,6.163,0.202,1.073,4.5,2.7,0.367,0.137,Control
583,210112_17,E4HN_F,D,Probe_D8,1,MWM_150,4/26/21,60,12.677,0.211,5.6,1.192,0.214,7.6,1.721,0.225,8,1.693,0.212,29,6.408,0.221,9.319,44.8,9.8,1.663,0.169,Control
584,210112_18,E3HN_M,C,Probe_D8,1,MWM_150,4/26/21,60,13.446,0.224,17.8,3.679,0.206,9.9,2.377,0.241,9.4,2.304,0.244,15.6,3.667,0.235,4.399,21.7,7.3,1.417,0.195,HFD
585,210112_19,E3HN_M,C,Probe_D8,1,MWM_150,4/26/21,60,12,0.2,7.1,1.261,0.177,6.3,1.166,0.186,12.9,2.277,0.176,15.8,3.591,0.227,5.234,27.9,17.9,3.705,0.207,HFD
586,210112_20,E3HN_M,C,Probe_D8,1,MWM_150,4/26/21,60,14.91,0.249,8.7,2.088,0.24,14.8,3.852,0.26,10.5,2.653,0.252,22.5,5.609,0.25,0.54,2.5,3.5,0.707,0.202,HFD
587,210112_21,E3HN_F,E,Probe_D8,1,MWM_150,4/26/21,60,12.237,0.204,13.3,2.749,0.207,6.1,1.296,0.212,14.5,3.183,0.219,26.1,5.009,0.192,1.113,7.7,0,0,,HFD
588,210112_23,E3HN_F,E,Probe_D8,1,MWM_150,4/26/21,60,11.293,0.188,5.4,0.786,0.145,2.3,0.453,0.197,18.9,3.808,0.201,30.3,5.615,0.185,1.26,7.8,3,0.631,0.21,HFD
589,210112_24,E3HN_F,E,Probe_D8,1,MWM_150,4/26/21,60,12.247,0.204,11.4,1.738,0.153,9.2,1.994,0.216,15.4,3.634,0.236,19.3,4.302,0.223,6.059,32.3,4.7,0.579,0.122,HFD
590,210112_25,E44_M,A,Probe_D8,1,MWM_150,4/26/21,60,10.352,0.173,26.4,4.462,0.169,11.9,2.506,0.211,2.5,0.5,0.197,6.3,1.355,0.215,5.116,30.2,12.8,1.529,0.119,HFD
591,210112_26,E44_M,A,Probe_D8,1,MWM_150,4/26/21,60,12.084,0.201,19.4,3.728,0.192,2.2,0.494,0.224,25.6,5.484,0.214,11.5,2.201,0.191,,,1.2,0.178,0.148,HFD
592,210112_27,E44_F,B,Probe_D8,1,MWM_150,4/26/21,60,11.015,0.184,6.7,1.33,0.199,7.5,1.454,0.194,10.2,2.291,0.225,19,3.847,0.203,1.315,6.7,16.7,2.093,0.125,HFD
593,210112_28,E44_F,B,Probe_D8,1,MWM_150,4/26/21,60,12.817,0.214,11.9,2.212,0.186,8.5,1.967,0.232,17.4,4.002,0.23,12.2,3.045,0.249,5.68,28,10,1.591,0.159,HFD
594,210112_29,E44_F,B,Probe_D8,1,MWM_150,4/26/21,60,11.245,0.187,13.6,2.516,0.185,8.2,1.863,0.226,11.9,2.528,0.213,20.4,3.855,0.189,7.489,40.7,5.9,0.484,0.082,HFD
