Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration,Distance,Mean speed,NE : time,NE : distance,NE : average speed,NW : time,NW : distance,NW : average speed,SE : time,SE : distance,SE : average speed,SW : time,SW : distance,SW : average speed,Island : distance to first entry,Island : latency to first entry,Thigmitaxis : time,Thigmitaxis : distance,Thigmitaxis : average speed,Diet
123,221003_3,E22_F_12month_HFD,F,Day2,1,MWM_150,10/11/22,60,12.445,0.207,21.2,3.535,0.166,14.7,3.218,0.219,11.7,2.765,0.236,12.3,2.926,0.237,,,37.1,7.969,0.215,HFD
124,221003_4,E22_F_12month_HFD,F,Day2,1,MWM_150,10/11/22,60,11.786,0.196,5.4,1.221,0.225,13.5,1.749,0.13,8.6,2.139,0.248,32.4,6.678,0.206,,,22.1,3.396,0.154,HFD
125,221003_5,E22_M_12month_HFD,C,Day2,1,MWM_150,10/11/22,60,9.31,0.155,15.8,1.747,0.111,18.5,3.326,0.179,17,3.003,0.177,8.7,1.234,0.142,,,17.4,2.161,0.124,HFD
126,221003_6,E22_M_12month_HFD,C,Day2,1,MWM_150,10/11/22,60,10.364,0.173,28,3.84,0.137,3.3,0.654,0.196,21.1,4.215,0.2,7.6,1.655,0.218,,,30.7,4.483,0.146,HFD
127,221003_7,E22_M_12month_HFD,C,Day2,1,MWM_150,10/11/22,60,5.488,0.091,37.3,2.384,0.064,15.4,2.015,0.131,0,0,,7.3,1.089,0.149,,,24.6,2.031,0.083,HFD
128,221003_8,E3HN_M_6month_Control,B,Day2,1,MWM_150,10/11/22,40.4,6.12,0.151,14,2.186,0.157,16.2,2.818,0.174,0,0,,10.2,1.116,0.109,6.12,36.4,2,0.256,0.128,Control
129,221003_9,E3HN_M_6month_Control,B,Day2,1,MWM_150,10/11/22,60,7.021,0.117,24.9,2.592,0.104,14.4,1.533,0.106,15.3,1.951,0.127,5.4,0.945,0.176,,,15.5,1.399,0.09,Control
130,221003_10,E3HN_M_6month_Control,B,Day2,1,MWM_150,10/11/22,60,10.369,0.173,21.1,3.558,0.169,9.2,1.472,0.161,14.9,2.943,0.198,14.9,2.396,0.161,,,35.4,5.674,0.16,Control
131,221003_11,E3HN_F_6month_Control,E,Day2,1,MWM_150,10/11/22,60,13.216,0.22,22.7,4.648,0.205,15.2,3.534,0.232,7.6,1.664,0.219,14.5,3.371,0.232,,,9.8,2.183,0.223,Control
132,221003_12,E3HN_F_6month_Control,E,Day2,1,MWM_150,10/11/22,60,12.618,0.21,25.9,4.556,0.176,14.9,3.631,0.244,13.3,2.994,0.225,6,1.436,0.241,,,31.5,5.595,0.178,Control
133,221003_13,E3HN_F_6month_Control,E,Day2,1,MWM_150,10/11/22,60,11.446,0.191,25.3,5.058,0.2,20.5,4.385,0.214,6.1,1.275,0.208,8.1,0.728,0.09,11.322,56.6,8.4,0.862,0.102,Control
134,221003_14,E3HN_F_6month_Control,E,Day2,1,MWM_150,10/11/22,19.4,3.011,0.155,11.4,1.585,0.139,0,0,,2.5,0.626,0.251,5.5,0.799,0.146,2.588,15.3,1.4,0.268,0.187,Control
135,221003_15,E2HN_M_6month_Control,I,Day2,1,MWM_150,10/11/22,52.2,8.856,0.17,29.3,5.065,0.173,14.4,2.977,0.207,0,0,,8.5,0.814,0.096,8.818,48.1,11.8,1.62,0.137,Control
136,221003_16,E2HN_M_6month_Control,I,Day2,1,MWM_150,10/11/22,60,13.314,0.222,22.1,4.303,0.195,6,1.332,0.222,22.3,5.464,0.245,9.6,2.215,0.23,,,22.1,4.124,0.187,Control
137,221003_17,E2HN_M_6month_Control,I,Day2,1,MWM_150,10/11/22,39.7,7.681,0.194,12,2.239,0.187,4.9,1.337,0.275,7.7,1.624,0.212,15.2,2.481,0.163,7.551,35.6,4.3,1.083,0.252,Control
138,221003_18,E2HN_M_6month_Control,I,Day2,1,MWM_150,10/11/22,60,13.837,0.231,19,4.282,0.226,15.6,3.477,0.223,11.5,2.836,0.247,13.9,3.242,0.233,,,19.4,4.125,0.213,Control
139,221003_19,E2HN_F_6month_Control,D,Day2,1,MWM_150,10/11/22,15.5,2.695,0.174,8.7,1.332,0.154,0,0,,2,0.622,0.316,4.8,0.741,0.153,2.185,11.4,3.8,0.469,0.123,Control
140,221003_20,E2HN_F_6month_Control,D,Day2,1,MWM_150,10/11/22,60,11,0.183,13.6,1.968,0.145,2.8,0.637,0.227,36.1,6.655,0.184,7.5,1.74,0.232,,,28.4,4.233,0.149,Control
141,221003_21,E2HN_F_6month_Control,D,Day2,1,MWM_150,10/11/22,37.3,8.033,0.215,13.3,3.107,0.234,3.5,0.952,0.272,6.6,1.581,0.241,14,2.393,0.171,7.925,33.3,10.1,2.146,0.212,Control
142,221003_22,E33_M_6month_Control,G,Day2,1,MWM_150,10/11/22,56.5,11.665,0.206,13.2,3.122,0.237,18.5,3.992,0.216,9.2,2.292,0.249,15.7,2.259,0.144,11.621,52.5,26.2,5.123,0.196,Control
143,221003_23,E4HN_M_6month_Control,A,Day2,1,MWM_150,10/11/22,60,10.904,0.182,22,3.598,0.164,13.1,2.294,0.176,9.2,1.632,0.177,15.7,3.38,0.215,,,21.3,2.641,0.124,Control
144,221003_24,E4HN_M_6month_Control,A,Day2,1,MWM_150,10/11/22,60,13.241,0.221,23.8,4.839,0.204,10.2,2.532,0.249,10.7,2.837,0.265,15.4,3.033,0.197,13.196,57.4,12.2,2.348,0.193,Control
145,221003_25,E4HN_M_6month_Control,A,Day2,1,MWM_150,10/11/22,60,12.887,0.215,24.9,5.1,0.205,19.7,4.217,0.214,8.8,2.142,0.244,6.6,1.429,0.215,,,28.8,5.575,0.194,Control
146,221003_26,E4HN_F_6month_Control,H,Day2,1,MWM_150,10/11/22,28.3,3.17,0.112,7.5,0.805,0.108,14.9,1.857,0.125,0,0,,5.9,0.508,0.086,3.049,24.2,4.3,0.342,0.08,Control
147,221003_27,E4HN_F_6month_Control,H,Day2,1,MWM_150,10/11/22,34.6,6.039,0.175,20.7,4.028,0.194,1.2,0.191,0.159,7.4,1.423,0.191,5.2,0.397,0.076,5.919,30.5,6.8,0.995,0.146,Control
148,221003_28,E4HN_F_6month_Control,H,Day2,1,MWM_150,10/11/22,19,1.948,0.102,6.2,0.541,0.088,0,0,,6.4,0.9,0.14,6.4,0.507,0.079,1.825,15,4.2,0.25,0.059,Control
149,221003_29,E4HN_F_6month_Control,H,Day2,1,MWM_150,10/11/22,14.9,2.01,0.135,5.9,0.854,0.146,0,0,,3.5,0.731,0.207,5.5,0.425,0.077,1.89,10.9,1.8,0.266,0.148,Control
150,221003_30,E4HN_F_6month_Control,H,Day2,1,MWM_150,10/11/22,60,8.725,0.145,22,3.063,0.139,0,0,,25.9,3.971,0.153,12.1,1.691,0.14,,,6.6,0.886,0.135,Control
151,221003_1,E22_F_12month_HFD,F,Day2,2,MWM_150,10/11/22,4.7,0.172,0.037,0,0,,0,0,,0,0,,4.7,0.172,0.037,0.089,0.7,0,0,,HFD
152,221003_2,E22_F_12month_HFD,F,Day2,2,MWM_150,10/11/22,10.7,1.311,0.123,0,0,,0,0,,1.4,0.219,0.153,9.2,1.093,0.118,1.18,6.6,1.7,0.191,0.115,HFD
153,221003_3,E22_F_12month_HFD,F,Day2,2,MWM_150,10/11/22,23.7,3.313,0.14,0,0,,0,0,,5.4,0.906,0.167,18.2,2.407,0.132,3.132,19.6,3.9,0.335,0.087,HFD
154,221003_4,E22_F_12month_HFD,F,Day2,2,MWM_150,10/11/22,51.5,10.817,0.21,8,2.207,0.275,7.3,1.856,0.254,15.7,3.42,0.218,20.5,3.334,0.163,10.817,47.5,26.3,6.066,0.231,HFD
155,221003_5,E22_M_12month_HFD,C,Day2,2,MWM_150,10/11/22,60,11.446,0.191,10.8,1.991,0.184,12.2,1.977,0.163,21,4.444,0.211,16,3.033,0.19,,,21.1,3.034,0.144,HFD
156,221003_6,E22_M_12month_HFD,C,Day2,2,MWM_150,10/11/22,60,11.143,0.186,7.3,1.757,0.24,6.2,1.315,0.213,16.6,2.976,0.18,29.9,5.095,0.17,,,29.8,4.665,0.157,HFD
157,221003_7,E22_M_12month_HFD,C,Day2,2,MWM_150,10/11/22,5.7,0.275,0.048,0,0,,0,0,,0,0,,5.7,0.275,0.048,0.178,1.7,0,0,,HFD
158,221003_8,E3HN_M_6month_Control,B,Day2,2,MWM_150,10/11/22,10.9,1.086,0.1,0,0,,0.3,0.038,0.14,0,0,,10.6,1.048,0.099,1.046,6.8,0,0,,Control
159,221003_9,E3HN_M_6month_Control,B,Day2,2,MWM_150,10/11/22,6.9,0.402,0.058,0,0,,0.4,0.042,0.097,0,0,,6.5,0.36,0.055,0.359,2.9,0,0,,Control
160,221003_10,E3HN_M_6month_Control,B,Day2,2,MWM_150,10/11/22,60,9.862,0.164,9.3,1.656,0.177,13.9,2.563,0.184,19.8,2.778,0.14,16.9,2.865,0.169,,,14.3,1.499,0.105,Control
161,221003_11,E3HN_F_6month_Control,E,Day2,2,MWM_150,10/11/22,21.2,1.175,0.055,0,0,,4.3,0.225,0.052,0,0,,16.8,0.95,0.056,1.175,17.1,0,0,,Control
162,221003_12,E3HN_F_6month_Control,E,Day2,2,MWM_150,10/11/22,60,12.492,0.208,8.6,1.802,0.21,7.9,2.051,0.26,25.6,5.022,0.196,17.9,3.617,0.202,,,24.9,5.21,0.209,Control
163,221003_13,E3HN_F_6month_Control,E,Day2,2,MWM_150,10/11/22,43.1,7.613,0.177,6.2,1.255,0.201,9.6,1.725,0.18,9.1,1.864,0.206,18.2,2.769,0.152,7.489,39,1.1,0.138,0.129,Control
164,221003_14,E3HN_F_6month_Control,E,Day2,2,MWM_150,10/11/22,60,12.752,0.213,14.1,2.772,0.196,14.3,3.062,0.214,16.5,3.195,0.193,15,3.723,0.248,,,16.6,2.526,0.152,Control
165,221003_15,E2HN_M_6month_Control,I,Day2,2,MWM_150,10/11/22,60,11.662,0.194,21.5,4.473,0.208,10.1,2.196,0.217,4.1,0.933,0.229,24.3,4.061,0.167,,,8.6,1.534,0.179,Control
166,221003_16,E2HN_M_6month_Control,I,Day2,2,MWM_150,10/11/22,14.3,2.681,0.188,0,0,,1.5,0.3,0.205,2.5,0.643,0.254,10.3,1.738,0.169,2.502,10.2,1.1,0.15,0.133,Control
167,221003_17,E2HN_M_6month_Control,I,Day2,2,MWM_150,10/11/22,13.9,1.281,0.092,0,0,,0,0,,0.5,0.042,0.078,13.4,1.239,0.093,1.236,9.9,0,0,,Control
168,221003_18,E2HN_M_6month_Control,I,Day2,2,MWM_150,10/11/22,26.4,5.449,0.207,0,0,,7.2,1.837,0.255,5.8,1.185,0.204,13.4,2.427,0.181,5.402,22.3,5.4,1.031,0.191,Control
169,221003_19,E2HN_F_6month_Control,D,Day2,2,MWM_150,10/11/22,12,1.679,0.139,0,0,,0,0,,6,1.048,0.175,6,0.632,0.104,1.551,8,2.9,0.26,0.09,Control
170,221003_20,E2HN_F_6month_Control,D,Day2,2,MWM_150,10/11/22,21.2,2.301,0.109,12.3,1.322,0.107,0,0,,1,0.161,0.161,7.9,0.817,0.104,2.186,17.1,0,0,,Control
171,221003_21,E2HN_F_6month_Control,D,Day2,2,MWM_150,10/11/22,32.4,6.806,0.21,0,0,,2.7,0.7,0.259,8.6,1.899,0.22,21,4.206,0.2,6.647,28.3,5.6,1.219,0.218,Control
172,221003_22,E33_M_6month_Control,G,Day2,2,MWM_150,10/11/22,60,13.327,0.222,7.8,2.183,0.28,19.1,3.835,0.201,15.8,3.646,0.23,17.3,3.662,0.212,,,18.9,2.375,0.126,Control
173,221003_23,E4HN_M_6month_Control,A,Day2,2,MWM_150,10/11/22,60,12.637,0.211,5,1.252,0.252,16.7,3.565,0.214,14,3.355,0.24,24.4,4.467,0.183,,,9.9,1.624,0.164,Control
174,221003_24,E4HN_M_6month_Control,A,Day2,2,MWM_150,10/11/22,60,12.818,0.214,12.9,3.2,0.247,16.2,2.783,0.172,12,3.365,0.28,18.9,3.47,0.184,,,5.2,0.863,0.166,Control
175,221003_25,E4HN_M_6month_Control,A,Day2,2,MWM_150,10/11/22,7.2,0.588,0.081,0,0,,0,0,,0,0,,7.2,0.588,0.081,0.505,3.2,0,0,,Control
176,221003_26,E4HN_F_6month_Control,H,Day2,2,MWM_150,10/11/22,29.6,3.259,0.11,0,0,,11.8,1.337,0.113,0,0,,17.8,1.922,0.108,3.191,25.6,9,0.875,0.097,Control
177,221003_27,E4HN_F_6month_Control,H,Day2,2,MWM_150,10/11/22,36,7.084,0.197,6.9,1.492,0.215,9.2,1.801,0.196,4.6,1.198,0.262,15.3,2.593,0.169,6.965,32,9,1.811,0.201,Control
178,221003_28,E4HN_F_6month_Control,H,Day2,2,MWM_150,10/11/22,4.3,0.132,0.031,0,0,,0,0,,0,0,,4.3,0.132,0.031,,0.2,0,0,,Control
179,221003_29,E4HN_F_6month_Control,H,Day2,2,MWM_150,10/11/22,40.1,7.718,0.192,0,0,,0,0,,16.9,3.952,0.234,23.2,3.767,0.162,7.68,36.1,11.7,1.97,0.168,Control
180,221003_30,E4HN_F_6month_Control,H,Day2,2,MWM_150,10/11/22,27.8,2.695,0.097,0,0,,13.7,1.674,0.122,2.6,0.392,0.149,11.5,0.629,0.055,2.662,23.8,2.7,0.187,0.07,Control
181,221003_1,E22_F_12month_HFD,F,Day2,3,MWM_150,10/11/22,14.7,1.88,0.128,0,0,,0,0,,8.1,1.598,0.196,6.6,0.282,0.043,1.839,10.7,0.8,0.135,0.162,HFD
182,221003_2,E22_F_12month_HFD,F,Day2,3,MWM_150,10/11/22,60,13.047,0.217,0,0,,10.9,2.446,0.225,20,3.789,0.189,29.1,6.812,0.234,,,21.6,4.174,0.194,HFD
183,221003_3,E22_F_12month_HFD,F,Day2,3,MWM_150,10/11/22,45.7,7.558,0.165,0,0,,11.1,2.046,0.185,13,2.158,0.166,21.6,3.354,0.155,7.473,41.6,15,2.514,0.167,HFD
184,221003_4,E22_F_12month_HFD,F,Day2,3,MWM_150,10/11/22,12.1,1.069,0.089,0,0,,0,0,,1.6,0.335,0.205,10.4,0.734,0.07,1.069,8,0,0,,HFD
185,221003_5,E22_M_12month_HFD,C,Day2,3,MWM_150,10/11/22,11.9,1.385,0.116,0,0,,0,0,,4,0.695,0.174,7.9,0.69,0.087,1.288,7.8,1.6,0.339,0.208,HFD
186,221003_6,E22_M_12month_HFD,C,Day2,3,MWM_150,10/11/22,60,10.804,0.18,0.3,0,0,2.1,0.402,0.195,37.1,7.162,0.193,20.6,3.239,0.157,,,21.5,2.495,0.116,HFD
187,221003_7,E22_M_12month_HFD,C,Day2,3,MWM_150,10/11/22,60,11.248,0.187,12,2.396,0.2,15.8,3.066,0.194,17.8,2.713,0.153,14.4,3.072,0.213,,,29,4.932,0.17,HFD
188,221003_8,E3HN_M_6month_Control,B,Day2,3,MWM_150,10/11/22,37.4,6.369,0.17,1.4,0.167,0.122,0,0,,22.1,4.6,0.208,14,1.601,0.114,6.369,33.4,3.4,0.468,0.138,Control
189,221003_9,E3HN_M_6month_Control,B,Day2,3,MWM_150,10/11/22,60,11.643,0.194,8.3,1.754,0.21,14.2,2.527,0.178,20.6,3.983,0.193,16.8,3.38,0.201,,,21.6,3.166,0.147,Control
190,221003_10,E3HN_M_6month_Control,B,Day2,3,MWM_150,10/11/22,47.1,9.311,0.198,4.6,1.089,0.235,4.3,0.983,0.227,16.2,3.552,0.219,22,3.686,0.168,9.264,43.1,19,4.153,0.218,Control
191,221003_11,E3HN_F_6month_Control,E,Day2,3,MWM_150,10/11/22,19.7,2.43,0.123,0,0,,4.2,0.539,0.127,3,0.591,0.199,12.5,1.301,0.104,2.347,15.7,0,0,,Control
192,221003_12,E3HN_F_6month_Control,E,Day2,3,MWM_150,10/11/22,47.9,9.156,0.191,8.7,1.73,0.199,11.1,2.45,0.221,18.7,2.514,0.134,9.4,2.463,0.262,8.234,43.8,10.8,1.769,0.163,Control
